     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure
                        kJ/mol              kJ/mol              kJ/mol         kJ/(mol Å)                   K                  Pa
     340           91.39955488         50.55371398         40.84584090        354.92403793        289.53401961      11037.47193263
     341           91.67755889         47.79127544         43.88628345        386.02354016        273.71282918       5222.85810306
     342           91.81904917         46.00605576         45.81299341        369.93655449        263.48842057      -3437.02330730
     343           91.86988459         45.02255068         46.84733391        313.55254867        257.85563603     -13054.83439744
     344           92.04168673         42.84550531         49.19618142        267.96598933        245.38714169     -21764.97053354
     345           92.44252540         38.71690606         53.72561934        286.85036138        221.74160029     -27967.48107801
     346           92.91852803         34.83460969         58.08391833        337.00370382        199.50669835     -30567.56296729
     347           93.19974725         34.50001671         58.69973054        358.39600223        197.59039897     -29402.93725480
     348           93.19183259         38.61520377         54.57662882        335.87636706        221.15912533     -25572.82592224
     349           93.08320426         44.46284249         48.62036178        303.10105770        254.65004438     -21187.78516980
     350           93.14509327         48.22329318         44.92180009        315.16249347        276.18710501     -18468.73633762
     351           93.44884588         48.52808610         44.92075978        368.44582375        277.93273185     -18730.84073136
     352           93.81418118         47.24158039         46.57260079        406.04644752        270.56458540     -21928.75484979
     353           94.03669275         46.82399523         47.21269752        391.20589123        268.17296861     -26951.77208013
     354           94.12883932         47.43577279         46.69306653        328.19464925        271.67677479     -32253.93499610
     355           94.29976432         47.09732574         47.20243858        266.96769182        269.73840221     -36293.44159217
     356           94.70079864         44.60536032         50.09543831        275.86952965        255.46628039     -37678.92904247
     357           95.23273000         41.67571488         53.55701513        331.92614991        238.68745336     -35334.78939538
     358           95.64272695         41.62577343         54.01695353        362.09078874        238.40142594     -28910.28645223
     359           95.80889607         45.88174331         49.92715276        336.03074064        262.77645143     -19192.46189961
     360           95.89197894         52.17973388         43.71224506        271.31944051        298.84665045      -8031.32611926
     361           96.17666218         56.55316980         39.62349238        232.66921197        323.89443394       2391.31983506
     362           96.77246870         57.02388203         39.74858668        271.07235000        326.59032298      10518.34791157
     363           97.50496777         55.04146948         42.46349829        332.39088744        315.23654049      15923.86362315
     364           98.11642428         53.26731534         44.84910895        362.03231391        305.07550700      19084.79164778
     365           98.54745509         52.39014366         46.15731143        357.95282867        300.05172097      20775.40066693
     366           98.98288018         50.65345917         48.32942101        357.34198566        290.10528574      21681.95589041
     367           99.61640888         46.56419626         53.05221262        392.98505745        266.68503361      22442.14262403
     368          100.40865562         41.52295198         58.88570364        444.03453726        237.81254126      23762.41685382
     369          101.11686919         39.13912960         61.97773960        464.46671805        224.15978221      26200.41535876
     370          101.56215302         41.75923140         59.80292162        428.62409268        239.16577379      29683.11800945
     371          101.82867101         47.97360242         53.85506859        345.59355011        274.75706233      33278.07977815
     372          102.16575744         53.88810912         48.27764832        263.34218982        308.63095138      35594.74244668
     373          102.70037880         56.81876734         45.88161146        247.60751695        325.41557886      35585.13788592
     374          103.28432980         57.42137619         45.86295360        281.17449059        328.86687351      33097.13648826
     375          103.65124042         58.08396723         45.56727319        292.73523235        332.66170143      28767.08692514
     376          103.70842143         59.63148235         44.07693908        261.38198978        341.52471541      23467.97837994
     377          103.63367330         60.23576424         43.39790907        229.09687045        344.98559196      17880.83945266
     378          103.66652189         57.80298823         45.86353366        264.71097848        331.05246302      12486.44146012
     379          103.83044249         53.02397831         50.80646418        344.04310451        303.68185376       7734.96302626
     380          103.90141726         49.40719198         54.49422529        398.51416300        282.96759554       3983.47998346
     381          103.65734952         49.99334250         53.66400702        397.97318632        286.32462912       1177.11035256
     382          103.12350200         54.24563389         48.87786810        355.77135221        310.67858700      -1303.54944541
     383          102.53675042         58.50354444         44.03320598        324.58212700        335.06472721      -4276.58461915
     384          102.07509081         59.50315776         42.57193305        350.83967911        340.78976775      -8075.26266893
     385          101.66377537         57.19182314         44.47195223        405.06628779        327.55216461     -12164.16053095
     386          101.07368228         54.01495693         47.05872535        431.67486712        309.35744115     -15460.98195189
     387          100.19162709         51.81842381         48.37320328        407.63805254        296.77733550     -17119.16467545
     388           99.15552075         49.98841596         49.16710479        347.75000239        286.29641361     -17097.43497902
     389           98.20941270         46.79937908         51.41003361        297.16554354        268.03198568     -16069.11885029
     390           97.44674321         42.19773096         55.24901225        295.28303405        241.67717266     -14855.77602754
     391           96.72657449         38.65468840         58.07188608        320.22885722        221.38526388     -13944.94694416
     392           95.85007266         38.97103705         56.87903560        328.34747321        223.19707332     -13424.42541423
     393           94.79655391         43.40390633         51.39264758        311.20691835        248.58524679     -13162.80480941
     394           93.75608767         49.28949685         44.46659081        297.35495860        282.29352553     -12872.78584119
     395           92.92551888         53.57954922         39.34596966        315.09707017        306.86375014     -11982.93674967
     396           92.29965980         55.50568512         36.79397468        345.49538249        317.89522192      -9617.50051780
     397           91.69223573         56.53059452         35.16164121        347.30080093        323.76513956      -4959.49117646
     398           90.95952469         57.86937411         33.09015058        302.47987498        331.43267187       2156.19504848
     399           90.16968369         58.60678843         31.56289526        237.90997845        335.65603185      10921.48243399
     400           89.52281480         56.68064247         32.84217233        234.79913859        324.62450248      19848.56280012
     401           89.11242785         51.61690333         37.49552453        313.83727405        295.62317628      27482.07175991
     402           88.80345130         45.77637857         43.02707273        392.66041612        262.17300069      32977.21127333
     403           88.37016792         42.48238985         45.88777807        419.74185162        243.30748678      36187.13865242
     404           87.73852819         42.93278905         44.80573914        387.81064290        245.88703789      37411.21244102
     405           87.05811498         45.20980112         41.84831386        326.02220392        258.92806706      37204.03142388
     406           86.52768065         46.38197723         40.14570341        290.14352044        265.64141877      36391.19146706
     407           86.17931639         45.32815754         40.85115885        310.25343540        259.60592447      36040.33553217
     408           85.86158462         43.31014503         42.55143959        349.48190153        248.04825189      37110.17641949
     409           85.42403154         42.00090014         43.42313140        370.81081029        240.54987233      39888.24322653
     410           84.88406569         41.45077786         43.43328783        373.68155386        237.39918166      43665.62946677
     411           84.39496721         40.29130471         44.10366250        379.10858036        230.75858311      46981.92718552
     412           84.06381112         37.77855767         46.28525345        398.96813844        216.36743963      48310.42858236
     413           83.82708389         35.20049198         48.62659191        418.67883359        201.60219958      46706.53247507
     414           83.51920472         34.93771950         48.58148522        414.93010983        200.09723455      42037.16115284
     415           83.05650360         38.11337627         44.94312733        379.92774987        218.28503119      34817.81153442
     416           82.53465478         43.36198610         39.17266868        331.99631945        248.34515896      25978.35047531
     417           82.13244214         48.05529587         34.07714628        307.85873528        275.22494156      16777.37480369
     418           81.92896143         50.64831472         31.28064670        321.03743021        290.07582221       8744.98249762
     419           81.83957625         51.61150208         30.22807417        338.47184592        295.59224198       3378.63922398
     420           81.74135652         52.06612359         29.67523293        326.68673555        298.19597533       1557.75326627
     421           81.63839739         51.89666318         29.74173420        286.35442201        297.22543236       3026.84675495
     422           81.66686944         49.70834428         31.95852516        257.63428690        284.69237163       6383.20213976
     423           81.92623257         44.77600660         37.15022597        281.82317614        256.44361517       9651.47865778
     424           82.33448361         38.65570239         43.67878122        332.32304163        221.39107123      11070.35299302
     425           82.68722708         34.36727827         48.31994882        360.55521987        196.83017202       9622.21908554
     426           82.86355459         33.81700408         49.04655051        352.63774730        193.67861134       5170.99602209
     427           82.94521680         36.19469914         46.75051767        333.96475234        207.29627765      -1587.25165887
     428           83.11395511         39.01828337         44.09567174        346.02176664        223.46766503      -9192.37497902
     429           83.44793533         40.58030377         42.86763157        392.37338400        232.41375444     -15618.47885331
     430           83.84484457         41.16804307         42.67680150        435.53047333        235.77988738     -18797.18529721
     431           84.14043203         42.01828305         42.12214898        445.46251485        240.64942872     -17389.15399627
     432           84.27404248         43.49306337         40.78097912        418.14817182        249.09587191     -11410.50273071
     433           84.32471129         44.58346507         39.74124623        371.97427250        255.34088066      -2318.30431391
     434           84.40053927         44.15190435         40.24863492        335.81878525        252.86922232       7515.21300121
     435           84.51509534         42.39041507         42.12468028        326.32326903        242.78072372      15643.44346894
     436           84.58074572         40.83920582         43.74153990        332.19405940        233.89655257      20287.91739622
     437           84.51685093         40.93837215         43.57847878        333.32465939        234.46450343      20749.41904323
     438           84.35104613         42.66599483         41.68505130        324.53242446        244.35903932      17514.23374281
     439           84.20027302         44.70072487         39.49954815        316.07733776        256.01245745      12163.47928987
     440           84.14783713         45.87743514         38.27040199        315.83730372        262.75177747       7064.36962324
     441           84.15288798         46.27818373         37.87470424        314.37236303        265.04696691       4723.31275950
     442           84.10118277         46.73263722         37.36854554        297.12666775        267.64973800       6855.78017034
     443           83.94575938         47.38454769         36.56121169        270.53917056        271.38339560      13577.40962264
     444           83.77360828         47.15499973         36.61860855        272.88421408        270.06871585      23238.20623094
     445           83.71329027         44.92181776         38.79147251        327.99783410        257.27871287      33070.75151215
     446           83.78774995         41.12790611         42.65984385        400.02018563        235.55001277      40278.31523085
     447           83.88868573         37.85208464         46.03660109        442.80582273        216.78854735      42957.51206880
     448           83.90792516         37.04578846         46.86213670        434.24952615        212.17068338      40503.69696087
     449           83.87333375         38.75588741         45.11744633        380.39541955        221.96485644      33563.86197312
     450           83.92925205         41.22079306         42.70845899        313.57047578        236.08200005      23769.49422369
     451           84.18360077         42.65717812         41.52642265        279.32849801        244.30854381      13347.09107478
     452           84.59613530         42.76485232         41.83128298        292.30359740        244.92522143       4565.71484699
     453           85.02610351         42.46729587         42.55880764        320.52943804        243.22103970       -927.83384882
     454           85.37305166         42.44576274         42.92728893        338.29090151        243.09771394      -2636.65234972
     455           85.65548507         42.23089368         43.42459139        344.98863975        241.86710405      -1325.11898768
     456           85.95940157         40.80868537         45.15071620        351.30178889        233.72175415       1352.97791179
     457           86.32769929         37.97864041         48.34905888        362.90288646        217.51336451       3504.18317751
     458           86.70884813         34.92768332         51.78116481        374.49056967        200.03975479       3600.98908636
     459           87.01429224         33.34044810         53.67384414        377.77684399        190.94925365        830.08679063
     460           87.22309514         33.91074464         53.31235049        372.88045172        194.21548747      -4807.90652879
     461           87.42026004         35.78321588         51.63704417        371.31810600        204.93960802     -12508.65454467
     462           87.71703496         37.51946066         50.19757430        383.69554315        214.88352493     -20727.94011619
     463           88.12875447         38.54723984         49.58151463        402.46694140        220.76987857     -27424.35802170
     464           88.54644987         39.47820665         49.06824322        406.37701095        226.10176302     -30621.50924731
     465           88.84693665         40.93519463         47.91174202        381.66672231        234.44630498     -29169.70829321
     466           89.02565966         42.30748187         46.71817780        337.50201554        242.30574412     -23293.81897690
     467           89.19719210         42.04889670         47.14829540        306.93860038        240.82476088     -14549.81456166
     468           89.45752864         39.36383221         50.09369643        316.72717929        225.44671143      -5207.44474954
     469           89.76880069         35.40173465         54.36706603        348.03607609        202.75476771       2547.22908785
     470           90.00139640         32.49561760         57.50577880        365.68679142        186.11069378       7184.27618160
     471           90.08151919         32.12627281         57.95524639        358.59844832        183.99536193       8063.41380137
     472           90.07328231         33.70603979         56.36724252        344.00046905        193.04309055       5462.84539983
     473           90.10701725         35.37176922         54.73524803        348.50796792        202.58314804        521.63248715
     474           90.24067274         35.84542197         54.39525077        376.02578610        205.29587819      -4953.09159167
     475           90.40549351         35.42975182         54.97574169        404.72558835        202.91522918      -8920.47511095
     476           90.48316831         35.28498126         55.19818705        414.70024165        202.08609124      -9749.31793042
     477           90.42462224         35.94307568         54.48154656        402.88828380        205.85516592      -6839.88133236
     478           90.29326921         36.67183699         53.62143222        382.71893755        210.02896791       -913.63094985
     479           90.19888712         36.31698173         53.88190539        375.73169276        207.99662126       6217.04744175
     480           90.18918942         34.72588761         55.46330181        392.89848160        198.88401925      12313.39899327
     481           90.20385227         33.24814188         56.95571039        421.08576881        190.42059239      15487.22316867
     482           90.14056877         33.68517009         56.45539868        436.19556634        192.92356444      14762.35823658
     483           89.97128374         36.63405090         53.33723285        423.55716199        209.81255728      10300.34697017
     484           89.78407744         40.87878630         48.90529114        386.29655691        234.12324009       3353.46623349
     485           89.69610928         44.47616906         45.21994021        341.99839980        254.72636907      -4011.48635800
     486           89.72800133         46.41252613         43.31547520        309.28777972        265.81638010      -9478.20851069
     487           89.78315064         47.11450606         42.66864458        293.11070465        269.83679826     -11306.63486097
     488           89.75800916         47.41833426         42.33967490        288.61803690        271.57689992      -9094.78191108
     489           89.65426596         47.34581613         42.30844984        296.31928274        271.16157005      -3998.23301990
     490           89.56357120         46.16406882         43.39950238        318.86065481        264.39340166       1797.47987114
     491           89.54750352         43.60555061         45.94195292        346.85937102        249.74011503       6056.18595220
     492           89.55331332         40.72114309         48.83217023        362.26015576        233.22037717       7360.85231174
     493           89.45952129         39.25195446         50.20756683        354.20311436        224.80595898       5475.86542511
     494           89.19828729         40.09789831         49.10038898        329.96150280        229.65089530       1187.38524090
     495           88.82125048         42.48432762         46.33692286        315.00603879        243.31858488      -4125.68340898
     496           88.44296001         44.69138269         43.75157732        332.56031134        255.95895244      -8937.07799522
     497           88.12528584         45.59608757         42.52919828        375.07649799        261.14042811     -11935.60196147
     498           87.81911283         45.50327219         42.31584064        414.85788436        260.60885076     -12317.81411713
     499           87.41728621         45.51223380         41.90505240        430.16288748        260.66017620     -10009.31072708
     500           86.86768382         46.13489127         40.73279255        414.15892559        264.22629438      -5726.25757140
     501           86.23867702         46.63204161         39.60663541        377.48562775        267.07360126       -759.25759424
     502           85.66690544         45.84245193         39.82445351        347.74553301        262.55141967       3519.25116814
     503           85.23057979         43.71830592         41.51227387        350.60561090        250.38589349       6211.28648706
     504           84.88198978         41.87805361         43.00393616        377.55639845        239.84629894       7196.23338833
     505           84.52464056         42.36425772         42.16038284        397.29437802        242.63091394       7020.81392253
     506           84.15913764         45.73156627         38.42757138        391.71394092        261.91634919       6525.15794018
     507           83.93161487         50.45678968         33.47482519        366.90124800        288.97890939       6505.39372377
     508           84.02119456         54.31643488         29.70475968        343.49154608        311.08408234       7558.49693025
     509           84.48759618         56.24077703         28.24681915        335.91964229        322.10528083      10008.62606351
     510           85.24325653         56.70493483         28.53832169        339.92667529        324.76363102      13785.77272447
     511           86.16425621         56.47999471         29.68426150        345.14416772        323.47534155      18313.42970544
     512           87.20132987         55.41883421         31.78249567        349.83616446        317.39780455      22583.40323109
     513           88.37052518         52.74878764         35.62173754        358.38267291        302.10576657      25490.98927469
     514           89.65080718         48.45506997         41.19573721        370.54605130        277.51454985      26279.11675213
     515           90.92161364         44.01516918         46.90644446        378.43606975        252.08610512      24815.05866902
     516           92.02387199         41.45058849         50.57328350        374.10700072        237.39809709      21534.14351338
     517           92.88537841         41.54979861         51.33557979        357.70804143        237.96629879      17147.01678423
     518           93.57695435         43.10042586         50.47652849        339.58687225        246.84713672      12369.99344927
     519           94.23473060         44.00249644         50.23223416        334.51043319        252.01352510       7845.56868394
     520           94.91876985         43.22290372         51.69586613        348.54692738        247.54859867       4176.00147744
     521           95.54589825         41.64569410         53.90020415        372.00260276        238.51551671       1854.21329735
     522           95.97030609         40.93484725         55.03545883        390.49537451        234.44431544       1009.85666502
     523           96.14043127         41.58303617         54.55739511        401.04284110        238.15665874       1182.44519454
     524           96.16751781         42.28996506         53.87755276        416.71127326        242.20542088       1446.67667325
     525           96.21473427         41.49575663         54.71897764        450.25042271        237.65678658        941.05135594
     526           96.31543116         39.46096805         56.85446312        490.97848715        226.00303314       -564.31333067
     527           96.33192070         38.44277041         57.88915029        510.41037390        220.17155545      -2517.81201573
     528           96.11722683         40.49522524         55.62200159        487.38043969        231.92648801      -3958.35767966
     529           95.70108378         45.15578924         50.54529454        424.91608016        258.61872726      -4076.89217700
     530           95.28391686         49.57975508         45.70416177        355.84126336        283.95590848      -2552.97448851
     531           95.04265667         51.07207300         43.97058367        330.88921307        292.50279398        445.15420204
     532           94.96820623         49.37643228         45.59177395        363.81094459        282.79142688       4403.57639208
     533           94.90979625         46.42598489         48.48381136        412.08122080        265.89346186       8563.53700833
     534           94.76349794         44.04687353         50.71662441        438.19674736        252.26768404      12016.87569419
     535           94.59540758         42.19212480         52.40328278        433.33202522        241.64506478      13949.42053870
     536           94.57471158         39.52810854         55.04660304        410.72648950        226.38756388      14045.03596124
     537           94.79345484         35.57534795         59.21810689        392.62983289        203.74909536      12809.49753537
     538           95.16399000         31.92602556         63.23796444        390.58499485        182.84849485      11491.23370940
     539           95.50495325         31.04812173         64.45683151        395.20298713        177.82051562      11513.75278150
     540           95.73232072         33.80075047         61.93157025        391.27836842        193.58552275      13727.85746025
     541           95.95654556         38.29210942         57.66443614        377.13661952        219.30868151      17981.73450825
     542           96.37236157         41.45417253         54.91818904        367.10029329        237.41862380      23282.59685259
     543           97.04221977         41.86947391         55.17274587        373.75581420        239.79716079      28355.92382209
     544           97.80348222         40.93142854         56.87205368        388.67701562        234.42473557      32133.41553237
     545           98.41744782         41.07419697         57.34325086        393.69992795        235.24240680      33895.05264675
     546           98.81244681         42.99250660         55.81994020        387.47177802        246.22905558      33225.62667878
     547           99.14737349         44.96954215         54.17783134        391.90313687        257.55204261      30104.47941486
     548           99.61626423         45.08823913         54.52802509        423.82733604        258.23185055      25155.99414330
     549          100.21758897         43.76427420         56.45331477        465.02799032        250.64916553      19729.08401525
     550          100.75144460         43.60904399         57.14240061        481.34000150        249.76012250      15498.34587647
     551          101.04092952         46.66295978         54.37796973        454.29993687        267.25067752      13700.01344484
     552          101.12416997         52.03361794         49.09055203        393.01879627        298.00980720      14499.85936633
     553          101.20998119         56.54431649         44.66566470        334.32285858        323.84372878      16930.80067375
     554          101.45916562         57.72779058         43.73137504        323.49686572        330.62178686      19396.69517802
     555          101.83146094         56.05201843         45.77944251        359.40395892        321.02421218      20346.42049774
     556          102.14868500         54.16657497         47.98211004        395.55979703        310.22579635      18713.18696941
     557          102.29760556         54.07059375         48.22701181        397.56659332        309.67608743      14038.36807490
     558          102.36289051         55.18082739         47.18206311        361.68553603        316.03467881       6499.74882723
     559          102.55038808         55.28672349         47.26366460        315.50244792        316.64117276      -2977.51020647
     560          102.97257081         53.33185789         49.64071291        304.58183767        305.44515868     -12664.46165314
     561          103.52201546         50.96005570         52.56195976        338.07287254        291.86124231     -20351.22703849
     562          103.98244884         50.99202246         52.99042638        374.66765360        292.04432410     -24141.76939407
     563          104.27516849         54.33165516         49.94351333        383.34190023        311.17125275     -23334.88248206
     564          104.57252501         58.70810296         45.86442205        370.00067916        336.23628602     -18782.54706566
     565          105.13170518         60.86354124         44.26816393        367.46456589        348.58103108     -12453.49555853
     566          106.01091293         59.99303523         46.01787770        394.36828452        343.59542099      -6549.86159275
     567          106.98798222         58.63195666         48.35602556        426.59936547        335.80017675      -2797.18440712
     568          107.79404835         59.86351811         47.93053024        432.21521866        342.85364339      -2180.33041547
     569          108.40654520         63.89343037         44.51311483        407.91115418        365.93397924      -4887.82854852
     570          109.06357604         67.85754090         41.20603514        382.81472653        388.63745172     -10167.97961401
     571          109.98656489         69.07292251         40.91364237        388.18952723        395.59825237     -16191.52972652
     572          111.12967629         68.01948686         43.11018943        413.21017374        389.56495759     -20329.09708878
     573          112.23043979         67.66682672         44.56361307        419.80864926        387.54518297     -20061.83161908
     574          113.09695689         69.89339128         43.20356561        388.23115806        400.29728637     -14167.25235610
     575          113.81334539         73.01257825         40.80076714        337.43349276        418.16166602      -3432.22617523
     576          114.64018264         73.24770749         41.39247515        323.78953951        419.50831119       9616.50299494
     577          115.71814784         68.70920447         47.00894337        379.32157464        393.51514635      21780.98829229
     578          116.89267995         61.66747915         55.22520080        458.09677252        353.18538859      30352.43836147
     579          117.84890908         56.62129071         61.22761837        505.64035799        324.28457978      33754.90386538
     580          118.42339272         56.03503760         62.38835512        498.88518256        320.92695862      31631.34841845
     581          118.77330538         58.11470864         60.65859674        448.42081986        332.83776533      24761.01525289
     582          119.21769973         58.98235285         60.23534689        396.02441796        337.80698511      15063.77642016
     583          119.89929387         57.02868834         62.87060553        386.40604302        326.61784995       5467.18068256
     584          120.62280233         54.78858045         65.83422188        407.89400407        313.78818047       -788.51913052
     585          121.06172912         56.18040750         64.88132162        407.09227328        321.75952916      -1413.58875515
     586          121.12466304         61.99315609         59.13150695        353.95448232        355.05062355       3766.09632052
     587          121.07396156         68.61820345         52.45575812        268.92900340        392.99396025      12596.22477667
     588          121.24860830         71.60261665         49.64599164        235.73880206        410.08645618      21573.17589222
     589          121.69214663         70.22255741         51.46958922        301.40574522        402.18250475      27362.90244901
     590          122.10875755         68.01065141         54.09810614        378.41789747        389.51435471      27898.70543818
     591          122.20371978         68.63602011         53.56769967        407.51016954        393.09600082      22635.20142853
     592          122.02444527         71.76285428         50.26159100        388.34185484        411.00417795      12303.47761609
     593          121.91796413         73.53785403         48.38011010        361.13343019        421.17005446      -1291.01366842
     594          122.15465234         71.13109752         51.02355483        369.86347734        407.38594578     -15372.23617374
     595          122.63746786         66.18616134         56.45130652        404.61320876        379.06503455     -26640.96818884
     596          123.01857204         63.23134077         59.78723127        421.24875021        362.14202315     -32339.29422734
     597          123.09593846         64.72754530         58.36839316        401.16493868        370.71116828     -31490.28414118
     598          123.05079461         68.25782082         54.79297380        372.15376323        390.92995697     -25420.84325365
     599          123.25597301         69.11725963         54.13871338        387.97904607        395.85218234     -17080.26369819
     600          123.85634768         65.61432167         58.24202601        451.74004117        375.78996282      -9607.91172692
     601          124.58081108         61.25362616         63.32718492        505.02326333        350.81514690      -5157.50066362
     602          125.00539716         61.19219872         63.81319844        497.06282074        350.46333631      -4601.64839047
     603          125.00066674         66.61124110         58.38942564        414.36847535        381.49957475      -7846.71319041
     604          124.87873515         73.16116971         51.71756544        293.86672544        419.01268723     -14039.88121611
     605          125.05730609         75.43663673         49.62066936        250.94658442        432.04486749     -21398.66511098
     606          125.58958474         72.79118106         52.79840368        338.27781094        416.89366786     -27181.13658007
     607          126.08872162         70.04116429         56.04755733        422.47770135        401.14362007     -28457.42880253
     608          126.15417366         72.07271393         54.08145973        426.95685636        412.77882326     -23545.27773637
     609          125.82844433         78.22027502         47.60816931        346.00174991        447.98747429     -13071.05253679
     610          125.55989773         82.71593847         42.84395926        237.80532832        473.73528602        306.02772249
     611          125.70606060         80.81754055         44.88852005        243.43397596        462.86267673      13359.93268854
     612          126.13508707         73.90662471         52.22846235        355.79367846        423.28209827      23780.48202597
     613          126.36726748         68.00480378         58.36246370        442.19987198        389.48086383      30624.77406971
     614          126.09385326         67.40949585         58.68435741        458.37032681        386.07138343      33799.10562319
     615          125.50536838         70.41257388         55.09279449        420.23225695        403.27077761      33509.23367895
     616          125.07964414         71.65474193         53.42490221        385.13352832        410.38499094      30367.86036258
     617          125.06618536         68.35238435         56.71380101        401.39248671        391.47154643      25857.75795710
     618          125.23010989         63.44243830         61.78767159        440.83115616        363.35103259      22270.48423899
     619          125.13326208         62.19152846         62.94173362        447.97396475        356.18675269      21730.24397884
     620          124.63724627         66.12533148         58.51191479        409.42692737        378.71664639      24942.03151955
     621          124.06585056         71.13342779         52.93242277        369.92880735        407.39929184      30735.39410808
     622          123.84333181         71.92703962         51.91629218        395.91869986        411.94450933      36807.87930019
     623          124.01250752         67.87494588         56.13756164        470.53016039        388.73713448      40994.91471704
     624          124.17662160         63.63724340         60.53937820        517.41467094        364.46673111      42031.45678229
     625          123.93964808         63.82403106         60.11561702        490.02250105        365.53651166      39453.83950652
     626          123.35622516         67.67040762         55.68581754        392.55348743        387.56569168      33214.89068470
     627          122.87892926         69.79020527         53.08872399        293.04573628        399.70631373      23733.53141942
     628          122.85375034         66.24013584         56.61361450        308.07407217        379.37416026      12349.07312466
     629          123.13281678         59.06465535         64.06816143        403.69083149        338.27835257       1409.63833799
     630          123.24206711         54.13879824         69.10326887        465.61054383        310.06671197      -6561.38519779
     631          122.91007673         54.67595168         68.23412505        455.72448869        313.14312676     -10164.35556160
     632          122.36063992         57.67270208         64.68793784        399.21737564        330.30628101      -9781.76045465
     633          122.04542925         57.29735980         64.74806945        366.95241224        328.15659997      -7009.54140112
     634          122.12303242         51.48908279         70.63394963        403.09129630        294.89111543      -3443.74218427
     635          122.26794678         44.46647328         77.80147350        455.54558509        254.67083885         41.64828725
     636          122.01905281         42.35780662         79.66124619        461.64947384        242.59396685       3038.43519799
     637          121.28236965         46.71139598         74.57097368        409.16944543        267.52808396       4984.29253180
     638          120.43756903         52.93350643         67.50406260        343.49381987        303.16369820       5120.96753148
     639          119.93086159         55.28105573         64.64980585        343.65221651        316.60871209       3205.41413616
     640          119.80072921         52.88410137         66.91662783        406.55214982        302.88074284        181.09168348
     641          119.65805506         50.24474678         69.41330828        450.13927050        287.76448562      -2067.04710835
     642          119.13758934         51.84325210         67.29433724        426.94699048        296.91953344      -1837.22008399
     643          118.31540416         56.97886728         61.33653688        346.85972887        326.33251203       1350.01592850
     644          117.62893202         60.59076477         57.03816725        284.55044549        347.01877059       6695.99466542
     645          117.39078884         59.04919831         58.34159053        326.54295550        338.18982614      12960.30408925
     646          117.43948813         54.34073597         63.09875217        412.16363939        311.22326084      19256.66362192
     647          117.32213229         51.89385513         65.42827716        449.26466842        297.20934993      25065.97146904
     648          116.81153717         54.48245433         62.32908284        409.18376776        312.03491808      29694.80365574
     649          116.17274327         59.13439675         57.03834652        322.17240326        338.67777936      32066.94386923
     650          115.86734558         60.58995638         55.27738920        278.33439003        347.01414073      31329.31190630
     651          116.03325491         57.35447049         58.67878442        330.87872389        328.48368746      27723.23702794
     652          116.33975856         53.40754742         62.93221114        393.49695097        305.87865192      22732.68332793
     653          116.37564434         53.64535102         62.73029332        397.27873253        307.24061383      18234.53359798
     654          116.11792463         58.30634667         57.81157796        341.58111036        333.93532521      15425.28663399
     655          115.95179410         62.73428060         53.21751350        289.10292332        359.29523273      14481.22948773
     656          116.22750686         62.73271485         53.49479201        319.56334836        359.28626525      15065.34660116
     657          116.85564231         59.44904267         57.40659964        393.55072097        340.47983681      16919.68918150
     658          117.39261584         58.25852165         59.13409419        426.17101819        333.66141913      19835.85814848
     659          117.52009840         62.82919979         54.69089861        384.56522990        359.83885912      23149.80075390
     660          117.38644144         70.91976325         46.46667819        293.45902478        406.17558050      25551.28259042
     661          117.43619478         76.54185279         40.89434199        249.00805738        438.37472190      25689.23313349
     662          117.92345527         76.10329242         41.82016285        321.91847690        435.86297475      23128.13686085
     663          118.64766714         71.85016022         46.79750693        414.66867677        411.50420136      18714.88307002
     664          119.19435115         69.02282569         50.17152545        452.00431268        395.31133509      13935.15465775
     665          119.40143018         70.08037263         49.32105755        426.81848262        401.36817627       9835.83115429
     666          119.52646991         72.41903436         47.10743556        385.01033311        414.76228871       6504.97243280
     667          119.93296129         71.90392162         48.02903967        392.90994394        411.81210662       3496.91383367
     668          120.66020406         67.95650618         52.70369788        447.25999609        389.20425118        616.63613428
     669          121.37137857         64.31267760         57.05870097        481.83612323        368.33511510      -1825.13356892
     670          121.73737763         64.65583993         57.08153770        455.48706894        370.30049330      -3506.74006829
     671          121.81093564         68.24988495         53.56105069        380.23361936        390.88450624      -4681.05767594
     672          121.96104121         70.64840263         51.31263858        324.75215250        404.62142901      -6085.51138419
     673          122.44975915         68.67175884         53.77800031        358.31488203        393.30068564      -8203.43092698
     674          123.13869551         63.97250209         59.16619342        434.46209226        366.38684315     -10678.83391017
     675          123.65188033         61.18645768         62.46542265        478.65480545        350.43045592     -12534.65810959
     676          123.80099185         62.82123861         60.97975324        470.58154538        359.79326344     -12964.56316896
     677          123.79286778         66.62587730         57.16699047        438.87134114        381.58340005     -11887.60786958
     678          123.99384108         68.28417350         55.70966758        433.27446616        391.08088549      -9784.60977745
     679          124.52284432         66.29177910         58.23106522        464.56431110        379.66993440      -7134.62983772
     680          125.12901419         63.54202257         61.58699163        489.69392273        363.92137706      -4126.94013455
     681          125.48094674         63.95406772         61.52687902        470.12986320        366.28126483       -889.64486877
     682          125.53267391         68.01560295         57.51707096        406.87805224        389.54271346       2185.27979882
     683          125.56034629         72.16864726         53.39169903        344.43740069        413.32825791       4543.82920672
     684          125.84779295         72.55471207         53.29308088        339.25653923        415.53934959       5966.31439543
