     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa
     686          128.26555634        100.56426365         27.70129268        327.53642456        201.58501952      -4862.77124752
     687          129.47604273         82.89895833         46.57708440        550.48021658        166.17422060      -7905.42650927
     688          130.67890434         66.18169700         64.49720734        706.06534903        132.66381313      -7352.02677297
     689          130.55690642         66.91046027         63.64644615        693.31480629        134.12464776        230.96567770
     690          129.25829362         83.40882063         45.84947298        519.93963861        167.19625963      12364.65807486
     691          128.23028715         97.86486484         30.36542230        312.95220940        196.17396850      21783.25188792
     692          128.59171558         96.11220625         32.47950933        380.36834528        192.66069546      22778.02813830
     693          129.88281851         82.93890112         46.94391740        585.12606686        166.25428749      16139.30699388
     694          130.60243074         75.85892021         54.74351054        676.21950019        152.06218745       7581.33722505
     695          129.91637591         84.65502030         45.26135561        598.86543501        169.69431585       1675.65601648
     696          128.59936395         99.98703319         28.61233076        405.55768251        200.42793837      -1928.86184368
     697          128.15244365        103.93599619         24.21644745        318.75618078        208.34378994      -6128.28558520
     698          129.10341535         90.46884457         38.63457078        494.07301950        181.34835513     -11104.77354607
     699          130.41126467         72.63941974         57.77184493        655.41149275        145.60857221     -12699.67421057
     700          130.63862212         68.37922648         62.25939563        668.67744609        137.06884736      -6642.80539024
     701          129.56303842         80.86607600         48.69696242        530.30472929        162.09922807       6018.19240443
     702          128.41103269         95.46119620         32.94983649        361.20428092        191.35572022      18573.84262878
     703          128.46129419         96.42198091         32.03931328        421.75496724        193.28165094      24167.48545132
     704          129.60720683         84.35445919         45.25274763        613.15822913        169.09182930      21473.81485476
     705          130.50428719         74.80525163         55.69903556        705.26415513        149.95006738      14702.08371403
     706          130.11701280         79.97707513         50.13993767        629.50726129        160.31719088       8394.94069498
     707          128.89225076         94.61884209         34.27340868        422.86810340        189.66718828       3097.95401891
     708          128.23004006        102.07307786         26.15696220        291.35636372        204.60949691      -3415.31075957
     709          128.88065686         93.32329946         35.55735740        465.07648348        187.07022216     -11317.25142520
     710          130.10745765         77.24585269         52.86160496        650.85242748        154.84234813     -16445.35825675
     711          130.54702449         70.61947051         59.92755398        691.32033601        141.55950459     -13686.59657794
     712          129.75132681         79.52329139         50.22803542        571.97138982        159.40756353      -2490.65780102
     713          128.65666643         93.13414918         35.52251726        382.76974757        186.69106299      11639.30502478
     714          128.48867927         96.42094776         32.06773151        365.98360397        193.27957993      21484.98467383
     715          129.38442101         86.90087652         42.48354448        537.63171196        174.19622293      23788.21611672
     716          130.28588920         76.64333452         53.64255468        651.08902041        153.63457679      20568.01180489
     717          130.17461623         77.93047182         52.24414441        619.82796346        156.21469409      15400.38523803
     718          129.21390643         89.33209632         39.88181010        472.05657423        179.06969859       9390.41220023
     719          128.52093683         97.82239671         30.69854012        363.53673470        196.08883946       1358.98718078
     720          128.87337235         93.94696417         34.92640817        467.56444090        188.32038259      -8502.45539687
     721          129.83992502         82.45266786         47.38725716        616.81372222        165.27961381     -16387.35793020
     722          130.30375917         76.48310270         53.82065647        653.40066791        153.31338580     -17237.79730427
     723          129.75197641         82.40654083         47.34543557        549.32489927        165.18715038      -9472.89234637
     724          128.84560440         92.80073770         36.04486670        390.48734828        186.02272657       3077.56198324
     725          128.63218278         95.37664571         33.25553706        401.42535247        191.18623544      14243.51135117
     726          129.33192443         87.18809585         42.14382858        573.86765506        174.77196536      20351.01479282
     727          130.10851384         77.66966364         52.43885021        685.85326939        155.69189384      21852.66316108
     728          130.06931089         77.35760762         52.71170327        650.52128553        155.06636528      20651.24950348
     729          129.30167355         85.79077079         43.51090276        488.87305938        171.97097235      16894.69998955
     730          128.73558579         92.62401873         36.11156706        349.93581144        185.66848645       9241.55632877
     731          129.02657759         90.16139403         38.86518356        442.37068584        180.73205844      -1923.30956481
     732          129.79674700         82.25121454         47.54553246        601.78422798        164.87579271     -12607.22204996
     733          130.11353509         79.24891411         50.86462098        652.02662938        158.85756349     -17473.08845131
     734          129.60519880         85.43569858         44.16950022        562.83918315        171.25921615     -14160.17815109
     735          128.88339510         93.94435501         34.93904009        411.85573224        188.31515243      -5084.26807995
     736          128.79828933         94.96977162         33.82851770        393.37171776        190.37064034       5063.02765529
     737          129.43542823         87.27165236         42.16377587        531.49528132        174.93945767      13178.02309191
     738          130.03742731         79.40019824         50.63722906        630.25159264        159.16081848      18875.95310556
     739          129.91474627         79.50538852         50.40935775        603.83575041        159.37167653      22335.71428577
     740          129.25167373         85.99368106         43.25799267        477.63209529        172.37771397      22192.28106513
     741          128.86745855         89.96802564         38.89943291        393.08176872        180.34444390      16480.89187065
     742          129.23421210         86.27693183         42.95728026        486.09501247        172.94550127       5647.57525610
     743          129.91277698         79.88645009         50.02632689        617.36790373        160.13552942      -6164.83649765
     744          130.06800046         79.92473075         50.14326971        645.02002602        160.21226451     -13604.33424158
     745          129.46420238         88.39907941         41.06512297        537.55135834        177.19942950     -14120.45244081
     746          128.77098964         97.07355018         31.69743945        369.84955960        194.58774716      -9381.39670983
     747          128.79625238         96.58212395         32.21412843        367.03988088        193.60266395      -2784.75839598
     748          129.52597207         87.32836941         42.19760265        541.33478907        175.05314923       3928.15968185
     749          130.11565915         79.21925022         50.89640893        662.18379077        158.79810104      11112.04028858
     750          129.87868279         80.21983712         49.65884567        640.40512119        160.80381683      18558.51333557
     751          129.11448895         87.12357572         41.99091323        495.51029472        174.64263223      23462.33069363
     752          128.77028160         89.65668740         39.11359420        370.24507333        179.72035416      22093.39265711
     753          129.30737684         83.26093555         46.04644129        454.84357583        166.89981818      13709.34800103
     754          130.11845401         75.24312082         54.87533319        604.26881657        150.82779337       2200.79981674
     755          130.21865703         76.50130592         53.71735111        647.06209003        153.34987486      -6777.20895501
     756          129.41936580         88.23231090         41.18705491        548.07860605        176.86513547     -10344.16880304
     757          128.59133383         99.46973867         29.12159516        384.95280836        199.39100117      -9809.99146376
     758          128.67590462         98.93995851         29.73594611        376.21919509        198.32903602      -7747.93964254
     759          129.58405102         87.80848374         41.77556728        537.78323378        176.01555728      -4474.91700581
     760          130.28007314         78.42663815         51.85343500        646.85377722        157.20927899       1782.34538237
     761          129.97319177         80.25544940         49.71774237        614.21044801        160.87520303      11313.36691748
     762          129.03968487         89.14354420         39.89614068        461.35938352        178.69173844      20490.69463664
     763          128.59758185         92.46279389         36.13478797        343.80676792        185.34530492      23915.57846290
     764          129.21113990         84.30187671         44.90926319        457.64372689        168.98642564      19279.39304898
     765          130.21373197         73.09086014         57.12287183        623.90121379        146.51350224       9710.23184575
     766          130.44302742         72.46510929         57.97791813        673.03063890        145.25916007        912.12212332
     767          129.57292321         85.43433782         44.13858538        565.39187981        171.25648846      -3918.88484916
     768          128.52500416        100.02027399         28.50473016        358.64791991        200.49457087      -5992.38059638
     769          128.45690403        101.89610160         26.56080243        296.62317280        204.25474104      -7849.83504859
     770          129.44474719         90.15344015         39.29130703        490.47028261        180.71611458      -9187.04431610
     771          130.37029002         78.26842889         52.10186113        642.70080885        156.89214232      -6689.05733521
     772          130.18294876         78.83860774         51.34434103        642.35736749        158.03508823       1715.34307464
     773          129.11352011         89.32024957         39.79327054        498.09488484        179.04595130      13125.69420690
     774          128.42751219         95.22139646         33.20611573        344.29571898        190.87503222      21145.28605117
     775          128.96966925         87.31351002         41.65615923        424.18012361        175.02336299      21436.00015299
     776          130.16605898         73.05650129         57.10955769        601.79633634        146.44462858      15471.59543013
     777          130.65263894         68.72453032         61.92810862        671.37246122        137.76102248       8451.76595594
     778          129.83291723         80.83965290         48.99326433        581.36116539        162.04626192       3806.66438516
     779          128.58175973         98.10633302         30.47542671        387.91334232        196.65800095        454.66273348
     780          128.27351363        103.38150858         24.89200505        322.48158798        207.23229773      -4317.72716995
     781          129.23070964         92.42010620         36.81060344        503.61706938        185.25973577     -10036.95473993
     782          130.36118836         78.27273426         52.08845409        654.77103438        156.90077261     -12236.94414839
     783          130.39829612         76.39269666         54.00559946        654.02768366        153.13216333      -6965.39494095
     784          129.33212514         87.34226099         41.98986415        498.70379444        175.08099544       4350.90742634
     785          128.40995829         96.62518492         31.78477338        303.22674315        193.68898136      15298.61256243
     786          128.71434525         91.69039652         37.02394873        365.91998348        183.79700403      20012.17011403
     787          129.93051656         76.71045864         53.22005791        572.96964052        153.76912972      18058.46700012
     788          130.69358544         68.28726125         62.40632419        676.47542110        136.88449944      13628.14099796
     789          130.12451156         76.80930527         53.31520628        613.28456340        153.96727167      10287.40785903
     790          128.82822447         94.45013637         34.37808810        415.68055211        189.32901104       7336.11594794
     791          128.22521051        103.44077553         24.78443498        267.40185205        207.35110065       1777.99438168
     792          128.95999060         95.47348218         33.48650843        423.17050831        191.38034795      -6623.15070175
     793          130.18140762         80.51513954         49.66626807        605.17715738        161.39576214     -13352.66823052
     794          130.51416624         75.22666980         55.28749644        646.96727513        150.79481666     -12926.60532592
     795          129.61788911         84.22168153         45.39620758        532.84324359        168.82567124      -4502.97276095
     796          128.55685850         95.38838128         33.16847722        359.96860695        191.20975985       6879.37057137
     797          128.56857902         94.33664484         34.23193418        379.01477194        189.10151281      14875.30765495
     798          129.64859702         81.23649600         48.41210101        560.67290222        162.84174952      17277.88226380
     799          130.56550527         70.78207331         59.78343196        666.65403017        141.88544828      16614.02249043
     800          130.27070866         75.43979815         54.83091051        617.79880763        151.22204081      15782.31827068
     801          129.08508692         91.15191905         37.93316787        442.95955194        182.71760477      14145.26796086
     802          128.32295525        101.68459995         26.63835530        316.20007253        203.83077767       8678.52095095
     803          128.80440868         96.55207071         32.25233797        450.70336150        193.54242106      -1285.50176211
     804          129.95351348         82.26191564         47.69159784        623.13338163        164.89724349     -11471.35559129
     805          130.48115959         74.52678936         55.95437023        667.19659131        149.39187881     -15609.40738897
     806          129.84242771         80.66140281         49.18102490        555.38525561        161.68895260     -11032.87137654
     807          128.81586624         92.04645350         36.76941274        358.89872097        184.51073424      -1014.01290010
     808          128.58581556         94.66481162         33.92100394        317.60693565        189.75933601       8513.50389351
     809          129.40064046         85.27895754         44.12168292        496.76271499        170.94502258      14169.70706503
     810          130.31777843         74.90771448         55.41006395        629.63079412        150.15545818      16814.32402470
     811          130.29167229         76.02673274         54.26493955        617.81151124        152.39857427      18480.94853649
     812          129.35421112         88.28887872         41.06533239        472.96437111        176.97852790      18673.85881802
     813          128.55878174         98.89499250         29.66378924        322.99511868        198.23889988      14588.15440280
     814          128.77452253         96.91773937         31.85678316        395.80915427        194.27541825       5023.24246306
     815          129.71701707         85.19141188         44.52560519        561.22834686        170.76953386      -6701.44945895
     816          130.30907954         76.53942529         53.76965425        629.23781225        153.42628664     -14527.60281050
     817          129.92530797         79.15594652         50.76936144        560.35171353        158.67120631     -14551.03513755
     818          129.07582904         88.01574983         41.06007921        421.54911751        176.43103029      -7948.79150555
     819          128.77044294         91.67755286         37.09289008        395.70951364        183.77125841        894.29621632
     820          129.34046307         85.96140035         43.37906272        528.25883272        172.31300601       8617.25336827
     821          130.08602801         78.51885650         51.56717150        632.49547571        157.39413432      14781.04507190
     822          130.11981297         79.41515151         50.70466147        611.20710276        159.19079288      19882.62205455
     823          129.39537572         89.09031381         40.30506191        474.74250607        178.58503603      22581.92971394
     824          128.73651208         97.67595347         31.06055860        352.20130684        195.79528823      19973.52549654
     825          128.87136387         96.15521810         32.71614577        430.97721404        192.74691440      10874.26385674
     826          129.61298593         86.30590648         43.30707945        583.48710445        173.00358210      -1700.31657704
     827          130.11482400         78.24934437         51.86547963        642.98690857        156.85388665     -11989.23850482
     828          129.86051924         78.96371702         50.89680222        569.89261356        158.28587470     -15654.57832725
     829          129.22407928         85.16584235         44.05823693        420.41398007        170.71827873     -12519.21093503
     830          128.98425606         88.26347800         40.72077807        364.39358022        176.92761115      -5449.11263651
     831          129.40164622         84.89978816         44.50185806        481.58090366        170.18496265       2820.38377099
     832          129.93971681         80.57181573         49.36790109        591.88604164        161.50937178      11240.88942897
     833          129.92608529         82.45091178         47.47517350        590.33698513        165.27609369      19118.36771498
     834          129.35437551         90.30027463         39.05410088        481.26431752        181.01045006      24263.12444681
     835          128.88453399         96.35565632         32.52887767        373.77536312        193.14870069      23561.86333910
     836          129.05514887         94.21925187         34.83589700        426.32064124        188.86619398      15819.44331885
     837          129.65092297         86.15621529         43.49470768        555.47273555        172.70352021       3709.05858053
     838          129.97496474         80.24545448         49.72951026        611.17157208        160.85516783      -7617.53945253
     839          129.68694019         81.00568883         48.68125136        555.05383109        162.37908748     -14053.97670433
     840          129.19420517         84.75865775         44.43554741        449.17052620        169.90206120     -14694.23112435
     841          129.13478619         85.02904422         44.10574197        438.21061207        170.44406149     -10847.13769622
     842          129.59020063         81.07711262         48.51308801        544.78110680        162.52225927      -3749.95303823
     843          129.98321558         78.98730488         50.99591070        624.69494482        158.33315750       6009.52970057
     844          129.78250290         83.92409314         45.85840976        593.17476134        168.22914362      16902.57296833
     845          129.16341441         93.03270102         36.13071339        460.95823183        186.48770616      25281.73241583
     846          128.82242968         97.86682436         30.95560533        352.51845439        196.17789642      26939.59521568
     847          129.15476926         93.81311730         35.34165197        431.82819824        188.05208127      20398.85264875
     848          129.77514737         85.41096738         44.36417999        573.78756228        171.20964149       8519.80560690
     849          129.96548333         81.12326925         48.84221408        626.23289752        162.61478204      -3474.77593261
     850          129.52852790         83.62502087         45.90350703        555.19701739        167.62964151     -11647.85465400
     851          129.02880032         87.13507986         41.89372045        423.75136211        174.66569273     -15060.91677096
     852          129.11815565         85.02333910         44.09481655        396.54548303        170.43262536     -14331.03124606
     853          129.73628812         78.56731006         51.16897807        515.22566292        157.49126137      -9461.32144073
     854          130.14766233         76.07813269         54.06952965        611.85264205        152.50160749         23.71201998
     855          129.80260512         82.95302387         46.84958126        594.35288847        166.28259710      12752.18102960
     856          129.02083817         94.32531408         34.69552409        474.43420938        189.07879986      24209.35721320
     857          128.66635348         99.50019999         29.16615350        375.57120815        199.45206207      28908.82697416
     858          129.15225995         93.68207100         35.47018896        450.54421801        187.78939381      24486.58360581
     859          129.93290142         83.50984542         46.42305600        584.42167613        167.39876780      13608.22856916
     860          130.11291083         79.61099955         50.50191128        629.39895755        159.58337798       1618.49168779
     861          129.49373132         84.48765786         45.00607346        552.27332809        169.35883126      -7613.80467466
     862          128.82631097         89.87168689         38.95462408        424.59005178        180.15132908     -13371.49566647
     863          128.94266761         86.89938154         42.04328606        420.54102323        174.19322619     -16047.79904006
     864          129.76225195         77.31710097         52.44515098        554.79065048        154.98516811     -14542.42909779
     865          130.34520879         72.29106208         58.05414671        650.78052057        144.91027559      -6801.17435909
     866          129.96433573         79.61578193         50.34855380        618.05468168        159.59296445       6793.71411311
     867          128.97285273         93.90891607         35.06393666        463.99283628        188.24411369      21332.78358096
     868          128.44883523        101.54222221         26.90661301        315.92995504        203.54537590      29788.92567559
     869          128.98367929         95.37083916         33.61284013        399.92531349        191.17459597      28207.29050317
     870          129.98822405         82.74422260         47.24400146        571.26920022        165.86404675      18603.16379212
     871          130.33445047         77.41058895         52.92386153        642.16873805        155.17256843       6661.27513502
     872          129.63399666         84.13025332         45.50374335        570.16742953        168.64239980      -3224.24329771
     873          128.69916964         93.42036623         35.27880341        413.72500873        187.26479632     -10362.74980773
     874          128.63271006         92.64907438         35.98363568        366.91710613        185.71871148     -15558.75645599
     875          129.55752529         81.02299350         48.53453179        513.88717460        162.41377536     -17592.40637478
     876          130.44184606         71.18325216         59.25859390        643.71450301        142.68962706     -13163.38716982
     877          130.25422250         75.10958835         55.14463414        642.63714227        150.56012230       -862.82222214
     878          129.15456456         90.11466798         39.03989659        511.12104761        180.63839423      15356.12576184
     879          128.34787086        101.10842536         27.23944550        368.21564400        202.67581304      27731.95481326
     880          128.73293959         97.05725822         31.67568137        428.47604827        194.55508927      30425.71004653
     881          129.87322866         83.21104613         46.66218253        592.24832506        166.79981286      23820.67297357
     882          130.47990670         75.13085299         55.34905371        664.83910578        150.60274809      13125.54218433
     883          129.87467796         81.13382463         48.74085334        590.34399818        162.63594071       3100.01794887
     884          128.76344137         93.05566127         35.70778009        418.58998265        186.53373090      -5279.52072908
     885          128.43168332         95.84696296         32.58472036        347.41783804        192.12900486     -12984.54397475
     886          129.27862192         85.06462665         44.21399526        498.92923031        170.51538789     -18835.01468521
     887          130.35808804         72.29890813         58.05917991        644.66246477        144.92600330     -18644.23250055
     888          130.44403627         72.26190703         58.18212924        656.51572837        144.85183316      -9215.44482950
     889          129.41444318         86.05909087         43.35535231        523.01898970        172.50883049       7100.32511943
     890          128.39673883         99.54453052         28.85220830        337.39072601        199.54092437      22686.48007057
     891          128.51239493         98.75338858         29.75900635        352.83497862        197.95504925      30142.31854589
     892          129.62554727         85.24580942         44.37973786        537.17488088        170.87857585      27694.72022441
     893          130.49530615         74.24949124         56.24581491        648.33536506        148.83602383      19302.18205449
     894          130.16244221         77.69011346         52.47232875        612.44387314        155.73288630       9873.30808737
     895          129.01832413         91.07020193         37.94812220        460.13153349        182.55379961       1053.41342906
     896          128.35830743         98.80432963         29.55397780        353.00535450        198.05716259      -8071.99651783
     897          128.92133566         91.90141595         37.01991972        469.62536770        184.22000077     -16882.27706429
     898          130.06049972         78.05071252         52.00978719        628.18178821        156.45572131     -21214.19620443
     899          130.48217150         72.80307228         57.67909923        670.59531376        145.93662015     -16459.01566418
     900          129.71541158         81.93357344         47.78183814        570.02679942        164.23906864      -2694.32741719
     901          128.63948754         95.00384132         33.63564621        409.65092763        190.43893439      13950.10175698
     902          128.47239284         97.31480789         31.15758495        403.56833544        195.07135771      25629.69253377
     903          129.38546735         86.50731367         42.87815368        561.72556458        173.40731071      28592.04707973
     904          130.32912498         74.96426050         55.36486448        667.51220931        150.26880691      24715.82650847
     905          130.24649151         75.57767383         54.66881767        630.53418139        151.49841804      17854.19770437
     906          129.26360159         87.32207715         41.94152444        469.80725580        175.04053613       9630.64086048
     907          128.50886069         96.86237428         31.64648641        331.53344449        194.16443676       -607.66595149
     908          128.81245643         93.86704472         34.94541171        426.80107864        188.16018091     -12229.49707280
     909          129.78949164         82.38225771         47.40723393        589.89490344        165.13847391     -21034.75551776
     910          130.31869046         75.69510128         54.62358918        647.34264667        151.73380597     -21603.71318888
     911          129.82401416         81.07587559         48.74813857        566.98461112        162.51977959     -12174.92073417
     912          128.89747097         91.84888706         37.04858391        415.41727524        184.11470454       3144.18064337
     913          128.59573511         95.38405945         33.21167565        377.12260820        191.20109657      17299.33747338
     914          129.24408143         87.51025925         41.73382217        511.09776964        175.41775456      25414.40646232
     915          130.09595605         77.01899488         53.07696117        625.80800768        154.38760273      27118.55580465
     916          130.20002717         75.53721309         54.66281407        622.26923120        151.41731289      24428.16031451
     917          129.46868748         84.53989512         44.92879236        509.50163765        169.46354289      18369.19174531
     918          128.74744145         94.10112204         34.64631941        403.32607596        188.62939810       8458.19221238
     919          128.83286348         94.37671975         34.45614373        462.68295272        189.18184455      -4633.82152365
     920          129.57420852         86.46569738         43.10851114        597.85657693        173.32388923     -16919.97822375
     921          130.07976960         80.41471682         49.66505278        652.60051762        161.19446085     -22705.21481153
     922          129.76951364         83.13999260         46.62952105        580.82346799        166.65738327     -18864.09298108
     923          129.03987626         90.52765728         38.51221898        440.77104021        181.46624753      -7432.00914359
     924          128.77287018         92.73671362         36.03615656        407.27776114        185.89438778       6184.89038962
     925          129.28657144         86.10771516         43.17885628        536.49871176        172.60629981      17377.57129499
     926          129.97510042         77.51961072         52.45548970        646.44698535        155.39110687      24560.27865414
     927          130.04524956         76.27933494         53.76591462        634.35346869        152.90492530      27773.19846896
     928          129.44836563         83.40393477         46.04443085        505.75851923        167.18646574      26288.21208872
     929          128.90408245         90.87310388         38.03097857        375.57610207        182.15870881      18688.66288971
     930          129.02499840         91.27613773         37.74886067        422.84137742        182.96660600       5453.80441842
     931          129.60799964         86.11846081         43.48953884        558.68648170        172.62783987      -9324.61367548
     932          129.91538880         83.17648595         46.73890285        617.37515418        166.73053562     -19709.37213551
     933          129.57405429         86.59445753         42.97959677        558.46548462        173.58199401     -21819.52048479
     934          129.01110628         91.82542631         37.18567997        444.12516336        184.06767655     -16058.86355785
     935          128.92671303         91.34642130         37.58029173        425.78297934        183.10749219      -5729.98224079
     936          129.45052797         84.08159042         45.36893755        536.56883329        168.54485311       5994.86419898
     937          129.98442614         77.14311590         52.84131024        627.83576672        154.63640821      17361.51835807
     938          129.90920455         77.74459595         52.16460861        613.19129179        155.84209859      26744.33168280
     939          129.31659276         84.83993077         44.47666198        504.49423926        170.06497616      31258.80068281
     940          128.90403000         90.39395299         38.51007701        416.48760090        181.19823203      27858.60289030
     941          129.15220636         88.83753352         40.31467283        482.56029049        178.07832801      16288.98137939
     942          129.74885054         83.54490085         46.20394969        607.62072624        167.46903778        593.26724273
     943          129.94851781         82.56222058         47.38629724        650.20560930        165.49921654     -12982.08322355
     944          129.46638137         88.52985980         40.93652157        566.99478072        177.46158394     -20006.20124902
     945          128.84970396         94.89919872         33.95050524        413.71067514        190.22917417     -19976.75231580
     946          128.85265370         93.37889723         35.47375647        374.51968506        187.18167007     -14805.89712851
     947          129.52601820         84.08821612         45.43780208        514.99889901        168.55813459      -5985.98697411
     948          130.11703252         76.16243508         53.95459744        635.70427774        152.67059495       6013.83262018
     949          129.93981628         77.55673424         52.38308204        631.67606207        155.46552243      19623.91873301
     950          129.20067468         85.83037560         43.37029908        508.85169531        172.05036174      30526.16551762
     951          128.77701238         90.99078657         37.78622581        384.08599583        182.39460839      33446.53512987
     952          129.18203379         87.34519856         41.83683523        436.16331993        175.08688392      26258.82702938
     953          129.93657051         80.37748550         49.55908501        573.62947851        161.11982920      12153.48800385
     954          130.11376643         80.22126630         49.89250013        628.24077823        160.80668167      -2650.63929286
     955          129.44002133         89.14769558         40.29232575        555.95344109        178.70006005     -13417.60931477
     956          128.65633794         97.95270477         30.70363318        422.70597137        196.35004707     -19075.10040885
     957          128.68576265         96.06496354         32.62079911        410.29018996        192.56599558     -20343.76848974
     958          129.55138732         84.03459671         45.51679061        551.19951965        168.45065238     -16795.50027447
     959          130.30920124         73.74436731         56.56483393        660.07703313        147.82348306      -6890.06703767
     960          130.10623717         75.50940307         54.59683409        640.23747061        151.36156662       8803.13444971
     961          129.16576927         86.49841849         42.66735078        498.73271573        173.38947998      25239.53886622
     962          128.55745541         93.85541052         34.70204489        362.89619350        188.13685969      34989.39688728
     963          128.98608161         89.31401763         39.67206397        440.37411998        179.03345915      33518.53479075
     964          129.96942751         78.76115773         51.20826979        607.94539403        157.87983664      22565.96776171
     965          130.36331017         75.59225542         54.77105475        678.32176434        151.52764740       8205.48506902
     966          129.66870795         85.10334823         44.56535971        596.50965812        170.59300681      -4305.16126554
     967          128.63621589         97.75667169         30.87954420        403.99682953        195.95709107     -13524.81668327
     968          128.44277877         99.47271895         28.97005982        299.48354406        199.39697525     -20004.54962864
     969          129.34451169         87.65116668         41.69334500        459.17714234        175.70020905     -22593.04061048
     970          130.35180747         74.59833778         55.75346970        620.55576145        149.53530042     -17943.18258878
     971          130.33484754         74.02052046         56.31432708        645.05830742        148.37704290      -4363.84337423
     972          129.31670144         85.66574538         43.65095607        526.35356297        171.72035399      14331.98918669
     973          128.46340378         95.67405512         32.78934866        371.01183025        191.78240428      29921.41946457
     974          128.75932145         92.45318930         36.30613215        405.20798017        185.32605215      35508.74245992
     975          129.87308070         80.04591099         49.82716972        570.94919577        160.45517505      30386.11619361
     976          130.51986795         73.58352167         56.93634628        657.59599934        147.50106165      19276.41119954
     977          129.92512245         81.79876047         48.12636198        597.42943918        163.96883075       7218.96361895
     978          128.72630799         96.52983747         32.19647052        432.81079834        193.49785365      -4139.95246422
     979          128.27137715        101.45398841         26.81738874        356.19444027        203.36850778     -15133.18618749
     980          129.09398680         90.45445338         38.63953341        507.34748481        181.31950743     -24001.66764653
     981          130.29508545         74.84714981         55.44793563        662.39586810        150.03405393     -25820.95467150
     982          130.54329518         71.06898285         59.47431233        681.28510651        142.46056973     -16554.19840013
     983          129.57133981         82.49662544         47.07471437        544.30562753        165.36772852       1876.66933966
     984          128.47877001         95.81849613         32.66027388        338.42672167        192.07194198      21363.29565226
     985          128.49469056         96.07380252         32.42088804        341.76336471        192.58371367      33179.47546626
     986          129.59253665         83.44677725         46.14575940        545.76750079        167.27234516      34094.26655052
     987          130.52023523         72.90019515         57.62004008        673.85060425        146.13130678      27185.92660252
     988          130.21621232         77.07656788         53.13964444        640.43804452        154.50301008      17219.46710656
     989          129.01430630         91.80846747         37.20583883        463.01220558        184.03368189       6114.62560269
     990          128.27107489        100.67357672         27.59749817        287.46449470        201.80414186      -6616.92918921
     991          128.83148579         93.49908728         35.33239851        393.34395586        187.42259576     -19687.49813069
     992          130.07257252         77.89936023         52.17321229        582.83638581        156.15232968     -27847.87867698
     993          130.61036465         70.80584320         59.80452146        652.07344678        141.93309596     -25174.80782770
     994          129.86212672         79.59727512         50.26485159        567.18065844        159.55586683     -10824.12988387
     995          128.69038959         94.11271739         34.57767219        400.18717588        188.65264144       8996.70296494
     996          128.41247400         98.36563001         30.04684398        367.34646430        197.17777197      25305.76702250
     997          129.31316992         88.50306054         40.81010939        526.90421593        177.40786376      32746.69553593
     998          130.34210335         76.73154685         53.61055650        649.84290976        153.81140185      31918.18367898
     999          130.32020607         77.04309287         53.27711319        632.23116395        154.43590811      26091.96664373
