     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa
     684          121.30573863         89.39240217         31.91333647        346.62652498        511.97309720      -4719.43386911
     685          121.12708491         88.44689500         32.68018990        362.62427476        506.55793640      -6873.37135412
     686          121.02978690         87.87305906         33.15672783        365.09063277        503.27143156      -4687.17301483
     687          120.99713143         88.11936926         32.87776217        354.90546354        504.68211290        956.95474467
     688          121.01794097         89.37757955         31.64036142        333.16277956        511.88820429       8026.70673691
     689          121.11173894         91.24362403         29.86811491        303.32879642        522.57551721      13901.75776320
     690          121.33062220         92.79349665         28.53712555        275.90604026        531.45203314      16189.99083450
     691          121.72621492         93.14890690         28.57730802        267.15253175        533.48755835      13574.27407580
     692          122.30654464         92.11504277         30.19150187        282.55690661        527.56635467       6357.48477893
     693          123.02655449         90.30629778         32.72025672        306.12248854        517.20721056      -3577.70765621
     694          123.82747348         88.60985455         35.21761893        317.33966589        507.49124731     -13419.44338929
     695          124.68759524         87.49785022         37.18974503        309.02237405        501.12251475     -20391.01554225
     696          125.62968975         86.86816832         38.76152143        292.27523102        497.51616585     -22596.79343388
     697          126.67472303         86.52051801         40.15420502        288.60641880        495.52508385     -19471.56556877
     698          127.79343649         86.65017833         41.14325816        306.45027712        496.26768158     -11831.62782408
     699          128.91502937         87.70411057         41.21091881        329.96768774        502.30382040      -1658.84012828
     700          129.98942335         89.70160032         40.28782303        339.96153180        513.74395395       8333.06401806
     701          131.03351459         91.83567340         39.19784119        332.04446799        525.96633499      15396.15297645
     702          132.10283618         92.96127412         39.14156206        317.01096889        532.41293752      17642.22437185
     703          133.21411706         92.58863961         40.62547745        308.54111162        530.27876464      14798.03209899
     704          134.30556869         91.34839983         42.95716886        308.13009196        523.17559492       8381.13399939
     705          135.28324923         90.39261680         44.89063243        306.29656036        517.70158162       1123.84555548
     706          136.10466455         90.34078387         45.76388068        298.13634311        517.40472119      -4063.82865225
     707          136.80768977         90.87883875         45.92885102        291.05394155        520.48629880      -5054.93725491
     708          137.45329621         91.38768877         46.06560744        295.13348972        523.40061269      -1024.62329820
     709          138.04596739         91.82590304         46.22006435        306.14001193        525.91037766       7466.82778842
     710          138.52101308         92.81097072         45.71004236        306.14086808        531.55211162      18632.96057754
     711          138.81548526         94.76431891         44.05116635        280.92911557        542.73943514      29788.70548804
     712          138.94595840         97.09770096         41.84825745        235.09052083        556.10330950      37956.05999826
     713          139.00395484         98.46174877         40.54220607        202.34761788        563.91555940      40784.55884261
     714          139.06754272         97.93762735         41.12991537        224.82122464        560.91378226      37490.59119698
     715          139.12345348         95.95706551         43.16638798        283.48104524        549.57059924      29281.11868187
     716          139.08772618         93.94271628         45.14500990        332.26186954        538.03390722      18919.82522943
     717          138.90471283         93.01572496         45.88898787        349.47927015        532.72479139       9634.20293036
     718          138.61432209         93.14105369         45.47326839        338.26952022        533.44258103       3980.01482150
     719          138.31071908         93.59525505         44.71546403        318.30412135        536.04390810       3193.87048785
     720          138.03921977         94.14142370         43.89779606        308.08053772        539.17195534       7097.87605634
     721          137.75206318         95.46987352         42.28218966        304.81206850        546.78032641      14272.19491550
     722          137.37868237         98.29895562         39.07972674        291.11506727        562.98320151      22304.91296096
     723          136.93240649        102.12476243         34.80764407        260.79045430        584.89457328      28248.67774284
     724          136.52879789        105.12953836         31.39925953        233.23185297        602.10369176      29471.45458166
     725          136.28838646        105.55282972         30.73555674        239.63548469        604.52798939      24721.89267373
     726          136.22673465        103.21351152         33.01322313        276.29812476        591.13011714      14824.73255718
     727          136.24947623         99.64509345         36.60438278        308.79786316        570.69287632       2480.89219315
     728          136.25613688         96.72643006         39.52970682        315.68873545        553.97694637      -8793.88759556
     729          136.24188992         95.21479368         41.02709624        300.93239868        545.31941908     -15987.97437375
     730          136.29230605         94.59894078         41.69336527        288.17104226        541.79227238     -17490.64502897
     731          136.48295338         94.21991725         42.26303612        297.29322591        539.62150793     -13319.36569036
     732          136.79800492         94.26992851         42.52807640        318.11385653        539.90793518      -4906.05896064
     733          137.15874146         95.51655824         41.64218323        325.06421640        547.04770170       5252.85173468
     734          137.52803539         98.11450917         39.41352622        307.07543692        561.92682960      14060.88596758
     735          137.96964907        100.94860341         37.02104566        279.45050613        578.15841046      18574.19367079
     736          138.59112891        102.37968583         36.21144308        276.30893800        586.35458467      17007.47313561
     737          139.43056294        101.68248471         37.74807822        310.64508681        582.36153597       9545.20957407
     738          140.41201024         99.65248982         40.75952043        354.18240850        570.73523721      -1604.59713777
     739          141.42014105         97.73373356         43.68640750        376.24845730        559.74603050     -13065.59366538
     740          142.41434638         96.61645732         45.79788906        367.70767535        553.34710438     -21598.59563880
     741          143.45875111         95.80589805         47.65285306        341.21793937        548.70482466     -25148.21273694
     742          144.63633035         94.55455920         50.08177115        319.79598226        541.53808773     -23236.91934867
     743          145.94415924         93.01364819         52.93051106        313.73289415        532.71289717     -16838.41335380
     744          147.28797419         92.22993173         55.05804246        310.11140709        528.22435303      -8067.66628678
     745          148.58037023         92.96252283         55.61784740        294.98588475        532.42008924        211.05012429
     746          149.82829965         94.67746842         55.15083123        276.25656939        542.24202020       5032.10992644
     747          151.11050250         95.90237925         55.20812324        280.02386193        549.25739710       4293.85263905
     748          152.47456502         95.59675923         56.87780578        314.49316111        547.50703328      -2318.66985885
     749          153.87359243         94.07193913         59.80165330        354.03574074        538.77399943     -13039.12849551
     750          155.21191041         92.53080880         62.68110161        371.26722521        529.94755279     -24635.28921409
     751          156.44218033         91.82937402         64.61280632        357.93209179        525.93025682     -33619.76190449
     752          157.60053430         91.83918900         65.76134530        325.65491260        525.98646973     -37404.91798603
     753          158.74135553         91.99533457         66.74602096        295.85873537        526.88075528     -34942.46331561
     754          159.84885877         92.23531169         67.61354708        279.80097939        528.25516548     -26834.53907767
     755          160.82706634         93.15796265         67.66910369        268.09711102        533.53942293     -15133.52672977
     756          161.57883200         95.22859029         66.35024171        249.95610733        545.39843579      -2921.23437420
     757          162.08411846         98.01542417         64.06869429        236.01323970        561.35934453       6424.00331544
     758          162.39171975        100.41149012         61.98022963        251.86762637        575.08222562      10260.06507995
     759          162.54044596        101.63763593         60.90281003        297.16077166        582.10467554       7661.03758869
     760          162.50632554        101.90959774         60.59672780        341.04029823        583.66227021       -186.79565019
     761          162.23808306        102.04873121         60.18935185        357.43301297        584.45912310     -10441.00965252
     762          161.73608917        102.53999855         59.19609062        340.57918877        587.27273650     -19659.87954169
     763          161.07736360        103.14671824         57.93064536        306.37454266        590.74757501     -24901.78122247
     764          160.35287035        103.47603921         56.87683115        283.62994051        592.63368020     -24457.18222536
     765          159.58856834        103.71597236         55.87259598        286.72470554        594.00783861     -18173.05534524
     766          158.74390212        104.55034716         54.19355496        298.98240399        598.78651600      -7499.84641342
     767          157.79129012        106.28396472         51.50732540        301.10047757        608.71538610       4752.49206739
     768          156.78223890        108.24664809         48.53559082        295.87214385        619.95617457      15108.93562683
     769          155.81895650        109.29682274         46.52213376        301.12698538        625.97079276      20552.28290979
     770          154.96319574        108.95131498         46.01188075        321.68285741        623.99198169      19645.31918273
     771          154.19096538        107.87588469         46.31508070        338.79858991        617.83271798      13049.04249613
     772          153.44698267        107.17048098         46.27650169        332.85514542        613.79269094       3162.83378832
     773          152.73194776        107.26949283         45.46245493        303.36551779        614.35975705      -6828.27009063
     774          152.11619165        107.70377720         44.41241445        272.77204910        616.84701447     -13948.92027816
     775          151.66221712        107.93309637         43.72912074        268.64672989        618.16038390     -16135.82067675
     776          151.34849190        108.18859552         43.15989638        286.60604999        619.62369271     -12671.77239997
     777          151.08746883        109.26418386         41.82328497        295.99169928        625.78386158      -4451.18072646
     778          150.82160796        111.46599120         39.35561675        279.55636820        638.39417407       6051.67569372
     779          150.58839228        113.97757091         36.61082137        250.94706474        652.77863189      15378.58974909
     780          150.47751355        115.47205206         35.00546149        249.05711774        661.33790683      20251.71900446
     781          150.52752813        115.36133979         35.16618834        289.70275427        660.70382939      18826.95044271
     782          150.68158177        114.29360624         36.38797553        338.93488442        654.58864691      11361.26286046
     783          150.85418505        113.33543270         37.51875235        362.04618866        649.10094255        -27.52841734
     784          151.03200900        112.77436208         38.25764692        348.88704060        645.88754792     -12235.15422049
     785          151.29192602        111.91563936         39.37628667        314.02266415        640.96942378     -22120.96741242
     786          151.71382141        110.09938605         41.61443536        287.69356610        630.56727763     -27198.60065912
     787          152.28690543        107.73172350         44.55518193        288.08897304        617.00707006     -26120.75012431
     788          152.91875480        106.06329153         46.85546326        299.62875699        607.45153446     -19093.69108651
     789          153.54010265        105.88209475         47.65800790        300.46656895        606.41377425      -8075.17378756
     790          154.18494208        106.59863850         47.58630358        292.32011857        610.51760313       3611.67053671
     791          154.94874558        106.83622227         48.11252330        296.38684201        611.87830603      12373.80675477
     792          155.86792060        105.93788734         49.93003327        320.77253965        606.73331262      15710.05474823
     793          156.86031185        104.70255926         52.15775259        343.42112176        599.65827351      13081.51417746
     794          157.80116188        104.48959147         53.31157041        338.76631002        598.43855264       5853.38100706
     795          158.65144676        105.68816760         52.96327916        303.53557324        605.30310400      -3457.09003621
     796          159.49086381        107.29222766         52.19863614        266.12493893        614.48996526     -12028.66671453
     797          160.41601112        108.06070601         52.35530511        270.21283128        618.89123685     -17328.51178069
     798          161.42002225        107.92021758         53.49980467        313.30244142        618.08662377     -17566.38601283
     799          162.39036381        107.99534289         54.39502092        350.06266938        618.51688556     -12225.66644080
     800          163.22344043        109.24319737         53.98024307        351.63497312        625.66366659      -2517.62421438
     801          163.91979637        111.27677820         52.64301816        320.42729881        637.31050294       8719.58956835
     802          164.54791657        112.73298743         51.81492914        285.16846780        645.65058478      17941.43143819
     803          165.11889120        112.75468898         52.36420222        278.71825641        645.77487509      22271.67111496
     804          165.52111466        111.87878141         53.64233325        297.19478153        640.75832891      20554.51407678
     805          165.59946112        111.32208575         54.27737536        308.33270364        637.56999084      13553.35172128
     806          165.29811355        111.52067749         53.77743606        295.26022759        638.70737639       3421.26074971
     807          164.70956065        111.65122257         53.05833808        271.11733240        639.45504136      -7025.40140532
     808          163.97391875        110.72487436         53.24904439        267.22895039        634.14960880     -14884.05748679
     809          163.13900897        108.98808120         54.15092777        292.47868505        624.20255118     -17693.37670871
     810          162.13507307        107.93792151         54.19715155        318.20382582        618.18801870     -14124.36040145
     811          160.88820054        108.81008624         52.07811431        317.91747730        623.18312862      -4672.43565177
     812          159.43900974        111.18850693         48.25050281        292.29270112        636.80495083       8198.46401615
     813          157.92872687        113.32944776         44.59927911        269.67383700        649.06666526      20841.11292566
     814          156.47035905        113.88476315         42.58559590        278.53287886        652.24709818      29841.31669607
     815          155.05728597        113.11712189         41.94016409        304.92435305        647.85062081      33240.96112945
     816          153.61708310        112.28428970         41.33279341        313.03111295        643.08077833      30928.60109203
     817          152.14599469        111.98066533         40.16532936        287.67537797        641.34184410      24261.79258171
     818          150.76120515        111.41546250         39.34574264        247.50032594        638.10478331      15469.38959844
     819          149.60197197        109.48273006         40.11924191        237.26326883        627.03553145       7199.99468442
     820          148.68970590        106.34560434         42.34410155        271.65619455        609.06841197       2072.59271378
     821          147.91039560        103.61337844         44.29701715        309.87895104        593.42025706       1941.80331414
     822          147.14467431        102.80362967         44.34104464        318.52017177        588.78261919       7022.65347420
     823          146.40027085        103.78764852         42.61262233        297.40697984        594.41834625      15495.99108199
     824          145.79668060        104.98184417         40.81483643        275.54765418        601.25780948      24090.48255683
     825          145.42016051        105.07374449         40.34641601        284.53474446        601.78414608      29426.20663173
     826          145.21664041        104.31974729         40.89689312        315.21909388        597.46581171      29303.40184382
     827          145.04855041        103.94947789         41.09907252        333.49222856        595.34518435      23241.12425754
     828          144.85376085        104.41430968         40.43945117        323.65308346        598.00739463      12264.58521796
     829          144.72384617        104.59947912         40.12436705        301.56801999        599.06790728      -1538.64601607
     830          144.80584716        103.04132569         41.76452147        301.98108365        590.14396495     -15334.30793047
     831          145.13369020         99.82296012         45.31073008        333.51207824        571.71156416     -25920.16603127
     832          145.58274359         96.89494145         48.68780214        363.19297078        554.94205407     -30548.02725285
     833          146.00569624         96.25885795         49.74683829        360.09194284        551.29904158     -28079.85428878
     834          146.39791438         97.91588261         48.48203177        323.08891105        560.78924462     -19737.14900373
     835          146.89967802         99.86535331         47.03432470        285.55383913        571.95436077      -8732.43931765
     836          147.62661238        100.19528343         47.43132895        290.29045120        573.84395474       1121.94939415
     837          148.52046254         98.94917694         49.57128561        326.98314631        566.70718489       6923.79089698
     838          149.39447632         97.71212186         51.68235446        348.02614088        559.62225483       7422.56533053
     839          150.12548562         97.48227186         52.64321376        328.64166727        558.30584521       2895.71312814
     840          150.77374554         97.36836071         53.40538483        282.27026101        557.65344697      -5254.07987036
     841          151.49242159         95.68074387         55.81167772        255.96161625        547.98803469     -14717.41472789
     842          152.33002339         92.17089025         60.15913314        281.40652348        527.88620746     -22508.32163010
     843          153.15244394         88.77558088         64.37686307        322.53668166        508.44040430     -25701.95052601
     844          153.77473562         87.87632728         65.89840833        336.21606949        503.29014950     -22674.68293283
     845          154.15340774         89.92407142         64.22933633        316.63215954        515.01810266     -14087.73000819
     846          154.41990246         93.06425094         61.35565152        295.81653228        533.00271207      -2764.67889948
     847          154.71385890         95.20089856         59.51296034        314.17941215        545.23983820       7590.63547292
     848          155.00184209         96.20582176         58.79602034        361.34620298        550.99528976      13964.80903730
     849          155.08821979         97.79395819         57.29426159        391.31070120        560.09095237      14899.98232638
     850          154.81272411        101.20344176         53.60928235        375.12986491        579.61793474      10428.36648562
     851          154.21837019        105.33582905         48.88254114        316.94200304        603.28517119       1665.71183332
     852          153.50014110        107.57609883         45.92404227        257.98497503        616.11576786      -9336.59999746
     853          152.78555139        106.52801933         46.25753205        256.12955081        610.11314916     -19595.36867118
     854          151.98953108        103.66752647         48.32200460        299.47985422        593.73037664     -25695.83710583
     855          150.90861969        102.00232254         48.90629715        327.49766294        584.19332881     -25058.35611455
     856          149.45122142        103.11251599         46.33870543        314.83819882        590.55168999     -17314.83654011
     857          147.74496021        105.76201687         41.98294333        279.86959583        605.72605762      -4713.72184843
     858          146.00195942        107.52243246         38.47952696        267.12101966        615.80840686       8873.80921571
     859          144.30063998        107.48972543         36.81091455        290.23304013        615.62108539      19647.57500770
     860          142.53719324        107.01922215         35.51797109        308.03362742        612.92639303      25122.26738366
     861          140.60028053        107.75978080         32.84049972        285.02377881        617.16776140      24407.69808265
     862          138.56048504        109.40008358         29.16040146        226.54769966        626.56219394      17963.78772953
     863          136.64731176        109.83608085         26.81123091        195.73980073        629.05926158       7483.21559447
     864          135.03272952        107.61438029         27.41834922        253.88677220        616.33501558      -4097.36038642
     865          133.66478139        103.82573633         29.83904506        338.32886784        594.63648489     -13067.52264903
     866          132.33964316        101.20915794         31.13048522        386.02184574        579.65067277     -16232.85495847
     867          130.93199688        101.39374303         29.53825385        379.66741511        580.70783865     -12441.09684545
     868          129.52815166        103.32489762         26.20325404        337.26801492        591.76805379      -3241.81787313
     869          128.31917146        104.59278529         23.72638617        302.60642945        599.02956999       7878.77072736
     870          127.38161045        104.12491796         23.25669249        306.67372825        596.34997443      17127.64821963
     871          126.59704115        103.20179556         23.39524559        324.07171206        591.06301687      21762.96325972
     872          125.80141816        103.68652585         22.11489231        312.71611990        593.83919094      20538.53754889
     873          124.99295411        105.53788619         19.45506791        261.59545545        604.44240401      13545.70897531
     874          124.35803647        106.51372966         17.84430681        205.93909338        610.03130855       2124.34645039
     875          124.07791646        104.50744934         19.57046712        216.05003298        598.54082920     -11030.25671972
     876          124.12851928         99.95313943         24.17537985        280.37504822        572.45713426     -22140.96723250
     877          124.29930090         95.59239857         28.70690233        328.15591614        547.48205863     -27502.33654261
     878          124.41303972         93.82003433         30.59300539        329.98085653        537.33127639     -25131.27838108
     879          124.50095064         94.52282901         29.97812163        299.57454382        541.35636086     -15808.62125047
     880          124.73921208         95.72237788         29.01683419        282.26605978        548.22648333      -2714.01836587
     881          125.22660726         96.12425328         29.10235399        306.97487074        550.52812626      10042.16589485
     882          125.86271934         96.55050024         29.31221909        341.25780321        552.96935139      18909.49882903
     883          126.46559455         98.61854287         27.84705168        342.44195049        564.81355920      21625.41470669
     884          126.98877063        102.29493224         24.69383839        301.71519252        585.86917924      17322.90766571
     885          127.58245481        105.30700923         22.27544559        253.94052587        603.12011271       6633.57851926
     886          128.42340768        105.26898442         23.15442326        260.75175712        602.90233496      -8055.73016458
     887          129.50447924        102.22066112         27.28381812        318.90533389        585.44380958     -22760.58066256
     888          130.62195433         98.72462953         31.89732480        367.53240754        565.42114457     -33036.80001793
     889          131.57496861         97.36265788         34.21231073        374.33208518        557.62078541     -35798.03408025
     890          132.35406518         98.34760266         34.00646252        347.38472901        563.26181550     -30698.15632730
     891          133.11322782         99.78341010         33.32981771        325.01423990        571.48505110     -20135.54793781
     892          133.96614094        100.11580082         33.85034012        339.01573251        573.38873758      -7983.76801873
     893          134.84218974         99.91309740         34.92909234        370.10626483        572.22780334       1961.10568608
     894          135.56510842        100.97497124         34.59013718        377.61412755        578.30942576       6931.16897744
     895          136.06193825        103.87467081         32.18726744        345.75565569        594.91674510       5494.39613000
     896          136.45809264        106.86972320         29.58836944        297.55615353        612.07017438      -2240.57668732
     897          136.93972300        107.57338465         29.36633835        285.33982568        616.10022306     -14282.88856449
     898          137.53194851        105.58349083         31.94845767        324.42107050        604.70359344     -26768.87871097
     899          138.04578780        103.07301354         34.97277426        365.11480551        590.32544936     -34966.09689974
     900          138.26024225        102.58983612         35.67040612        366.40471436        587.55816903     -35142.12618978
     901          138.13812877        104.47199376         33.66613501        326.22222204        598.33776605     -26234.00272883
     902          137.83554983        106.72662547         31.10892436        279.14196721        611.25061717     -10215.66267745
     903          137.50236136        107.41603582         30.08632553        270.35232056        615.19904619       8955.30045821
     904          137.10985997        106.76297906         30.34688091        291.98039733        611.45882348      26904.92815535
     905          136.50621360        106.58120701         29.92500659        295.90105530        610.41776853      39951.47059241
     906          135.63231653        107.77996471         27.85235182        261.18907547        617.28335978      45593.37353664
     907          134.64163256        108.93744667         25.70418589        218.00477602        623.91255431      42880.92770290
     908          133.77713253        107.69388160         26.08325093        235.86431170        616.79033983      32943.36864242
     909          133.13950114        103.43028945         29.70921169        310.67792608        592.37165968      19191.93898384
     910          132.60726414         98.17382705         34.43343709        374.42269262        562.26655825       6487.34033999
     911          131.99704760         94.65520858         37.34183902        391.09214040        542.11453243       -709.54274195
     912          131.28207412         93.64989293         37.63218119        363.64652568        536.35683318       -201.46375200
     913          130.62696920         93.51205687         37.11491233        327.94651561        535.56741091       7232.47894152
     914          130.20837247         92.32131254         37.88705994        327.56609514        528.74771425      18563.35982009
     915          130.02851302         90.16309167         39.86542135        358.53152267        516.38703266      29923.96623921
     916          129.92808221         88.99734486         40.93073736        376.64975650        509.71050318      37743.60838913
     917          129.77636191         90.33413428         39.44222763        353.12318694        517.36663731      39324.49008231
     918          129.62063120         93.38617555         36.23445565        293.87159571        534.84645646      33267.22772547
     919          129.62685271         95.79153057         33.83532214        240.97953860        548.62253843      20069.09345917
     920          129.88022330         96.08979410         33.79042920        244.20145755        550.33076978       2539.90974041
     921          130.27369803         95.17340779         35.10029024        282.88981142        545.08239153     -14687.14873638
     922          130.61362635         95.11521950         35.49840685        304.74798977        544.74913235     -26751.50645533
     923          130.82467905         96.73830268         34.08637637        296.28702898        554.04494390     -30506.12424095
     924          131.02382611         98.68108479         32.34274132        284.29177016        565.17175274     -25641.99576221
     925          131.38249358         98.97537645         32.40711712        304.03515280        566.85723621     -14446.57777767
     926          131.93500570         97.30266126         34.63234444        346.17280412        557.27716946       -657.16293598
     927          132.54912528         95.36261661         37.18650867        370.25941748        546.16603870      11712.38574447
     928          133.08743353         94.96643538         38.12099815        351.81493400        543.89700774      19157.15371924
     929          133.57064369         96.03743228         37.53321141        298.31331728        550.03088026      19328.43896808
     930          134.15638657         96.74755400         37.40883257        250.36629933        554.09792855      11830.41729052
     931          134.96719324         95.57893216         39.38826108        252.95982723        547.40493307      -1154.26621291
     932          135.96809771         93.05621011         42.91188760        286.81270659        532.95666020     -15216.88676907
     933          136.98121819         91.35995441         45.62126377        298.39939258        523.24177098     -25487.65322862
     934          137.81130205         91.91021630         45.90108575        263.35215456        526.39326121     -28862.07976701
     935          138.56625361         93.23568796         45.33056565        220.85310375        533.98457562     -24848.61913865
     936          139.57674696         92.67438353         46.90236343        257.26898116        530.76984193     -15136.34854975
     937          140.86847934         90.23717728         50.63130206        342.04146755        516.81133983      -2884.37086801
     938          142.19279390         88.79259286         53.40020105        398.91700059        508.53783624       8271.46031958
     939          143.38732511         90.53516628         52.85215883        403.51182294        518.51799887      15010.37166682
     940          144.55493710         94.51901546         50.03592165        372.34167882        541.33451967      14995.34902696
     941          145.92591772         97.95522690         47.97069082        343.98430304        561.01457940       7795.26574849
     942          147.57353819         99.43763212         48.13590606        338.83665518        569.50469236      -4446.14115807
     943          149.31072868        100.20748678         49.10324190        332.58419460        573.91384645     -17472.71203049
     944          150.90510395        102.08861315         48.81649080        298.40444990        584.68753715     -26569.54848438
     945          152.32774682        104.89969252         47.42805430        253.96662182        600.78730599     -28466.50717101
     946          153.71798254        106.58455922         47.13342332        261.48371345        610.43696753     -22353.33180271
     947          155.16809352        105.65384504         49.51424847        330.24886526        605.10652994      -9634.67167579
     948          156.59398669        102.92317432         53.67081237        395.02296874        589.46728193       6897.84158733
     949          157.81330242        100.66786168         57.14544074        410.00157246        576.55053095      23714.07958209
     950          158.73095965        100.30311206         58.42784759        368.15340388        574.46151684      37039.66127579
     951          159.41640502        101.22452588         58.19187914        299.91596946        579.73868888      43665.38350785
     952          159.98761543        101.95327085         58.03434457        267.49970925        583.91239730      42102.89541914
     953          160.44689356        102.04243786         58.40445570        301.29517753        584.42307947      33408.76645424
     954          160.66859167        102.45696236         58.21162932        352.79886529        586.79716706      20940.82430331
     955          160.55105713        104.11690920         56.43414793        381.25261755        596.30410617       9047.40688784
     956          160.14179422        106.50947747         53.63231675        383.94124341        610.00695518       1459.88861573
     957          159.58969908        108.05107934         51.53861974        376.08031600        618.83610243        222.71956632
     958          158.99733946        107.68246763         51.31487183        366.47483257        616.72496914       5402.31867057
     959          158.34847977        105.79613985         52.55233992        348.17356880        605.92148861      15265.72310501
     960          157.58150820        103.52709783         54.05441038        314.79025510        592.92610595      26653.33276252
     961          156.71052232        101.39935300         55.31116932        284.41711517        580.73996840      35641.31989304
     962          155.84651013         99.00582762         56.84068251        298.49707400        567.03163779      38659.01550432
     963          155.08971101         96.07300360         59.01670741        361.92163806        550.23460630      33803.86881083
     964          154.41776676         93.50740640         60.91036036        427.35253631        535.54077647      21657.51017656
     965          153.70895825         92.93494862         60.77400963        451.33194766        532.26216466       5035.77991128
     966          152.88869471         95.01826903         57.87042568        416.46657824        544.19387228     -12193.12404337
     967          152.03657332         98.43338018         53.60319315        335.07573528        563.75308523     -26461.40102105
     968          151.32444256        100.83402413         50.49041843        254.03371402        577.50218571     -35328.19972807
     969          150.84814976        100.92453768         49.92361207        241.52967428        578.02057992     -37720.70114314
     970          150.54393819         99.43918700         51.10475119        289.83752389        569.51359755     -34002.76904767
     971          150.28541466         98.01691046         52.26850420        334.75189882        561.36785690     -26083.23663983
     972          150.04435155         97.34884330         52.69550825        356.73877840        557.54166582     -17237.76686399
     973          149.92240505         96.75369934         53.16870570        372.52670028        554.13312450     -11221.17933398
     974          150.01638078         95.55602382         54.46035696        397.12196713        547.27373119     -10839.14839221
     975          150.28219522         94.43006425         55.85213097        417.23672624        540.82507338     -16795.49543488
     976          150.56668037         94.91603007         55.65065030        406.56656511        543.60832363     -27551.43894930
     977          150.77309153         97.59288838         53.18020314        356.18883822        558.93937427     -40144.42623792
     978          150.96081016        101.13018120         49.83062897        292.94118109        579.19835279     -51248.23667606
     979          151.25754097        103.47036605         47.78717492        275.51024878        592.60118861     -57889.14145652
     980          151.69139900        103.84387992         47.84751907        318.64240170        594.74039786     -57887.85007146
     981          152.14830789        103.29100101         48.85730687        364.23167079        591.57391927     -50402.78883108
     982          152.50591126        103.13046670         49.37544455        371.01415445        590.65449829     -36533.82455461
     983          152.78035425        103.25217511         49.52817914        341.23243699        591.35155342     -19394.72422018
     984          153.10868320        102.29647385         50.81220934        311.95534712        585.87800845      -3180.79164496
     985          153.58728973         99.51534855         54.07194118        320.64122708        569.94979420       8449.04978971
     986          154.15550673         96.08973235         58.06577439        352.26675215        550.33041607      13713.67841582
     987          154.65983498         94.26131693         60.39851805        363.03870990        539.85861443      13020.24047220
     988          155.02677976         95.13971607         59.88706369        332.01055352        544.88943045       8335.05563554
     989          155.34735940         97.59622326         57.75113614        276.49395122        558.95847395       2321.58278038
     990          155.77413752         99.47866891         56.29546861        250.44710345        569.73972053      -2228.28351770
     991          156.34426275         99.79314390         56.55111886        285.91935625        571.54079902      -2786.84535390
     992          156.92960763         99.43214813         57.49745950        336.98256217        569.47328415       2288.94532285
     993          157.37344690         99.71727892         57.65616798        358.77689308        571.10630095      12930.89785698
     994          157.65925180        100.55034505         57.10890675        348.05051410        575.87748325      26954.03352634
     995          157.91713344        100.41403711         57.50309633        335.90333346        575.09681287      40676.37200594
     996          158.25787757         98.28304334         59.97483423        354.38289326        562.89206780      50398.89782721
     997          158.62512304         95.20478665         63.42033639        391.07342333        545.26210625      53828.56017749
     998          158.84074739         93.59407635         65.24667103        407.55936733        536.03715740      50601.16075514
     999          158.79630491         94.90536553         63.89093938        384.45017827        543.54724513      41889.57844722
