     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure        COM_momentum
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa              gÅ/fs
     157           45.40757448         45.68106657         -0.27349209         16.45154946         81.39510541       1932.97848664          0.00000000
     158           45.39742768         45.67304793         -0.27562024         14.61715385         81.38081770       1908.72308856          0.00000000
     159           45.38891963         45.65106270         -0.26214307         14.29218410         81.34164414       1886.57858180          0.00000000
     160           45.38097653         45.61421293         -0.23323640         15.47237826         81.27598475       1869.90090022          0.00000000
     161           45.37253457         45.56567389         -0.19313932         17.45739162         81.18949728       1860.69826365          0.00000000
     162           45.36281711         45.51156175         -0.14874464         19.47447763         81.09307957       1859.07227955          0.00000000
     163           45.35152702         45.45907700         -0.10754998         20.99625957         80.99956158       1863.17931276          0.00000000
     164           45.33888892         45.41447020         -0.07558128         21.73315923         80.92008061       1869.72369882          0.00000000
     165           45.32554724         45.38139010         -0.05584286         21.57570732         80.86113807       1874.85617097          0.00000000
     166           45.31235569         45.36003753         -0.04768184         20.56009393         80.82309178       1875.23098155          0.00000000
     167           45.30012200         45.34730581         -0.04718381         18.85583981         80.80040625       1868.92946425          0.00000000
     168           45.28938041         45.33781189         -0.04843147         16.77057758         80.78348985       1855.99431400          0.00000000
     169           45.28025262         45.32548632         -0.04523370         14.76333104         80.76152801       1838.42760895          0.00000000
     170           45.27243183         45.30525803         -0.03282619         13.41155727         80.72548497       1819.65587159          0.00000000
     171           45.26527934         45.27437119         -0.00909185         13.18668628         80.67045042       1803.60932505          0.00000000
     172           45.25801973         45.23300062          0.02501911         14.08089068         80.59673581       1793.67953933          0.00000000
     173           45.24995029         45.18404393          0.06590636         15.60916681         80.50950415       1791.83066886          0.00000000
     174           45.24062537         45.13220140          0.10842397         17.20235620         80.41713048       1798.11203935          0.00000000
     175           45.22995973         45.08264021          0.14731952         18.44516514         80.32882172       1810.69281514          0.00000000
     176           45.21822960         45.03963098          0.17859861         19.09909772         80.25218733       1826.39708914          0.00000000
     177           45.20597870         45.00552298          0.20045572         19.07073208         80.19141325       1841.58012594          0.00000000
     178           45.19386154         44.98030354          0.21355801         18.38667825         80.14647693       1853.09735392          0.00000000
     179           45.18247081         44.96180974          0.22066107         17.18059562         80.11352444       1859.10012313          0.00000000
     180           45.17220443         44.94647855          0.22572587         15.68762806         80.08620715       1859.45243565          0.00000000
     181           45.16315714         44.93038766          0.23276948         14.23545749         80.05753618       1855.65149535          0.00000000
     182           45.15517420         44.91028490          0.24488931         13.19974693         80.02171683       1850.34326912          0.00000000
     183           45.14789217         44.88433783          0.26355434         12.87286441         79.97548401       1846.52131345          0.00000000
     184           45.14086363         44.85243698          0.28842665         13.28636165         79.91864267       1846.68995644          0.00000000
     185           45.13368074         44.81602236          0.31765839         14.18911497         79.85375863       1852.20286499          0.00000000
     186           45.12607279         44.77753075          0.34854204         15.22272469         79.78517379       1862.95143118          0.00000000
     187           45.11795543         44.73964838          0.37830705         16.08308145         79.71767451       1877.46842696          0.00000000
     188           45.10942657         44.70458213          0.40484444         16.57459984         79.65519302       1893.39512663          0.00000000
     189           45.10070848         44.67353276          0.42717572         16.60796457         79.59986886       1908.15954755          0.00000000
     190           45.09207673         44.64648150          0.44559523         16.18674144         79.55166857       1919.67672200          0.00000000
     191           45.08377112         44.62230989          0.46146123         15.39652079         79.50859930       1926.86934093          0.00000000
     192           45.07593317         44.59918774          0.47674543         14.39642380         79.46739996       1929.88875194          0.00000000
     193           45.06857596         44.57510481          0.49347116         13.40564054         79.42448868       1929.99399249          0.00000000
     194           45.06156428         44.54839993          0.51316436         12.66818213         79.37690558       1929.13418319          0.00000000
     195           45.05470559         44.51815785          0.53654774         12.37735523         79.32301987       1929.40740965          0.00000000
     196           45.04773704         44.48438935          0.56334769         12.58281673         79.26285073       1932.47254661          0.00000000
     197           45.04045346         44.44797158          0.59248188         13.16361855         79.19796109       1939.17156379          0.00000000
     198           45.03271916         44.41038557          0.62233359         13.90188292         79.13098986       1949.35595036          0.00000000
     199           45.02450599         44.37333186          0.65117413         14.58043668         79.06496708       1962.00429711          0.00000000
