     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure        COM_momentum
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa              gÅ/fs
      84           72.76645763         33.32732075         39.43913688        330.67321952        190.87406998       7414.88408528          0.00000000
      85           72.14751751         33.59546774         38.55204977        339.85781676        192.40981620      -8127.23665567          0.00000000
      86           71.52333211         33.77389027         37.74944184        345.00353779        193.43168756     -23687.98028907          0.00000000
      87           70.83820900         34.49270444         36.34550456        332.09825521        197.54851973     -34774.41528722          0.00000000
      88           70.11116377         35.57471126         34.53645251        312.10318504        203.74544890     -38256.70386184          0.00000000
      89           69.41714583         36.16018085         33.25696498        308.68470464        207.09858261     -33248.23369205          0.00000000
      90           68.81137465         35.58646797         33.22490668        327.26350018        203.81278257     -21175.99532164          0.00000000
      91           68.28439329         34.01395528         34.27043801        346.34681220        194.80660114      -5244.95812981          0.00000000
      92           67.79003328         32.19496053         35.59507275        345.34186836        184.38875402      10422.78014647          0.00000000
      93           67.30167658         30.78016765         36.52150893        323.78435567        176.28587423      21821.74838836          0.00000000
      94           66.82948298         29.94996644         36.87951654        300.84673658        171.53110003      26143.46692246          0.00000000
      95           66.38965666         29.60800434         36.78165232        297.65421027        169.57259583      22627.22935153          0.00000000
      96           65.97575115         29.68656409         36.28918707        312.29627282        170.02252755      12818.24118788          0.00000000
      97           65.57089834         30.12666489         35.44423345        325.43566079        172.54309716         60.83771388          0.00000000
      98           65.17988957         30.66619582         34.51369375        326.80801272        175.63312848     -11579.32740702          0.00000000
      99           64.83242913         30.86756761         33.96486152        323.84387077        176.78643607     -18533.10031419          0.00000000
     100           64.54889423         30.45233980         34.09655443        329.67162498        174.40832046     -18702.40931338          0.00000000
     101           64.31326180         29.51632839         34.79693341        344.68215071        169.04754427     -12001.76947606          0.00000000
     102           64.09312754         28.29598314         35.79714439        356.77807801        162.05831567       -392.26403069          0.00000000
     103           63.88528957         26.77834893         37.10694064        359.49001884        153.36643728      12653.31738168          0.00000000
     104           63.72359258         24.76225789         38.96133469        361.55113505        141.81976942      23224.89921284          0.00000000
     105           63.62601514         22.44774187         41.17827327        375.38637577        128.56394561      28291.19652641          0.00000000
     106           63.54193796         20.82089725         42.72104071        396.50406957        119.24659136      26708.04422440          0.00000000
     107           63.37824765         21.11714279         42.26110486        404.79052484        120.94326514      19455.18502270          0.00000000
     108           63.09343812         23.68360774         39.40983038        385.84855586        135.64206483       9092.10000923          0.00000000
     109           62.75482566         27.44152621         35.31329946        346.63708671        157.16462276      -1141.56203620          0.00000000
     110           62.48208455         30.67283175         31.80925280        316.01799100        175.67113411      -8144.68630764          0.00000000
     111           62.33050714         32.40741512         29.92309202        319.19927958        185.60553571      -9599.63668756          0.00000000
     112           62.24373913         32.95023815         29.29350099        342.71280525        188.71442168      -4573.09252151          0.00000000
     113           62.12965386         33.02615085         29.10350301        354.22186326        189.14919311       5982.96441027          0.00000000
     114           61.97094171         32.61556181         29.35537990        340.61171998        186.79764490      19207.57037853          0.00000000
     115           61.84122478         30.93309586         30.90812892        317.66101459        177.16173309      31115.30068803          0.00000000
     116           61.80715764         27.65677832         34.15037932        316.36022834        158.39742654      37998.31388852          0.00000000
     117           61.83077720         23.96136435         37.86941285        344.77217826        137.23284776      37731.39082085          0.00000000
     118           61.79014294         21.97330298         39.81683996        375.75210912        125.84671304      30292.02303225          0.00000000
     119           61.60457602         22.97430378         38.63027224        382.61447202        131.57970002      17395.54067200          0.00000000
     120           61.32921407         26.16842858         35.16078549        362.38673058        149.87326779       1729.94489263          0.00000000
     121           61.10830254         29.37702875         31.73127379        336.46808877        168.24973972     -13686.24021096          0.00000000
     122           61.02811037         31.01207256         30.01603781        331.85287836        177.61405282     -25954.51753216          0.00000000
     123           61.02866249         31.26627028         29.76239220        348.45673853        179.06990803     -32851.22292692          0.00000000
     124           60.97989120         31.28649896         29.69339225        362.49552132        179.18576282     -33590.58410149          0.00000000
     125           60.84445882         31.36662640         29.47783242        363.86889451        179.64467315     -29360.87515101          0.00000000
     126           60.73921254         30.36717598         30.37203657        371.98044677        173.92056553     -23010.04298195          0.00000000
     127           60.81192962         27.18162476         33.63030486        411.10758867        155.67610085     -17800.48415230          0.00000000
     128           61.06647801         22.59201507         38.47446294        469.80954631        129.39023506     -15963.63683262          0.00000000
     129           61.34356634         19.19639777         42.14716858        510.82447419        109.94266831     -17994.46519392          0.00000000
     130           61.49181925         19.18917076         42.30264849        507.58062467        109.90127741     -22953.66571880          0.00000000
     131           61.53895351         22.30547591         39.23347759        461.34769440        127.74915218     -29189.24435142          0.00000000
     132           61.66479215         26.20687663         35.45791552        401.61959880        150.09346957     -34763.62953601          0.00000000
     133           62.00440984         28.89835873         33.10605111        366.83411176        165.50827435     -37541.80547336          0.00000000
     134           62.50835607         30.48206644         32.02628963        361.73907615        174.57857253     -35494.27751272          0.00000000
     135           63.02166503         32.34532317         30.67634186        351.55275774        185.24991925     -27536.21546261          0.00000000
     136           63.48788555         34.86752911         28.62035644        310.89620721        199.69523625     -14420.32308872          0.00000000
     137           64.03676562         36.45667803         27.58008759        254.61395521        208.79669760       1191.27664240          0.00000000
     138           64.84665911         35.17500778         29.67165133        238.51092357        201.45624504      15778.57069543          0.00000000
     139           65.93290673         31.15672386         34.77618287        286.78551844        178.44250771      26451.62728914          0.00000000
     140           67.10280848         26.98979323         40.11301525        345.57772281        154.57743273      31833.70460251          0.00000000
     141           68.13416439         25.45525659         42.67890781        372.37136140        145.78874981      31947.95741734          0.00000000
     142           68.98456293         26.99303555         41.99152738        364.17030325        154.59600232      27644.19939751          0.00000000
     143           69.80333504         29.61414296         40.18919208        347.91043284        169.60775331      20314.47115245          0.00000000
     144           70.73795674         31.28171570         39.45624103        353.29274556        179.15836789      11988.74764204          0.00000000
     145           71.75571972         32.04836234         39.70735738        373.45702723        183.54914878       5206.85211043          0.00000000
     146           72.68392608         33.54318473         39.14074135        373.41830623        192.11037809       2189.23218297          0.00000000
     147           73.42429245         36.45088658         36.97340588        331.57566892        208.76352850       3681.74198038          0.00000000
     148           74.09200251         39.00697442         35.08502809        264.34453931        223.40289580       8455.26222186          0.00000000
     149           74.90506741         38.47276798         36.43229943        237.33828617        220.34335919      14026.75537100          0.00000000
     150           75.93592139         34.12865606         41.80726533        290.97595625        195.46352174      18076.62147954          0.00000000
     151           77.00835185         28.42989431         48.57845754        359.82977404        162.82525910      19419.98748295          0.00000000
     152           77.86662769         24.89611038         52.97051731        387.95065294        142.58637679      17929.40912726          0.00000000
     153           78.43242559         24.94629170         53.48613389        368.50192015        142.87377806      13903.81777526          0.00000000
     154           78.86294429         27.07503454         51.78790975        335.79172634        155.06563147       7807.84477568          0.00000000
     155           79.34968283         29.10911574         50.24056709        338.10765150        166.71533353        623.95473968          0.00000000
     156           79.89243222         30.81699733         49.07543489        373.60448271        176.49680719      -5877.57619225          0.00000000
     157           80.30875420         33.83857286         46.47018134        393.53569117        193.80214126      -9688.57638606          0.00000000
     158           80.46342921         39.09676004         41.36666917        365.29068243        223.91712097      -9733.64204777          0.00000000
     159           80.44642876         44.83514821         35.61128055        295.55927876        256.78233427      -6633.85972207          0.00000000
     160           80.49034822         47.73930296         32.75104526        235.41205124        273.41516954      -2304.97328160          0.00000000
     161           80.72127587         46.05504103         34.66623484        249.00935869        263.76897169       1260.54265462          0.00000000
     162           81.02605787         41.30677555         39.71928233        305.78437038        236.57444368       2940.19753831          0.00000000
     163           81.18135062         36.75855862         44.42279201        341.70299425        210.52564476       2482.75806897          0.00000000
     164           81.09370312         34.34394365         46.74975947        341.09670988        196.69652873        -61.77369806          0.00000000
     165           80.88344445         33.36433462         47.51910983        329.28825006        191.08605786      -4610.40137404          0.00000000
     166           80.72835323         32.14374269         48.58461054        342.69074462        184.09541641     -10688.88861513          0.00000000
     167           80.65184904         30.50612945         50.14571959        379.13305490        174.71638750     -17015.45333567          0.00000000
     168           80.49718570         30.13648511         50.36070059        400.15631879        172.59934008     -21776.81287367          0.00000000
     169           80.11670563         32.42303023         47.69367540        376.99209197        185.69496740     -23597.98546681          0.00000000
     170           79.56077312         36.34424995         43.21652316        314.02045364        208.15279334     -22371.01812386          0.00000000
     171           79.04647326         38.98940489         40.05706837        258.45764552        223.30227063     -19146.42047408          0.00000000
     172           78.73309774         38.31877515         40.41432259        273.50563756        219.46140298     -15206.54077345          0.00000000
     173           78.55682900         35.15572299         43.40110601        335.80906489        201.34579616     -11244.34314105          0.00000000
     174           78.31485802         32.20180499         46.11305302        381.72794973        184.42795404      -7372.14846297          0.00000000
     175           77.89977058         31.22172452         46.67804606        391.62497452        178.81478308      -3715.10928385          0.00000000
     176           77.41138821         31.57623980         45.83514841        387.73348615        180.84518256       -723.59757120          0.00000000
     177           77.02230121         31.63191199         45.39038923        404.34504573        181.16403136       1227.13030103          0.00000000
     178           76.76167753         31.20726905         45.55440848        440.93815824        178.73199291       2437.66015426          0.00000000
     179           76.47387089         32.05869877         44.41517212        461.23044748        183.60834821       3859.78877661          0.00000000
     180           76.00205779         35.77136926         40.23068854        435.18945902        204.87175940       6319.29533462          0.00000000
     181           75.38318323         41.50692161         33.87626162        362.73082057        237.72073125       9749.72711004          0.00000000
     182           74.82627383         46.27225043         28.55402340        279.90430913        265.01298534      13237.44184053          0.00000000
     183           74.49690602         47.50215809         26.99474794        249.12233242        272.05698036      15813.92317973          0.00000000
     184           74.35236335         45.15842688         29.19393647        281.30314815        258.63383370      17156.59995255          0.00000000
     185           74.20874979         41.19809528         33.01065451        317.89880422        235.95200408      17537.23018010          0.00000000
     186           73.95242835         37.29130452         36.66112383        331.18879012        213.57681648      17239.24879410          0.00000000
     187           73.64864434         33.51025311         40.13839122        339.08578289        191.92177029      16213.47570291          0.00000000
     188           73.43194797         29.32105834         44.11088963        370.08433664        167.92918287      14353.51364536          0.00000000
     189           73.32281665         25.37048471         47.95233195        419.13496232        145.30323963      11965.56716716          0.00000000
     190           73.19296225         23.64955584         49.54340641        453.40236679        135.44704086       9759.48497530          0.00000000
     191           72.91827730         25.63095187         47.28732543        448.66926058        146.79500154       8274.17533518          0.00000000
     192           72.53765616         30.48198461         42.05567155        406.65064690        174.57810389       7362.65398450          0.00000000
     193           72.22884927         35.50329527         36.72555400        355.03196424        203.33643129       6355.07069832          0.00000000
     194           72.12258841         38.45984324         33.66274517        328.41944780        220.26933594       4781.12763291          0.00000000
     195           72.16512838         39.31061159         32.85451679        328.84402672        225.14190335       2900.45650032          0.00000000
     196           72.18911695         39.52351546         32.66560148        326.07808632        226.36125816       1487.79113377          0.00000000
     197           72.11092903         39.93094470         32.17998433        305.92082687        228.69470934       1131.69341694          0.00000000
     198           72.02183297         39.71099769         32.31083528        293.03014772        227.43501670       1806.70141523          0.00000000
     199           72.06955917         37.65443426         34.41512491        322.01390725        215.65655320       3105.55464369          0.00000000
     200           72.27521137         34.11565587         38.15955550        377.80401878        195.38906637       4732.78066353          0.00000000
     201           72.50085409         31.21482961         41.28602448        414.28182939        178.77529419       6597.72556248          0.00000000
     202           72.60460355         30.90655361         41.69804995        403.50798191        177.00971884       8400.88562059          0.00000000
     203           72.60167081         33.05344575         39.54822506        350.85682850        189.30551794       9302.20117717          0.00000000
     204           72.64270244         35.69022986         36.95247258        297.88451574        204.40705337       8242.31998033          0.00000000
     205           72.83496395         37.15636631         35.67859764        298.19108675        212.80399093       4742.38479621          0.00000000
     206           73.11851800         37.63265428         35.48586373        341.95337521        215.53181365       -604.87821554          0.00000000
     207           73.34676248         38.36768347         34.97907901        373.92923641        219.74151340      -6481.70121760          0.00000000
     208           73.47719741         39.65786355         33.81933386        366.91225179        227.13070392     -11692.75748382          0.00000000
     209           73.64188385         40.15098002         33.49090383        332.63362732        229.95490779     -15686.09925087          0.00000000
     210           74.00569712         38.44224613         35.56345099        308.10517677        220.16855280     -18362.33468357          0.00000000
     211           74.57458396         35.09227264         39.48231132        316.97444871        200.98239981     -19627.30240722          0.00000000
     212           75.18244503         32.52845447         42.65399056        338.77183268        186.29875893     -19380.85264841          0.00000000
     213           75.68073387         32.68534039         42.99539348        346.47433872        187.19728461     -17996.29295312          0.00000000
     214           76.11717857         34.94943111         41.16774746        344.06283479        200.16430992     -16611.22796879          0.00000000
     215           76.69554586         36.79709965         39.89844621        359.83595284        210.74637909     -16630.20617121          0.00000000
     216           77.55411016         36.53527222         41.01883794        403.39468184        209.24682660     -18700.63442170          0.00000000
     217           78.61037592         35.11899185         43.49138407        444.84939668        201.13542756     -22102.74712512          0.00000000
     218           79.65296736         34.96670341         44.68626395        449.09471959        200.26323278     -25182.03496292          0.00000000
     219           80.58305716         37.07388340         43.50917376        406.64454513        212.33159024     -26432.59646674          0.00000000
     220           81.52800590         39.73383084         41.79417506        346.48501707        227.56578797     -25216.37355271          0.00000000
     221           82.68694263         40.41586730         42.27107533        328.49997115        231.47198483     -21576.12666533          0.00000000
     222           84.07862325         38.71691574         45.36170751        370.76247354        221.74165574     -15639.18595716          0.00000000
     223           85.48429716         36.97211118         48.51218597        415.69758146        211.74871482      -7515.50957091          0.00000000
     224           86.66068029         37.72449566         48.93618463        413.16178236        216.05781270       2114.54366113          0.00000000
     225           87.58645288         40.88180955         46.70464333        355.55939195        234.14055498      11517.01894154          0.00000000
     226           88.46142901         43.82615385         44.63527516        280.73153363        251.00356607      18388.22084355          0.00000000
     227           89.45709863         44.40227818         45.05482045        264.32130857        254.30317713      21156.96275689          0.00000000
     228           90.50210203         43.38375488         47.11834715        320.98284135        248.46983433      19981.49111243          0.00000000
     229           91.35001318         43.54921537         47.80079781        379.21642464        249.41746875      16508.48808090          0.00000000
     230           91.85738442         46.35527841         45.50210601        398.32147273        265.48850780      12657.71280485          0.00000000
     231           92.15680724         50.00156914         42.15523810        384.12470217        286.37174523       9603.79232667          0.00000000
     232           92.52191786         51.19566348         41.32625438        368.54061170        293.21062820       7768.80452784          0.00000000
     233           93.06825214         48.74566385         44.32258829        372.52611154        279.17885517       7450.24405158          0.00000000
     234           93.62441981         44.95020077         48.67421904        377.71701822        257.44126964       9046.34740557          0.00000000
     235           93.92152248         43.13949427         50.78202821        353.63079717        247.07089147      12450.98435837          0.00000000
     236           93.89013954         44.05504252         49.83509702        298.86902963        252.31446993      16353.55736299          0.00000000
     237           93.72871475         45.14989529         48.57881946        263.00380458        258.58497111      18512.12055773          0.00000000
     238           93.66238165         43.66440550         49.99797615        304.65258797        250.07719203      17103.58946414          0.00000000
     239           93.66456409         40.03289896         53.63166513        382.39039055        229.27862740      12023.87396786          0.00000000
     240           93.46403485         37.69356318         55.77047167        424.87427003        215.88065447       4918.25756757          0.00000000
     241           92.84162622         39.37310092         53.46852530        400.77714314        225.49979569      -2056.74506085          0.00000000
     242           91.88825186         43.95039126         47.93786060        322.08724173        251.71510544      -7508.72730681          0.00000000
     243           90.92990194         47.46744661         43.46245533        252.63383390        271.85817886     -10991.97859722          0.00000000
     244           90.19529052         47.25699313         42.93829738        276.09485344        270.65285811     -12264.55346221          0.00000000
     245           89.59384212         44.63090939         44.96293273        348.55711763        255.61260642     -10808.04933693          0.00000000
     246           88.85286696         43.13456196         45.71830500        384.20079610        247.04264288      -6385.90858941          0.00000000
     247           87.85888223         44.34064578         43.51823645        355.53285485        253.95019263        -46.35145632          0.00000000
     248           86.81298763         45.96294343         40.85004420        286.91735204        263.24150522       5757.49808380          0.00000000
     249           86.01638113         44.49679057         41.51959056        251.43580308        254.84447369       8448.33455451          0.00000000
     250           85.52239169         39.46678857         46.05560313        294.98851337        226.03636874       7010.50100855          0.00000000
     251           85.05083018         34.44849067         50.60233951        351.50031345        197.29529617       2543.25293633          0.00000000
     252           84.27441855         33.54968330         50.72473525        360.99204657        192.14759706      -2784.58902972          0.00000000
     253           83.17079074         37.11736055         46.05343020        317.29431467        212.58059498      -7288.29326802          0.00000000
     254           82.05217495         41.39528565         40.65688930        264.90711968        237.08136362     -10365.67990355          0.00000000
     255           81.23554716         42.54914049         38.68640667        272.66292863        243.68978475     -11855.91861886          0.00000000
     256           80.71411119         40.64090645         40.07320475        326.92380684        232.76084145     -11266.15536101          0.00000000
     257           80.19210497         39.17704003         41.01506495        356.82961777        224.37690493      -8017.14136348          0.00000000
     258           79.44122622         40.79493651         38.64628971        332.39160717        233.64301091      -2522.04430243          0.00000000
     259           78.57574415         43.99911542         34.57662873        282.32986310        251.99416115       3254.79354400          0.00000000
     260           77.93310702         44.70450535         33.22860168        287.76908695        256.03410923       6719.31210863          0.00000000
     261           77.69137989         40.92582251         36.76555738        368.05809581        234.39262845       6425.64694595          0.00000000
     262           77.65392717         35.34084697         42.31308020        443.91548843        202.40604844       3067.31189740          0.00000000
     263           77.44744301         32.74170917         44.70573384        457.65727098        187.52012299      -1245.15111213          0.00000000
     264           76.91912951         35.05585883         41.86327068        398.18370700        200.77384861      -4641.96256575          0.00000000
     265           76.29735687         39.35681529         36.94054159        302.54618559        225.40652371      -6457.06122060          0.00000000
     266           75.94111827         41.04239035         34.89872792        264.09557070        235.06024218      -6759.93580940          0.00000000
     267           75.95521701         38.71617120         37.23904581        327.13663213        221.73739157      -5334.52559071          0.00000000
     268           76.09219253         35.48426859         40.60792393        398.19164527        203.22746065      -1523.90335605          0.00000000
     269           76.04178092         35.35443964         40.68734127        412.86144610        202.48389711       4750.20594249          0.00000000
     270           75.78051808         38.78291274         36.99760534        367.64179121        222.11963739      11971.49729955          0.00000000
     271           75.59178460         42.25748890         33.33429570        307.23393336        242.01942165      17366.39679572          0.00000000
     272           75.73577282         42.27168920         33.46408362        300.08491044        242.10075037      18572.36537737          0.00000000
     273           76.13938534         39.20223319         36.93715215        345.37633606        224.52119257      15186.58362112          0.00000000
     274           76.45597835         36.79718399         39.65879436        376.95230826        210.74686212       8814.92980862          0.00000000
     275           76.43298016         37.93231521         38.50066495        360.09550495        217.24804828       1730.95812205          0.00000000
     276           76.17946530         41.43316791         34.74629739        311.79944278        237.29832503      -4452.67252933          0.00000000
     277           76.03994500         43.47961354         32.56033147        291.26372982        249.01884128      -8964.32754565          0.00000000
     278           76.22345056         41.92845058         34.29499998        331.34914802        240.13493524     -11198.73409369          0.00000000
     279           76.60093711         38.67132501         37.92961210        381.76100805        221.48054599     -10409.27955324          0.00000000
     280           76.88299640         37.43514107         39.44785533        391.41314859        214.40060510      -6393.77204061          0.00000000
     281           76.96434943         39.56266944         37.40167999        355.66935115        226.58550297       -426.72822232          0.00000000
     282           77.04558643         42.51884733         34.52673910        319.51929920        243.51628806       4837.35270074          0.00000000
     283           77.40224290         42.75061091         34.65163199        342.15713073        244.84365722       6792.34637707          0.00000000
     284           78.06879936         39.64906792         38.41973143        405.88342519        227.08032913       4517.85516694          0.00000000
     285           78.79548666         36.19040691         42.60507975        445.90152833        207.27169495       -796.77891004          0.00000000
     286           79.32320599         35.60836174         43.71484425        427.48835770        203.93817377      -6897.95510165          0.00000000
     287           79.66449302         37.86995875         41.79453427        359.56002082        216.89091693     -11871.41311609          0.00000000
     288           80.07946165         39.85432987         40.22513178        295.19603943        228.25591669     -14668.24045417          0.00000000
     289           80.78125691         38.94310004         41.83815686        299.66436142        223.03707095     -14671.72858588          0.00000000
     290           81.70115212         35.97597307         45.72517905        350.08333006        206.04357765     -11299.37176385          0.00000000
     291           82.56890408         34.32733842         48.24156567        377.23207798        196.60142632      -4436.86296221          0.00000000
     292           83.20998881         36.20362857         47.00636023        355.50567637        207.34741882       4681.25723173          0.00000000
     293           83.72537680         40.26806967         43.45730713        310.29868878        230.62551011      13294.60625668          0.00000000
     294           84.36050582         43.11412630         41.24637953        302.51688595        246.92560261      18231.40460581          0.00000000
