     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure        COM_momentum            CV_value           Inst_Bias            Tot_Bias
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa              gÅ/fs                                  kJ/mol              kJ/mol
    4799         4174.22350189       1817.08134334       2357.14215855       4485.69644804      10406.88851258     -38133.87594040          0.00000000          0.02446021          0.00000000          0.00000000
    4800         4179.46986582       1816.78291157       2362.68695426       4433.41932914      10405.17931766     -30678.79559735          0.00000000          0.02828175          0.00000000          0.00000000
    4801         4184.67199396       1819.56863384       2365.10336012       4380.80480222      10421.13385993     -22685.31653079          0.00000000          0.03206091          0.00000000          0.00000000
    4802         4189.82622959       1825.28663168       2364.53959791       4328.60978427      10453.88229263     -14216.65827496          0.00000000          0.03579069          0.00000000          0.00000000
    4803         4194.92922332       1833.76327101       2361.16595231       4277.53045773      10502.43016901      -5339.77816052          0.00000000          0.03946416          0.00000000          0.00000000
    4804         4199.97774624       1844.80617891       2355.17156733       4228.19776784      10565.67572034       3875.69615415          0.00000000          0.04307458          0.00000000          0.00000000
    4805         4204.96858793       1858.20633751       2346.76225042       4181.17827260      10642.42184794      13358.33855927          0.00000000          0.04661534          0.00000000          0.00000000
    4806         4209.89854644       1873.73940571       2336.15914073       4136.97984901      10731.38369301      23035.61719054          0.00000000          0.05008002          0.00000000          0.00000000
    4807         4214.76451018       1891.16654844       2323.59796174       4096.06095197      10831.19338626      32834.44687266          0.00000000          0.05346245          0.00000000          0.00000000
    4808         4219.56362344       1910.23512971       2309.32849373       4058.84116982      10940.40401690      42681.65791285          0.00000000          0.05675665          0.00000000          0.00000000
    4809         4224.29351791       1930.67962687       2293.61389104       4025.71004212      11057.49486887      52504.44821866          0.00000000          0.05995695          0.00000000          0.00000000
    4810         4228.95258391       1952.22303834       2276.72954557       3997.03098629      11180.87948351      62230.88678999          0.00000000          0.06305792          0.00000000          0.00000000
    4811         4233.54024868       1974.57889426       2258.96135442       3973.13818898      11308.91717487      71790.52773261          0.00000000          0.06605444          0.00000000          0.00000000
    4812         4238.05722912       1997.45377703       2240.60345208       3954.32659468      11439.92746542      81115.17628647          0.00000000          0.06894172          0.00000000          0.00000000
    4813         4242.50573369       2020.55008407       2221.95564962       3940.83818809      11572.20590924      90139.82464821          0.00000000          0.07171527          0.00000000          0.00000000
    4814         4246.88960432       2043.56869636       2203.32090796       3932.85048401      11704.03937541      98803.74767505          0.00000000          0.07437097          0.00000000          0.00000000
    4815         4251.21440904       2066.21131367       2185.00309537       3930.47411667      11833.71942238     107051.71504927          0.00000000          0.07690507          0.00000000          0.00000000
    4816         4255.48751698       2088.18249251       2167.30502447       3933.76473445      11959.55396993     114835.22872088          0.00000000          0.07931418          0.00000000          0.00000000
    4817         4259.71820205       2109.19182564       2150.52637641       3942.75019101      12079.87978164     122113.61787633          0.00000000          0.08159535          0.00000000          0.00000000
    4818         4263.91782607       2128.95713400       2134.96069207       3957.46842796      12193.08074610     128854.70369115          0.00000000          0.08374603          0.00000000          0.00000000
    4819         4268.10013859       2147.20988948       2120.89024912       3978.00585280      12297.61893421     135034.57984863          0.00000000          0.08576410          0.00000000          0.00000000
    4820         4272.28169253       2163.70423953       2108.57745300       4004.52110940      12392.08628577     140635.86860121          0.00000000          0.08764793          0.00000000          0.00000000
    4821         4276.48229948       2178.23084683       2098.25145265       4037.23468859      12475.28387250     145643.68254794          0.00000000          0.08939631          0.00000000          0.00000000
    4822         4280.72532946       2190.63612228       2090.08920718       4076.36088329      12546.33205044     150038.59594633          0.00000000          0.09100853          0.00000000          0.00000000
    4823         4285.03750173       2200.84608186       2084.19141987       4121.95801581      12604.80709419     153786.42537119          0.00000000          0.09248430          0.00000000          0.00000000
    4824         4289.44766614       2208.89177050       2080.55589563       4173.68390049      12650.88680601     156825.77589352          0.00000000          0.09382380          0.00000000          0.00000000
    4825         4293.98405900       2214.93004200       2079.05401701       4230.47892332      12685.46952764     159056.21438616          0.00000000          0.09502763          0.00000000          0.00000000
    4826         4298.66983070       2219.25031940       2079.41951130       4290.26620300      12710.21285874     160332.21046433          0.00000000          0.09609679          0.00000000          0.00000000
    4827         4303.51744685       2222.25682766       2081.26061919       4349.83746454      12727.43189868     160469.45558582          0.00000000          0.09703268          0.00000000          0.00000000
    4828         4308.52373044       2224.41952203       2084.10420841       4405.12053073      12739.81820122     159268.89210691          0.00000000          0.09783705          0.00000000          0.00000000
    4829         4313.66814467       2226.19721486       2087.47092981       4451.91586007      12749.99950163     156558.11429199          0.00000000          0.09851199          0.00000000          0.00000000
    4830         4318.91634806       2227.95074435       2090.96560371       4486.93109189      12760.04241247     152240.51191504          0.00000000          0.09905994          0.00000000          0.00000000
    4831         4324.22862800       2229.87454947       2094.35407852       4508.67741999      12771.06053531     146334.34663555          0.00000000          0.09948368          0.00000000          0.00000000
    4832         4329.56977047       2231.97253464       2097.59723583       4517.76222354      12783.07623167     138983.68618089          0.00000000          0.09978632          0.00000000          0.00000000
    4833         4334.91571000       2234.08651318       2100.82919682       4516.42414529      12795.18352622     130433.80287522          0.00000000          0.09997141          0.00000000          0.00000000
    4834         4340.25425334       2235.96228398       2104.29196936       4507.60390273      12805.92654422     120979.90864918          0.00000000          0.10004287          0.00000000          0.00000000
    4835         4345.58082206       2237.32426192       2108.25656014       4494.06826528      12813.72693940     110909.33095513          0.00000000          0.10000514          0.00000000          0.00000000
    4836         4350.89265724       2237.93226021       2112.96039703       4477.95581981      12817.20910075     100456.73437233          0.00000000          0.09986317          0.00000000          0.00000000
    4837         4356.18482233       2237.60869549       2118.57612684       4460.77643265      12815.35596303      89782.28950330          0.00000000          0.09962253          0.00000000          0.00000000
    4838         4361.44943735       2236.23990280       2125.20953456       4443.65525845      12807.51653803      78971.67221950          0.00000000          0.09928938          0.00000000          0.00000000
    4839         4366.67756082       2233.76332504       2132.91423578       4427.58245092      12793.33254529      68050.35963867          0.00000000          0.09887055          0.00000000          0.00000000
    4840         4371.86208920       2230.15214392       2141.70994528       4413.53807514      12772.65038953      57003.73672421          0.00000000          0.09837351          0.00000000          0.00000000
    4841         4377.00011359       2225.40418941       2151.59592418       4402.48434978      12745.45764251      45796.75441455          0.00000000          0.09780635          0.00000000          0.00000000
    4842         4382.09390534       2219.53689584       2162.55700950       4395.28406936      12711.85415513      34389.80566200          0.00000000          0.09717772          0.00000000          0.00000000
    4843         4387.15051190       2212.58692289       2174.56358902       4392.61050525      12672.04988662      22749.78094754          0.00000000          0.09649680          0.00000000          0.00000000
    4844         4392.18044211       2204.61205712       2187.56838499       4394.88843214      12626.37579545      10856.62666694          0.00000000          0.09577318          0.00000000          0.00000000
    4845         4397.19602939       2195.69335193       2201.50267746       4402.27670214      12575.29609506      -1293.66683366          0.00000000          0.09501685          0.00000000          0.00000000
    4846         4402.20991663       2185.93626421       2216.27365242       4414.68451935      12519.41476398     -13688.59876111          0.00000000          0.09423807          0.00000000          0.00000000
    4847         4407.23388867       2175.47027100       2231.76361768       4431.80766125      12459.47335029     -26300.29090098          0.00000000          0.09344732          0.00000000          0.00000000
    4848         4412.27810324       2164.44692063       2247.83118261       4453.17261148      12396.33980992     -39087.51595665          0.00000000          0.09265523          0.00000000          0.00000000
    4849         4417.35067310       2153.03651576       2264.31415734       4478.18086630      12330.98950968     -51998.13499064          0.00000000          0.09187249          0.00000000          0.00000000
    4850         4422.45751818       2141.42372533       2281.03379284       4506.14957673      12264.48009572     -64971.63484467          0.00000000          0.09110980          0.00000000          0.00000000
    4851         4427.60240792       2129.80245259       2297.79995533       4536.34719597      12197.92210137     -77941.58281828          0.00000000          0.09037779          0.00000000          0.00000000
    4852         4432.78712891       2118.37029053       2314.41683838       4568.02402117      12132.44719210     -90837.89781323          0.00000000          0.08968696          0.00000000          0.00000000
    4853         4438.01172857       2107.32289106       2330.68883751       4600.43790673      12069.17591644    -103588.88640574          0.00000000          0.08904758          0.00000000          0.00000000
    4854         4443.27479752       2096.84856084       2346.42623667       4632.87542206      12009.18675458    -116123.02061502          0.00000000          0.08846966          0.00000000          0.00000000
    4855         4448.57376154       2087.12336816       2361.45039338       4664.66862546      11953.48809453    -128370.45073729          0.00000000          0.08796289          0.00000000          0.00000000
    4856         4453.90516094       2078.30699655       2375.59816439       4695.20758612      11902.99448466    -140264.25766229          0.00000000          0.08753653          0.00000000          0.00000000
    4857         4459.26490102       2070.53950940       2388.72539162       4723.94885039      11858.50810373    -151741.45792052          0.00000000          0.08719943          0.00000000          0.00000000
    4858         4464.64846412       2063.93910204       2400.70936208       4750.42019400      11820.70588660    -162743.78245732          0.00000000          0.08695992          0.00000000          0.00000000
    4859         4470.05107999       2058.60082480       2411.45025519       4774.22217185      11790.13221070    -173218.25649038          0.00000000          0.08682583          0.00000000          0.00000000
    4860         4475.46785688       2054.59617589       2420.87168099       4795.02711638      11767.19656453    -183117.61189787          0.00000000          0.08680438          0.00000000          0.00000000
    4861         4480.89387966       2051.97340004       2428.92047961       4812.57631220      11752.17525801    -192400.56460419          0.00000000          0.08690224          0.00000000          0.00000000
    4862         4486.32428366       2050.75829491       2435.56598875       4826.67608043      11745.21604088    -201031.98713789          0.00000000          0.08712544          0.00000000          0.00000000
    4863         4491.75431275       2050.95532472       2440.79898803       4837.19344955      11746.34448084    -208983.00137609          0.00000000          0.08747935          0.00000000          0.00000000
    4864         4497.17936929       2052.54886574       2444.63050355       4844.05198382      11755.47109687    -216231.00945696          0.00000000          0.08796874          0.00000000          0.00000000
    4865         4502.59506157       2055.50445328       2447.09060829       4847.22819753      11772.39850089    -222759.67318674          0.00000000          0.08859767          0.00000000          0.00000000
    4866         4507.99725196       2059.76995517       2448.22729680       4846.74881451      11796.82811863    -228558.84519281          0.00000000          0.08936953          0.00000000          0.00000000
    4867         4513.38210692       2065.27665327       2448.10545365       4842.68895116      11828.36638380    -233624.44952185          0.00000000          0.09028703          0.00000000          0.00000000
    4868         4518.74614818       2071.94026331       2446.80588487       4835.17112851      11866.53057880    -237958.30592816          0.00000000          0.09135218          0.00000000          0.00000000
    4869         4524.08630351       2079.66195822       2444.42434528       4824.36487597      11910.75469592    -241567.89094377          0.00000000          0.09256629          0.00000000          0.00000000
    4870         4529.39995463       2088.32947776       2441.07047687       4810.48659706      11960.39579195    -244466.02983276          0.00000000          0.09392995          0.00000000          0.00000000
    4871         4534.68498012       2097.81840592       2436.86657420       4793.79933356      12014.74130481    -246670.51629378          0.00000000          0.09544307          0.00000000          0.00000000
    4872         4539.93979144       2107.99368151       2431.94610993       4774.61208486      12073.01770450    -248203.66068220          0.00000000          0.09710482          0.00000000          0.00000000
    4873         4545.16336123       2118.71137860       2426.45198263       4753.27839877      12134.40069053    -249091.77187930          0.00000000          0.09891368          0.00000000          0.00000000
    4874         4550.35524334       2129.82076057       2420.53448277       4730.19402710      12198.02695584    -249364.58207021          0.00000000          0.10086744          0.00000000          0.00000000
    4875         4555.51558500       2141.16657820       2414.34900680       4705.79351626      12263.00734850    -249054.62706007          0.00000000          0.10296321          0.00000000          0.00000000
    4876         4560.64513156       2152.59155441       2408.05357715       4680.54566796      12328.44110250    -248196.59701214          0.00000000          0.10519744          0.00000000          0.00000000
    4877         4565.74522425       2163.93897876       2401.80624549       4654.94785578      12393.43069725    -246826.67350228          0.00000000          0.10756593          0.00000000          0.00000000
    4878         4570.81779126       2175.05532488       2395.76246638       4629.51922255      12457.09684801    -244981.86860590          0.00000000          0.11006387          0.00000000          0.00000000
    4879         4575.86533211       2185.79280303       2390.07252908       4604.79281999      12518.59312521    -242699.38055401          0.00000000          0.11268589          0.00000000          0.00000000
    4880         4580.89089477       2196.01176739       2384.87912738       4581.30679101      12577.11974167    -240015.97855881          0.00000000          0.11542603          0.00000000          0.00000000
    4881         4585.89804526       2205.58291065       2380.31513461       4559.59474217      12631.93612133    -236967.42697310          0.00000000          0.11827784          0.00000000          0.00000000
    4882         4590.89082878       2214.38919492       2376.50163386       4540.17550893      12682.37195845    -233587.95623386          0.00000000          0.12123438          0.00000000          0.00000000
    4883         4595.87372226       2222.32748646       2373.54623580       4523.54257642      12727.83657965    -229909.78523451          0.00000000          0.12428829          0.00000000          0.00000000
    4884         4600.85157781       2229.30987833       2371.54169948       4510.15347771      12767.82651960    -225962.69701859          0.00000000          0.12743179          0.00000000          0.00000000
    4885         4605.82955754       2235.26470026       2370.56485728       4500.41954089      12801.93130427    -221773.66708660          0.00000000          0.13065675          0.00000000          0.00000000
    4886         4610.81306034       2240.13722479       2370.67583555       4494.69638666      12829.83749555    -217366.54127460          0.00000000          0.13395472          0.00000000          0.00000000
    4887         4615.80764199       2243.89008505       2371.91755695       4493.27558084      12851.33108384    -212761.75811469          0.00000000          0.13731698          0.00000000          0.00000000
    4888         4620.81893076       2246.50342054       2374.31551022       4496.37781535      12866.29832304    -207976.10893970          0.00000000          0.14073457          0.00000000          0.00000000
    4889         4625.85254111       2247.97476609       2377.87777502       4504.14792709      12874.72509445    -203022.52783443          0.00000000          0.14419833          0.00000000          0.00000000
    4890         4630.91398912       2248.31869767       2382.59529145       4516.65197444      12876.69487837    -197909.90314047          0.00000000          0.14769894          0.00000000          0.00000000
    4891         4636.00861371       2247.56625086       2388.44236285       4533.87648786      12872.38542348    -192642.90315836          0.00000000          0.15122696          0.00000000          0.00000000
    4892         4641.14150808       2245.76413685       2395.37737122       4555.72991056      12862.06425672    -187221.81203558          0.00000000          0.15477288          0.00000000          0.00000000
    4893         4646.31746613       2242.97380034       2403.34366580       4582.04615572      12846.08328749    -181642.37936584          0.00000000          0.15832713          0.00000000          0.00000000
    4894         4651.54094827       2239.27039535       2412.27055293       4612.59012449      12824.87294214    -175895.70132170          0.00000000          0.16188013          0.00000000          0.00000000
    4895         4656.81607029       2234.74180011       2422.07427018       4647.06492740      12798.93652166    -169968.17526810          0.00000000          0.16542234          0.00000000          0.00000000
    4896         4662.14661747       2229.48784814       2432.65876933       4685.12038180      12768.84579810    -163841.60634223          0.00000000          0.16894428          0.00000000          0.00000000
    4897         4667.53608247       2223.62001475       2443.91606772       4726.36205144      12735.23921902    -157493.59328440          0.00000000          0.17243654          0.00000000          0.00000000
    4898         4672.98771876       2217.26185012       2455.72586864       4770.35959177      12698.82438778    -150898.37497590          0.00000000          0.17588988          0.00000000          0.00000000
    4899         4678.50458921       2210.55046070       2467.95412850       4816.65246749      12660.38654805    -144028.35927269          0.00000000          0.17929519          0.00000000          0.00000000
    4900         4684.08957095       2203.63925422       2480.45031673       4864.75038777      12620.80430501    -136856.54412058          0.00000000          0.18264355          0.00000000          0.00000000
    4901         4689.74525488       2196.70190224       2493.04335264       4914.12553781      12581.07232003    -129359.92122527          0.00000000          0.18592628          0.00000000          0.00000000
    4902         4695.47366079       2189.93696651       2505.53669428       4964.19475855      12542.32780689    -121523.66485135          0.00000000          0.18913493          0.00000000          0.00000000
    4903         4701.27569671       2183.57188191       2517.70381480       5014.29335287      12505.87334325    -113345.43173208          0.00000000          0.19226132          0.00000000          0.00000000
    4904         4707.15034880       2177.86416674       2529.28618206       5063.64871191      12473.18380206    -104838.52103142          0.00000000          0.19529756          0.00000000          0.00000000
    4905         4713.09371128       2173.09726887       2539.99644241       5111.36987017      12445.88256159     -96032.22830973          0.00000000          0.19823609          0.00000000          0.00000000
    4906         4719.09812731       2169.56896198       2549.52916533       5156.47331774      12425.67504773     -86967.88743379          0.00000000          0.20106968          0.00000000          0.00000000
    4907         4725.15182383       2167.57212061       2557.57970322       5197.95855443      12414.23862765     -77690.18607517          0.00000000          0.20379146          0.00000000          0.00000000
    4908         4731.23936379       2167.37076250       2563.86860129       5234.92532610      12413.08539840     -68235.29052606          0.00000000          0.20639493          0.00000000          0.00000000
    4909         4737.34295708       2169.17716386       2568.16579322       5266.69629093      12423.43111993     -58619.33792071          0.00000000          0.20887400          0.00000000          0.00000000
    4910         4743.44428159       2173.13677182       2570.30750977       5292.89391030      12446.10880507     -48831.67314559          0.00000000          0.21122299          0.00000000          0.00000000
    4911         4749.52622836       2179.32541629       2570.20081207       5313.43560003      12481.55275108     -38835.91547027          0.00000000          0.21343667          0.00000000          0.00000000
    4912         4755.57408918       2187.75869929       2567.81538988       5328.45148685      12529.85231476     -28578.89980801          0.00000000          0.21551027          0.00000000          0.00000000
    4913         4761.57608283       2198.40885033       2563.16723250       5338.16693928      12590.84844731     -18004.38414800          0.00000000          0.21743950          0.00000000          0.00000000
    4914         4767.52347825       2211.22223988       2556.30123837       5342.80138720      12664.23399879      -7066.91243861          0.00000000          0.21922056          0.00000000          0.00000000
    4915         4773.41067538       2226.13188880       2547.27878658       5342.51439922      12749.62536263       4258.03323719          0.00000000          0.22085018          0.00000000          0.00000000
    4916         4779.23543504       2243.06247478       2536.17296026       5337.39983427      12846.59114864      15969.29515404          0.00000000          0.22232563          0.00000000          0.00000000
    4917         4784.99917922       2261.92853458       2523.07064464       5327.50965382      12954.64188711      28040.23494134          0.00000000          0.22364471          0.00000000          0.00000000
    4918         4790.70709836       2282.62844216       2508.07865620       5312.88666875      13073.19553979      40422.11484984          0.00000000          0.22480577          0.00000000          0.00000000
    4919         4796.36778738       2305.03709221       2491.33069517       5293.59367785      13201.53559656      53048.72194095          0.00000000          0.22580768          0.00000000          0.00000000
    4920         4801.99227518       2328.99958154       2472.99269364       5269.73598973      13338.77488737      65840.78640253          0.00000000          0.22664984          0.00000000          0.00000000
    4921         4807.59253755       2354.32723514       2453.26530241       5241.47976766      13483.83282231      78709.46487797          0.00000000          0.22733210          0.00000000          0.00000000
    4922         4813.17979036       2380.79650225       2432.38328811       5209.06915106      13635.42906914      91558.78526118          0.00000000          0.22785470          0.00000000          0.00000000
    4923         4818.76295978       2408.15068876       2410.61227102       5172.84262636      13792.09347518     104287.33887995          0.00000000          0.22821828          0.00000000          0.00000000
    4924         4824.34767800       2436.10416038       2388.24351762       5133.24631306      13952.19013995     116789.64154879          0.00000000          0.22842375          0.00000000          0.00000000
    4925         4829.93598431       2464.34847108       2365.58751323       5090.84062319      14113.95251437     128957.52324488          0.00000000          0.22847222          0.00000000          0.00000000
    4926         4835.52670323       2492.55979281       2342.96691042       5046.29764283      14275.52595251     140681.74163348          0.00000000          0.22836498          0.00000000          0.00000000
    4927         4841.11630906       2520.40702335       2320.70928571       5000.38881451      14435.01414752     151853.84260205          0.00000000          0.22810341          0.00000000          0.00000000
    4928         4846.70001696       2547.56001595       2299.14000100       4953.96481037      14590.52626469     162368.17418587          0.00000000          0.22768896          0.00000000          0.00000000
    4929         4852.27286198       2573.69748791       2278.57537407       4907.93089413      14740.22223602     172123.91622031          0.00000000          0.22712307          0.00000000          0.00000000
    4930         4857.83060372       2598.51430307       2259.31630064       4863.22122266      14882.35446887     181026.99990217          0.00000000          0.22640721          0.00000000          0.00000000
    4931         4863.37038134       2621.72796454       2241.64241680       4820.77459920      15015.30503147     188991.83022068          0.00000000          0.22554284          0.00000000          0.00000000
    4932         4868.89111479       2643.08428669       2225.80682810       4781.51254578      15137.61813786     195942.76622426          0.00000000          0.22453137          0.00000000          0.00000000
    4933         4874.39368804       2662.36233210       2212.03135594       4746.31859035      15248.02842300     201815.34703664          0.00000000          0.22337422          0.00000000          0.00000000
    4934         4879.88096237       2679.37879081       2200.50217156       4716.01571860      15345.48602409     206557.27223382          0.00000000          0.22207280          0.00000000          0.00000000
    4935         4885.35765795       2693.99202872       2191.36562923       4691.33748276      15429.17976643     210129.15435646          0.00000000          0.22062853          0.00000000          0.00000000
    4936         4890.83011947       2706.10600718       2184.72411229       4672.88803740      15498.55961213     212505.05949222          0.00000000          0.21904281          0.00000000          0.00000000
    4937         4896.30595697       2715.67413852       2180.63181845       4661.08844168      15553.35874180     213672.83801774          0.00000000          0.21731709          0.00000000          0.00000000
    4938         4901.79353646       2722.70286286       2179.09067360       4656.11191583      15593.61403962     213634.22078978          0.00000000          0.21545286          0.00000000          0.00000000
    4939         4907.30129994       2727.25432944       2180.04697050       4657.81935009      15619.68145010     212404.61963837          0.00000000          0.21345168          0.00000000          0.00000000
    4940         4912.83693053       2729.44715026       2183.38978027       4665.71596246      15632.24029447     210012.53741229          0.00000000          0.21131520          0.00000000          0.00000000
    4941         4918.40644313       2729.45397815       2188.95246498       4678.95549369      15632.27939956     206498.48540621          0.00000000          0.20904522          0.00000000          0.00000000
    4942         4924.01335298       2727.49490652       2196.51844646       4696.41340578      15621.05929643     201913.35223135          0.00000000          0.20664379          0.00000000          0.00000000
    4943         4929.65811166       2723.82655255       2205.83155911       4716.83195925      15600.04969716     196316.28239345          0.00000000          0.20411323          0.00000000          0.00000000
    4944         4935.33796458       2718.72804343       2216.60992115       4739.01220761      15570.84923448     189772.28619863          0.00000000          0.20145626          0.00000000          0.00000000
    4945         4941.04727363       2712.48649529       2228.56077834       4762.00334039      15535.10229565     182349.95719645          0.00000000          0.19867610          0.00000000          0.00000000
    4946         4946.77821528       2705.38528950       2241.39292579       4785.23246890      15494.43187808     174119.74467086          0.00000000          0.19577652          0.00000000          0.00000000
    4947         4952.52169725       2697.69802396       2254.82367330       4808.53376979      15450.40494679     165153.16872843          0.00000000          0.19276191          0.00000000          0.00000000
    4948         4958.26840851       2689.68946459       2268.57894392       4832.06770600      15404.53788380     155523.18395978          0.00000000          0.18963727          0.00000000          0.00000000
    4949         4964.01013920       2681.62268634       2282.38745286       4856.15305001      15358.33738636     145305.64468818          0.00000000          0.18640818          0.00000000          0.00000000
    4950         4969.74180159       2673.76961726       2295.97218433       4881.05243688      15313.36085590     134581.51779373          0.00000000          0.18308064          0.00000000          0.00000000
    4951         4975.46473930       2666.42088773       2309.04385156       4906.75187974      15271.27280676     123439.02059892          0.00000000          0.17966097          0.00000000          0.00000000
    4952         4981.19148579       2659.89022964       2321.30125615       4932.76452843      15233.87006145     111974.01202301          0.00000000          0.17615554          0.00000000          0.00000000
    4953         4986.95045585       2654.50822716       2332.44222869       4957.98923317      15203.04595995     100285.81263302          0.00000000          0.17257048          0.00000000          0.00000000
    4954         4992.78600439       2650.59976091       2342.18624348       4980.69005134      15180.66117641      88465.61192689          0.00000000          0.16891137          0.00000000          0.00000000
    4955         4998.74743148       2648.44049119       2350.30694028       4998.72807907      15168.29448777      76578.95520113          0.00000000          0.16518283          0.00000000          0.00000000
    4956         5004.86582914       2648.19459231       2356.67123682       5010.16553403      15166.88616212      64652.84165006          0.00000000          0.16138825          0.00000000          0.00000000
    4957         5011.13144337       2649.85170066       2361.27974271       5014.10659988      15176.37684447      52680.84528613          0.00000000          0.15752954          0.00000000          0.00000000
    4958         5017.49153569       2653.19582814       2364.29570755       5011.26031815      15195.52951585      40644.16774951          0.00000000          0.15360719          0.00000000          0.00000000
    4959         5023.87345821       2657.83132939       2366.04212882       5003.75522842      15222.07821436      28528.80968530          0.00000000          0.14962062          0.00000000          0.00000000
    4960         5030.21471263       2663.25788305       2366.95682958       4994.34679337      15253.15747185      16327.09672842          0.00000000          0.14556865          0.00000000          0.00000000
    4961         5036.47974606       2668.95829514       2367.52145091       4985.60306260      15285.80518644       4032.18762107          0.00000000          0.14145006          0.00000000          0.00000000
    4962         5042.65964519       2674.46536603       2368.19427916       4979.46547577      15317.34558665      -8363.19575333          0.00000000          0.13726397          0.00000000          0.00000000
    4963         5048.76302570       2679.39633421       2369.36669149       4977.17873932      15345.58649963     -20862.89158074          0.00000000          0.13301006          0.00000000          0.00000000
    4964         5054.80650488       2683.46135211       2371.34515277       4979.40784369      15368.86789439     -33462.62889387          0.00000000          0.12868863          0.00000000          0.00000000
    4965         5060.80831389       2686.45752627       2374.35078762       4986.39586665      15386.02774834     -46147.34803245          0.00000000          0.12430058          0.00000000          0.00000000
    4966         5066.78510703       2688.25745480       2378.52765223       4998.09765077      15396.33639831     -58890.72243383          0.00000000          0.11984734          0.00000000          0.00000000
    4967         5072.75086986       2688.79714984       2383.95372001       5014.27549813      15399.42736954     -71656.04916007          0.00000000          0.11533080          0.00000000          0.00000000
    4968         5078.71690267       2688.06533760       2390.65156507       5034.56273899      15395.23609412     -84397.71373298          0.00000000          0.11075318          0.00000000          0.00000000
    4969         5084.69223301       2686.09458628       2398.59764673       5058.50506900      15383.94909840     -97062.76137968          0.00000000          0.10611700          0.00000000          0.00000000
    4970         5090.68412287       2682.95405278       2407.73007008       5085.58820725      15365.96246172    -109592.37099984          0.00000000          0.10142496          0.00000000          0.00000000
    4971         5096.69852412       2678.74344079       2417.95508333       5115.25796413      15341.84721241    -121923.17425142          0.00000000          0.09667993          0.00000000          0.00000000
    4972         5102.74043171       2673.58777612       2429.15265559       5146.93653335      15312.31940528    -133988.42492385          0.00000000          0.09188485          0.00000000          0.00000000
    4973         5108.81412859       2667.63270382       2441.18142476       5180.03702852      15278.21318670    -145719.04234587          0.00000000          0.08704270          0.00000000          0.00000000
    4974         5114.92333515       2661.04013006       2453.88320509       5213.97700346      15240.45583459    -157044.55194508          0.00000000          0.08215647          0.00000000          0.00000000
    4975         5121.07128268       2653.98413840       2467.08714428       5248.19091066      15200.04436989    -167893.93938076          0.00000000          0.07722913          0.00000000          0.00000000
    4976         5127.26073178       2646.64718733       2480.61354445       5282.14110977      15158.02377893    -178196.42797384          0.00000000          0.07226359          0.00000000          0.00000000
    4977         5133.49395561       2639.21663877       2494.27731684       5315.32704329      15115.46713132    -187882.18469241          0.00000000          0.06726271          0.00000000          0.00000000
    4978         5139.77270536       2631.88167941       2507.89102595       5347.29241364      15073.45794742    -196882.95788483          0.00000000          0.06222924          0.00000000          0.00000000
    4979         5146.09817180       2624.83068761       2521.26748419       5377.63048284      15033.07511821    -205132.64946182          0.00000000          0.05716588          0.00000000          0.00000000
    4980         5152.47095357       2618.24908065       2534.22187292       5405.98785397      14995.38057576    -212567.82418753          0.00000000          0.05207524          0.00000000          0.00000000
    4981         5158.89103896       2612.31766011       2546.57337885       5432.06720831      14961.40981677    -219128.15820038          0.00000000          0.04695987          0.00000000          0.00000000
    4982         5165.35780463       2607.21146492       2558.14633971       5455.62943019      14932.16533401    -224756.82735594          0.00000000          0.04182227          0.00000000          0.00000000
    4983         5171.87003164       2603.09914379       2568.77088785       5476.49535200      14908.61302155    -229400.83352146          0.00000000          0.03666490          0.00000000          0.00000000
    4984         5178.42593605       2600.14286784       2578.28306821       5494.54699927      14891.68167487    -233011.26414946          0.00000000          0.03149026          0.00000000          0.00000000
    4985         5185.02320855       2598.49881413       2586.52439442       5509.72771269      14882.26575976    -235543.47840337          0.00000000          0.02630086          0.00000000          0.00000000
    4986         5191.65905425       2598.31824729       2593.34080696       5522.03986572      14881.23160737    -236957.21343052          0.00000000          0.02109928          0.00000000          0.00000000
    4987         5198.33021967       2599.74919456       2598.58102511       5531.53809176      14889.42700753    -237216.60921960          0.00000000          0.01588822          0.00000000          0.00000000
    4988         5205.03298987       2602.93862560       2602.09436427       5538.31505555      14907.69369294    -236290.16278538          0.00000000          0.01067050          0.00000000          0.00000000
    4989         5211.76313361       2608.03488732       2603.72824629       5542.47607183      14936.88128422    -234150.64546763          0.00000000          0.00544911          0.00000000          0.00000000
    4990         5218.51577276       2615.18988283       2603.32588993       5544.09879773      14977.85976922    -230775.05392104          0.00000000          0.00022725          0.00000000          0.00000000
    4991         5225.28515634       2624.56011937       2600.72503697       5543.17572274      15031.52550483    -226144.71601483          0.00000000          0.00499171          0.00000000          0.00000000
    4992         5232.06433785       2636.30533559       2595.75900226       5539.54154691      15098.79335512    -220245.72992235          0.00000000          0.01020419          0.00000000          0.00000000
    4993         5238.84479368       2650.58310833       2588.26168534       5532.79587238      15180.56580285    -213069.95642571          0.00000000          0.01540642          0.00000000          0.00000000
    4994         5245.61607953       2667.53792379       2578.07815574       5522.24331619      15277.67035729    -204616.77034824          0.00000000          0.02059454          0.00000000          0.00000000
