     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa
     340           76.21042911         56.64318251         19.56724660        283.41696858        324.40995970      23508.41448035
     341           75.91055056         57.32991931         18.58063125        257.16871101        328.34307662      25796.33924390
     342           75.55944447         58.75498019         16.80446428        213.99973336        336.50476390      23500.58124732
     343           75.30115064         59.20688835         16.09426228        206.05645590        339.09295725      16777.46278988
     344           75.20081917         57.96393997         17.23687920        251.89341230        331.97427472       7197.54176059
     345           75.17030203         56.12318098         19.04712105        299.24377732        321.43177827      -2524.17976967
     346           75.06825400         55.37892641         19.68932759        306.70956915        317.16924243      -9578.54475812
     347           74.86238446         56.13252281         18.72986165        268.73022712        321.48528129     -12285.00098680
     348           74.66538936         57.11525626         17.55013311        217.26951458        327.11364650     -10651.43355455
     349           74.59965726         56.96583848         17.63381879        211.62826190        326.25789276      -6007.73654718
     350           74.64836043         55.89678600         18.75157443        253.93088179        320.13515646       -227.51223085
     351           74.67161135         55.43535301         19.23625834        284.49573847        317.49241199       4788.77114383
     352           74.57390818         56.48207949         18.09182869        271.93031102        323.48728159       7262.40865374
     353           74.42741570         57.97266781         16.45474789        227.86100734        332.02426123       5768.17335828
     354           74.40262464         57.81193692         16.59068772        203.71833917        331.10371444       -149.77481937
     355           74.58216531         55.12860730         19.45355801        236.98475850        315.73560102      -9354.96451885
     356           74.87129607         51.32022211         23.55107396        284.90747984        293.92400725     -19214.43238175
     357           75.10730956         48.68281575         26.42449380        303.35114695        278.81890807     -26648.84912797
     358           75.24105135         48.13620837         27.10484298        288.96632939        275.68834812     -29512.10243196
     359           75.38390932         48.54303519         26.84087413        273.58805824        278.01834913     -27368.13349715
     360           75.67142738         48.27828787         27.39313951        292.51437573        276.50207369     -21301.87274116
     361           76.10328224         47.17952517         28.92375706        332.79749431        270.20917933     -13217.70948732
     362           76.54130357         46.65547529         29.88582828        353.01478989        267.20781192      -5294.94219528
     363           76.86510038         47.87960109         28.98549929        328.87696381        274.21869276        239.44681045
     364           77.10881895         50.17036685         26.93845210        265.65181739        287.33849279       1411.63599054
     365           77.42622070         51.43914044         25.98708026        203.02209366        294.60508288      -2813.32688850
     366           77.92250346         50.26551035         27.65699311        201.77235471        287.88340387     -11764.75007134
     367           78.53814251         47.34021525         31.19792726        248.14414083        271.12949238     -22934.65978755
     368           79.11295952         44.70853714         34.40442239        280.63904025        256.05720033     -32859.73853658
     369           79.55941695         43.67721906         35.88219789        279.61256752        250.15057852     -38573.35934132
     370           79.95155407         43.70831489         36.24323918        267.24489081        250.32867229     -38699.71472202
     371           80.42974874         43.46771477         36.96203397        282.26099388        248.95069401     -33613.55688968
     372           81.03070574         42.71893514         38.31177060        324.91986502        244.66224204     -24898.98953003
     373           81.63912667         42.78457287         38.85455380        355.85326816        245.03816601     -14761.08859603
     374           82.11828646         44.97901940         37.13926706        345.95368575        257.60632126      -5699.93965770
     375           82.46878132         48.82383977         33.64494155        297.67819546        279.62658857       -159.15987476
     376           82.83082797         52.18032294         30.65050503        249.46902236        298.85002418        206.62919906
     377           83.32799576         53.25872859         30.06926717        252.44359351        305.02632852      -4574.83246870
     378           83.93524504         52.30438372         31.63086132        294.28019315        299.56055191     -12468.72639910
     379           84.52298821         51.12778047         33.39520774        323.18873927        292.82184486     -20157.96820151
     380           85.02047923         51.09495738         33.92552184        319.14752204        292.63385867     -24464.04616077
     381           85.50472626         51.87175575         33.63297051        299.87501375        297.08278116     -23553.56252497
     382           86.11356627         52.23047813         33.88308814        299.71527761        299.13727573     -17305.86248098
     383           86.88789980         51.81430010         35.07359970        324.98027101        296.75371796      -6984.50529112
     384           87.72575446         51.72845896         35.99729551        344.41298978        296.26208384       5229.77701429
     385           88.49671863         53.28639302         35.21032561        330.24225080        305.18476976      16572.93402047
     386           89.18187328         56.40063753         32.78123575        281.08137832        323.02084271      24133.86553437
     387           89.88118023         59.48296023         30.39822000        225.60937907        340.67409134      25671.92527603
     388           90.68562483         60.95959175         29.72603309        209.75641547        349.13113681      20596.05667558
     389           91.56338630         60.69120071         30.87218558        235.32900860        347.59399287      10446.02074818
     390           92.38834175         59.76570442         32.62263733        257.04217606        342.29343945      -1596.60445787
     391           93.07440670         59.03247513         34.04193157        253.97252033        338.09404819     -11943.89500053
     392           93.65916980         58.15670543         35.50246437        245.22105509        333.07829168     -17836.92119984
     393           94.24065923         56.28915886         37.95150037        266.98443413        322.38237595     -17983.30767375
     394           94.84237200         53.49410175         41.34827025        317.83332194        306.37437063     -12597.72908709
     395           95.36601876         51.14942546         44.21659329        360.07737422        292.94581128      -3222.39894228
     396           95.68958920         50.72778788         44.96180133        365.93652835        290.53098522       7489.52900688
     397           95.79779917         52.29426804         43.50353113        334.23217048        299.50261682      16251.31322926
     398           95.79271187         54.43959033         41.35312154        290.08629673        311.78942501      20111.44227386
     399           95.77295057         55.72900085         40.04394971        268.56707793        319.17420810      17645.05874290
     400           95.72567184         56.00258171         39.72309013        273.62126627        320.74107544       9654.64796861
     401           95.55899320         56.08095762         39.47803558        273.71864770        321.18995428      -1141.22673404
     402           95.23180335         56.35123587         38.88056748        249.52384394        322.73790683     -11234.43930041
     403           94.82001198         56.02904844         38.79096354        217.75230917        320.89265719     -17542.95502383
     404           94.43674224         54.03553101         40.40121123        218.93616928        309.47527419     -18150.95358507
     405           94.10177251         50.44311712         43.65865539        256.04063196        288.90060315     -12582.53577836
     406           93.71697152         46.72488027         46.99209125        287.20560141        267.60531196      -1910.25055913
     407           93.17815977         44.43918634         48.73897344        285.56639443        254.51455956      11259.04646453
     408           92.49335847         43.81585489         48.67750357        257.45938113        250.94458134      23240.99561011
     409           91.77185574         43.81405659         47.95779915        238.93428899        250.93428199      30380.13431080
     410           91.10037119         43.49855842         47.60181277        259.60384949        249.12734345      30441.62564723
     411           90.45263346         43.07071751         47.38191595        295.28444015        246.67698942      23510.93909262
     412           89.73734891         43.35732612         46.38002279        305.51798213        248.31847006      11872.67749150
     413           88.92577377         44.44088329         44.48489047        275.33874820        254.52427848       -948.03421914
     414           88.10429814         45.18006503         42.92423311        224.04867810        258.75776090     -11316.75008564
     415           87.38412584         44.32772267         43.05640316        203.70347163        253.87617873     -16302.53198161
     416           86.77162131         42.00190281         44.76971851        238.51890970        240.55561487     -14202.80578440
     417           86.15627272         39.73437913         46.42189359        280.20446298        227.56892821      -5017.44200855
     418           85.43874187         38.92139711         46.51734476        290.65421622        222.91277268       9220.40724828
     419           84.65324709         39.40185662         45.25139047        271.54500205        225.66448691      24724.21434484
     420           83.93797284         39.81540403         44.12256881        256.33519116        228.03297844      37125.05356498
     421           83.38190100         39.34544068         44.03646032        274.67443676        225.34137845      43112.33979493
     422           82.92453724         38.79383347         44.13070377        307.13938965        222.18218319      41622.52311263
     423           82.42902925         39.66109609         42.76793316        316.44221701        227.14921748      33937.68207478
     424           81.84757921         42.24769133         39.59988789        291.38683615        241.96330845      22880.10489369
     425           81.28517069         45.01949133         36.26567936        258.46403634        257.83811435      11822.87594063
     426           80.88184365         46.08469762         34.79714603        264.72272522        263.93882258       3992.59293624
     427           80.64687223         45.17163223         35.47524000        309.46426484        258.70946411       1922.95355890
     428           80.43925724         43.85365602         36.58560122        343.45941982        251.16107802       6732.17878838
     429           80.12155564         43.74952026         36.37203538        333.86153306        250.56466596      17378.44603564
     430           79.71150897         44.76515280         34.94635617        282.88049427        256.38145270      30564.40277422
     431           79.35613193         45.40310834         33.95302359        230.35342080        260.03518682      41765.82586525
     432           79.15775621         44.75926582         34.39849039        232.49271131        256.34773645      47005.27160836
     433           79.05393592         43.83085430         35.22308162        274.61809817        251.03048679      44332.49989349
     434           78.89329112         44.51494064         34.37835048        296.04260748        254.94842378      34215.54163861
     435           78.62387325         47.36214341         31.26172985        269.13075284        271.25508055      18946.41794555
     436           78.37640417         50.68496264         27.69144153        207.50734016        290.28571417       1794.13896884
     437           78.33878867         52.17287942         26.16590925        171.29805101        298.80739324     -13590.58284187
     438           78.55679784         51.30687352         27.24992432        210.54710630        293.84755645     -23702.81518283
     439           78.88752224         49.85954071         29.02798153        265.68622435        285.55831217     -26072.34954407
     440           79.16478371         49.85719155         29.30759216        285.67476551        285.54485792     -20397.17668475
     441           79.39242699         51.26990031         28.12252668        270.43611732        293.63580144      -9111.44214884
     442           79.74211081         52.07031318         27.67179763        259.50877744        298.21997020       3345.32508736
     443           80.35120234         50.64094445         29.71025789        290.63296203        290.03361078      12345.23140644
     444           81.14852673         47.79614623         33.35238050        339.68314975        273.74072545      14860.76819963
     445           81.91105320         46.05820018         35.85285303        358.90344151        263.78706494      10194.63893908
     446           82.49397947         46.93373994         35.56023953        326.22116045        268.80150458       -404.71933109
     447           82.97670923         49.24793255         33.72877669        255.94839607        282.05547615     -14473.92416841
     448           83.56032787         50.43281073         33.12751714        205.01092974        288.84157584     -28791.08712381
     449           84.33455092         49.32308286         35.01146806        228.81374286        282.48588117     -39734.90692916
     450           85.18007511         47.30214586         37.87792925        277.70118263        270.91145926     -44117.21320233
     451           85.91568681         46.52974155         39.38594526        292.11934649        266.48770269     -40512.78760061
     452           86.51817603         47.32277710         39.19539893        266.44219605        271.02961966     -30245.68627836
     453           87.15907609         47.73675057         39.42232552        245.09030482        273.40055137     -17082.99776510
     454           88.01110391         45.87938486         42.13171905        282.27132591        262.76294402      -5609.75874719
     455           89.04113934         42.33181018         46.70932916        352.28249588        242.44507857        671.01916211
     456           90.02629582         39.85468399         50.17161183        395.83412539        228.25794483        341.12141296
     457           90.78142621         40.58370033         50.19772588        383.41761161        232.43320740      -6087.71134690
     458           91.34748662         43.78090695         47.56657967        321.48684584        250.74442552     -16789.63488912
     459           91.92985884         46.65387504         45.27598380        253.94587923        267.19864690     -28982.66389207
     460           92.65424622         47.35038950         45.30385672        243.42753536        271.18776292     -39110.87349874
     461           93.41442761         46.79058310         46.62384452        279.45789552        267.98160880     -43509.13563887
     462           93.98451819         47.30045942         46.68405878        295.50628137        270.90180059     -39791.96230512
     463           94.26873031         49.63423342         44.63449690        262.57332718        284.26791979     -28220.98519080
     464           94.40349139         51.82315028         42.58034111        201.12058041        296.80440523     -11912.68870804
     465           94.59337736         51.23566699         43.35771037        181.43700702        293.43973852       4476.13104133
     466           94.86648936         47.57822417         47.28826519        232.63136457        272.49263021      16719.82861849
     467           95.02877390         43.45842933         51.57034456        282.81903066        248.89751395      22356.17995153
     468           94.87106507         41.84360894         53.02745613        289.76012978        239.64902549      20848.95560849
     469           94.39544958         43.20399639         51.19145319        262.41914545        247.44031154      13128.81196775
     470           93.80764777         45.42532949         48.38231828        251.49990658        260.16245303       1300.11285797
     471           93.28914146         46.42224948         46.86689199        293.21204132        265.87206817     -11424.76709471
     472           92.80936575         46.39255494         46.41681082        346.98605996        265.70199997     -21203.95089140
     473           92.18699956         47.18386271         45.00313685        360.01646632        270.23402150     -24853.26283139
     474           91.32410768         49.62354599         41.70056169        311.86122315        284.20671019     -21370.23935479
     475           90.34233778         52.01387409         38.32846369        220.70506860        297.89672913     -12549.87291951
     476           89.46434408         51.65705363         37.80729044        166.60111630        295.85312734      -2106.24110850
     477           88.77437525         47.79078000         40.98359524        229.49715510        273.70999171       6092.27344722
     478           88.12924312         42.64934391         45.47989921        313.74840433        244.26367528       9443.85360575
     479           87.32026683         39.40990276         47.91036407        351.51720527        225.71056920       6998.46655131
     480           86.30383831         39.22904585         47.07479246        334.30595638        224.67475555       -840.54234379
     481           85.24357170         40.54470665         44.69886505        289.85566798        232.20988065     -12537.43719413
     482           84.32177004         41.25195231         43.06981772        265.70984834        236.26045703     -25377.52775660
     483           83.53686917         41.17840816         42.35846101        277.05011544        235.83925089     -35718.63693653
     484           82.71556891         42.05726424         40.65830467        284.11280469        240.87268392     -40063.37626962
     485           81.72268432         45.12281165         36.59987267        252.96805596        258.42985618     -36606.94987818
     486           80.62745652         49.17948157         31.44797495        190.94339333        281.66343995     -26194.47957484
     487           79.63650135         51.43508295         28.20141841        161.53896356        294.58184458     -11918.10717426
     488           78.87125255         50.22123300         28.65001955        213.57034177        287.62981621       2337.58604658
     489           78.24423119         46.58732707         31.65690412        275.85167050        266.81750968      13331.14839743
     490           77.57150116         43.06396587         34.50753529        296.06677973        246.63832104      19103.88431918
     491           76.78618071         41.08787627         35.69830444        270.74737466        235.32075166      18968.69568452
     492           76.00652916         39.98138991         36.02513925        237.48140181        228.98362194      13477.34804667
     493           75.38639119         38.45304348         36.93334771        250.63380783        220.23039195       4575.22679182
     494           74.92750238         36.64986598         38.27763640        299.82490025        209.90313429      -4537.98234120
     495           74.47203462         36.24179079         38.23024383        328.44936087        207.56598357     -10347.84774054
     496           73.88238976         38.41004560         35.47234416        304.41199374        219.98413213     -10511.86168149
     497           73.20097315         42.11676940         31.08420375        230.73119425        241.21348519      -4936.52921309
     498           72.60801518         44.75945498         27.84856019        152.36157120        256.34881981       4330.83112313
     499           72.22679689         44.59625235         27.63054453        160.97451275        255.41411672      14234.52998112
     500           71.99798876         42.29406029         29.70392847        226.65882951        242.22887536      21963.62174551
     501           71.76332753         39.93055817         31.83276936        264.68863119        228.69249560      25594.47410895
     502           71.45794331         38.65255603         32.80538727        258.14679081        221.37305126      24187.92784356
     503           71.18691267         37.66774648         33.51916619        234.87539428        215.73279566      17884.07917311
     504           71.09783396         35.64166668         35.45616728        243.27793566        204.12891966       8192.70809074
     505           71.19963837         32.75529174         38.44434663        285.10289006        187.59791389      -1986.27715620
     506           71.34098892         30.91732684         40.42366208        313.92053963        177.07141990      -9160.38024373
     507           71.37598301         31.79380262         39.58218039        298.92872773        182.09122035     -10697.59204241
     508           71.32676278         34.88952888         36.43723389        244.70876021        199.82123458      -6024.52385307
     509           71.35506964         37.90543780         33.44963184        196.72271343        217.09411447       3263.59443000
     510           71.57444820         39.01354428         32.56090392        212.92332244        223.44052303      14338.20820514
     511           71.91793710         38.51617508         33.40176202        262.49353566        220.59196273      24300.02472123
     512           72.21201741         38.08699440         34.12502301        285.38458337        218.13393550      30842.18627301
     513           72.37056994         38.57207282         33.79849713        265.41764096        220.91210333      32433.33133253
     514           72.48552115         38.95018253         33.53533862        230.12311599        223.07763416      28529.35741450
     515           72.71122428         37.65618594         35.05503834        234.95590825        215.66658548      20011.64761135
     516           73.07805783         34.69051244         38.38754540        285.26527407        198.68141659       9381.79975183
     517           73.45205906         31.99416683         41.45789223        327.88839692        183.23875730        110.89398204
     518           73.68887647         31.55498173         42.13389474        328.17862034        180.72343217      -4780.90172864
     519           73.80656024         33.34107622         40.46548401        288.28031909        190.95285107      -4044.57204483
     520           73.97844551         35.40462443         38.57382108        246.91123647        202.77131821       1471.18801745
     521           74.35089624         36.05945006         38.29144618        253.73118270        206.52167169       9561.81666847
     522           74.89043419         35.67746539         39.21296880        294.06657952        204.33394800      17727.60850194
     523           75.43340623         36.06936203         39.36404420        313.08025918        206.57844007      23798.01924389
     524           75.88197569         38.16540199         37.71657371        283.23480396        218.58299574      26083.88870633
     525           76.32258150         40.67563794         35.64694355        214.79651016        232.95975759      23586.34103723
     526           76.92980537         41.32951256         35.60029281        163.83531529        236.70466435      16547.80846583
     527           77.76302145         39.36696790         38.39605355        195.49798290        225.46467032       6904.02595492
     528           78.68681946         36.49512868         42.19169078        256.35588212        209.01691430      -2089.35260647
     529           79.50719029         35.20983971         44.29735058        288.65447512        201.65573641      -7180.94340116
     530           80.17141288         36.31840149         43.85301138        289.14827403        208.00475260      -6617.72309505
     531           80.80793461         38.36960816         42.43832645        289.21915080        219.75253658       -793.45737951
     532           81.56452140         39.52625289         42.03826851        317.08576075        226.37693610       8251.15348876
     533           82.43084792         39.67997992         42.75086800        355.66849724        227.25737002      17859.45898737
     534           83.24631409         40.40469589         42.84161820        366.28725135        231.40800331      25508.18372845
     535           83.88097179         42.86511208         41.01585970        327.72909914        245.49943466      29085.68763675
     536           84.38144159         46.14291727         38.23852432        249.84173192        264.27226136      27146.88243433
     537           84.91609829         47.95536890         36.96072939        185.11360836        274.65263431      19489.38248680
     538           85.58263997         47.01000181         38.57263816        206.34834863        269.23827578       7713.88324008
     539           86.29481285         44.38178828         41.91302457        270.83965578        254.18582626      -4957.30167023
     540           86.87233779         42.39369873         44.47863905        309.11055536        242.79953012     -14870.21141503
     541           87.22920453         42.25326131         44.97594322        305.57188468        241.99520916     -19512.04767874
     542           87.44958967         43.02828429         44.42130538        282.06887714        246.43396351     -18447.97460658
     543           87.67145001         42.99517143         44.67627858        278.06875237        246.24431774     -13127.35810295
     544           87.91374479         41.75019568         46.16354911        304.79169596        239.11402392      -5965.43372339
     545           88.04323071         40.68732236         47.35590835        330.72555062        233.02667720        511.78458275
     546           87.91743614         41.34164914         46.57578701        327.46530673        236.77417362       4094.89211159
     547           87.54258594         43.51110384         44.03148210        295.09534559        249.19919431       3167.77954550
     548           87.07027495         45.30265841         41.76761655        262.29282118        259.45988443      -2793.49840272
     549           86.63842178         45.07844067         41.55998111        262.23006051        258.17573222     -12652.33416125
     550           86.23398352         43.15938480         43.07459871        286.16419264        247.18480961     -23594.49019646
     551           85.72592403         41.43492417         44.29099987        298.07338287        237.30838353     -32054.93986615
     552           85.02437983         41.35687582         43.66750401        282.11221642        236.86138072     -35206.40387290
     553           84.18434556         42.53613859         41.64820697        255.86443928        243.61531952     -32096.67445072
     554           83.34104954         43.40516335         39.93588619        256.50965379        248.59244608     -23793.66142052
     555           82.55663954         43.07691930         39.47972024        290.57113726        246.71250866     -12687.81019620
     556           81.75504898         42.26174880         39.49330018        321.95808224        242.04381920      -1613.87134591
     557           80.81808621         42.26221498         38.55587123        320.62254267        242.04648912       6747.21458220
     558           79.73297220         43.27050978         36.46246243        284.27740942        247.82125071      10278.61549462
     559           78.62544220         43.95091634         34.67452586        240.47187222        251.71811268       7952.87724660
     560           77.64172401         42.80347929         34.83824473        232.74079002        245.14644792        417.81270915
     561           76.80972392         39.79447565         37.01524827        264.45197040        227.91311631      -9857.41169901
     562           76.02910003         36.45531340         39.57378663        294.34966625        208.78888201     -19300.53414934
     563           75.19424350         34.36524738         40.82899613        296.44235924        196.81854060     -24618.10844119
     564           74.30979399         33.69527086         40.61452313        275.34140194        192.98141413     -24072.01701628
     565           73.47381229         33.35901793         40.11479436        257.51671575        191.05560779     -17947.75204878
     566           72.75514002         32.49920733         40.25593269        263.86228475        186.13125311      -8140.10877753
     567           72.10736438         31.58505860         40.52230578        280.87764539        180.89569009       2651.68569198
     568           71.41692645         31.88590775         39.53101870        281.28128311        182.61872993      11620.17437658
     569           70.63198950         33.92011127         36.71187824        256.21089571        194.26913252      16358.28132683
     570           69.83010777         36.61181493         33.21829284        225.47527437        209.68520622      15392.70083103
     571           69.15154590         38.10806270         31.04348320        226.51923510        218.25459900       8781.01581850
     572           68.67051888         37.41955035         31.25096853        264.45157815        214.31131309      -1580.54252196
     573           68.33824815         35.20478680         33.13346136        304.14783564        201.62679708     -12377.21716085
     574           68.04924039         32.97198629         35.07725411        319.80654032        188.83897883     -20042.17993131
     575           67.75181109         31.62553600         36.12627509        310.17942312        181.12751446     -22122.55484220
     576           67.48541890         30.86270415         36.62271475        293.10791639        176.75858181     -18126.34707895
     577           67.31470427         29.90491597         37.40978829        289.45928768        171.27308453      -9506.98752241
     578           67.24142099         28.62149064         38.61993035        301.14195075        163.92258016       1004.33055483
     579           67.19051278         27.79903763         39.39147516        312.54355109        159.21218188      10260.22391324
     580           67.07846172         28.33659697         38.74186475        312.44940834        162.29092140      15459.86249718
     581           66.88570334         30.29229310         36.59341024        303.71595140        173.49169219      14787.35967822
     582           66.66117514         32.77001345         33.89116169        296.83436385        187.68222886       7939.48890445
     583           66.46502490         34.68879232         31.77623258        297.08666986        198.67156505      -3616.09669759
     584           66.31360602         35.61506036         30.69854566        299.16308793        203.97653847     -16904.62686283
     585           66.17671365         35.89124059         30.28547306        295.04379471        205.55829312     -28302.35136419
     586           66.01937622         36.06291805         29.95645818        283.31083874        206.54153371     -34721.02092286
     587           65.84084869         36.25369015         29.58715854        271.10887965        207.63413423     -34629.60288427
     588           65.67367371         36.08699459         29.58667912        268.65721275        206.67942621     -28494.09581716
     589           65.54886679         35.15921237         30.38965442        279.98139849        201.36578073     -18513.85922576
     590           65.46537897         33.54880515         31.91657382        299.96001764        192.14256764      -7842.58090437
     591           65.39290267         31.86957244         33.52333023        320.66911108        182.52517343        376.68129720
     592           65.30045932         30.84616826         34.45429106        336.42321281        176.66387656       3875.74900950
     593           65.18095624         30.81107553         34.36988071        343.63924677        176.46289154       1849.03186596
     594           65.05298710         31.53389529         33.51909181        340.21845944        180.60266473      -4833.92153769
     595           64.94381219         32.47378187         32.47003033        327.19573808        185.98563498     -13843.36074567
     596           64.86834067         33.21457534         31.65376533        310.49516536        190.22834826     -22014.74827970
     597           64.81827677         33.73139945         31.08687732        298.55921317        193.18833180     -26259.93122411
     598           64.77001180         34.28515421         30.48485759        294.97978334        196.35982663     -24527.75680810
     599           64.70879296         35.04418883         29.66460412        294.46287420        200.70701157     -16511.00109752
     600           64.65149737         35.78746431         28.86403306        289.80995761        204.96393990      -3822.74422672
     601           64.64436321         36.01945748         28.62490574        281.97795550        206.29262394      10478.73985122
     602           64.73012260         35.46024744         29.26987516        280.85318782        203.08988538      22875.20472846
     603           64.91227220         34.44596005         30.46631215        292.54436821        197.28080268      30499.67989443
     604           65.15660179         33.75527324         31.40132855        308.10327261        193.32506310      31938.27255340
     605           65.43652890         33.91866232         31.51786658        312.42834622        194.26083402      27486.34442906
     606           65.77685148         34.67749091         31.09936057        300.42052318        198.60683900      18919.67270743
     607           66.24204428         35.21756560         31.02447868        283.46876160        201.69998456       8989.63882326
     608           66.87208769         35.01253228         31.85955541        280.34527222        200.52570644        772.74616744
     609           67.63319932         34.38596298         33.24723634        294.33214538        196.93718417      -3114.15251543
     610           68.44359725         34.12104844         34.32254881        308.06303964        195.41995098      -1349.79219494
     611           69.25298764         34.48767625         34.76531138        305.79738433        197.51972201       5516.55825518
     612           70.08818294         34.78327163         35.30491131        289.32654276        199.21267215      15145.97947682
     613           71.00831925         33.99692962         37.01138962        276.23096430        194.70909085      24254.43129990
     614           72.01467582         31.95318084         40.06149498        280.32918709        183.00402008      29841.09124341
     615           73.01790119         29.67122599         43.34667520        291.91720626        169.93468237      30171.32783461
     616           73.90731926         28.46717509         45.44014417        290.53379684        163.03877565      25120.08928514
     617           74.65173837         28.71962636         45.93211201        269.72808114        164.48462848      15965.55508018
     618           75.31942560         29.64245963         45.67696597        247.03206120        169.76993008       4978.62721302
     619           75.99078836         30.31728972         45.67349864        250.97498814        173.63485422      -5015.40012661
     620           76.65860758         30.81009241         45.84851517        281.13180142        176.45726096     -11223.06848294
     621           77.22846462         32.06069962         45.16776500        305.94054469        183.61980756     -11725.14058425
     622           77.62160507         34.60697531         43.01462975        301.03570145        198.20297818      -6316.86340925
     623           77.86555867         37.58018084         40.28537783        266.44282418        215.23128491       3207.22269878
     624           78.06718353         39.20591811         38.86126542        229.55730201        224.54229707      13675.65595149
     625           78.29261448         38.41247863         39.88013586        229.35336587        219.99806669      21807.92347799
     626           78.48682686         35.86584357         42.62098328        262.94874982        205.41283793      25398.07660590
     627           78.52781164         33.29391711         45.23389453        291.78409157        190.68275880      23818.09252055
     628           78.36041417         31.81456703         46.54584714        296.43039534        182.21014341      17838.72874948
     629           78.05861303         31.09854950         46.96006353        288.32771952        178.10932830       9211.00493429
     630           77.74003864         30.25910143         47.48093721        293.68928769        173.30159502        327.81142924
     631           77.42618063         29.36147108         48.06470954        317.05698692        168.16063697      -6166.56988554
     632           77.01022001         29.68360769         47.32661232        331.15642845        170.00559552      -8104.93334229
     633           76.37554767         32.28589879         44.08964888        308.63327951        184.90958065      -4747.93425116
     634           75.53381062         36.47531856         39.05849205        245.27688064        208.90345670       2660.60426920
     635           74.62337923         40.01431702         34.60906221        173.72389671        229.17220391      11297.10788437
     636           73.76483837         41.03317538         32.73166299        172.65767762        235.00746574      17998.52198168
     637           72.93507878         39.66006773         33.27501105        240.02813570        227.14332786      20551.57923519
     638           72.00489693         37.62735857         34.37753836        296.97161285        215.50148378      18275.69545123
     639           70.89964085         36.33396381         34.56567705        314.17803668        208.09388196      11825.64637571
     640           69.69893975         35.54582288         34.15311687        301.08568741        203.57999776       2736.51661801
     641           68.55913712         34.14510320         34.41403392        289.07646208        195.55771874      -6853.12098229
     642           67.54577295         31.95807171         35.58770125        299.35841618        183.03203132     -14425.05997015
     643           66.56813152         30.43140888         36.13672264        314.91370791        174.28844375     -17663.69326044
     644           65.49318617         31.24860519         34.24458098        306.06730489        178.96873555     -15420.96490302
     645           64.31243671         34.38475073         29.92768598        264.64875550        196.93024126      -8461.37734094
     646           63.17255796         37.83161388         25.34094409        217.36905623        216.67130605        708.52850228
     647           62.23188275         39.41013970         22.82174305        215.94981358        225.71192626       8964.98716722
     648           61.50128580         38.75295994         22.74832586        260.74824120        221.94809005      13904.59065909
     649           60.84731568         37.33823522         23.50908046        298.96398939        213.84560058      14547.44486340
     650           60.15265533         36.63896899         23.51368634        302.63550214        209.84072448      11214.20544366
     651           59.45022117         36.54757203         22.90264914        282.07928417        209.31727076       5079.61289896
     652           58.87761405         35.85354076         23.02407330        275.52293599        205.34237656      -2081.10251948
     653           58.50552465         34.12960515         24.37591950        305.21748453        195.46895746      -8015.83588697
     654           58.24037397         32.70575621         25.53461776        341.51632647        187.31421127     -10454.94268510
     655           57.91853124         33.43371617         24.48481507        344.26146250        191.48342369      -8057.03754581
     656           57.48987623         36.52805235         20.96182387        297.48766198        209.20547659      -1292.17894830
     657           57.08244386         39.95098056         17.13146330        216.73917918        228.80945985       7529.59304952
     658           56.87078716         41.17553563         15.69525153        159.53978875        235.82279921      15282.72545297
     659           56.89265241         39.51134035         17.38131206        187.84133296        226.29152818      19424.91863844
     660           57.01877320         36.51480296         20.50397023        242.50900194        209.12959393      18833.06867586
     661           57.10741995         34.12316731         22.98425265        267.78517163        195.43208627      13751.10614986
     662           57.16449552         32.67451949         24.48997602        264.96104429        187.13531060       5322.56080950
     663           57.32412252         31.03146658         26.29265594        268.14900061        177.72512733      -4686.30554614
     664           57.67322710         28.54330157         29.12992553        300.60174230        163.47477140     -13955.75461540
     665           58.12705325         26.41614350         31.71090975        338.61755109        151.29199433     -19980.95433842
     666           58.50682690         26.73059891         31.77622799        345.57944771        153.09296072     -21010.01636831
     667           58.73745484         30.10501708         28.63243776        307.17801371        172.41911460     -17057.82608568
     668           58.94054280         34.66695889         24.27358391        242.10663885        198.54651944     -10119.62735882
     669           59.31221459         37.60975701         21.70245759        205.14216729        215.40067515      -3242.54788408
     670           59.91829127         37.71823511         22.20005616        232.15199499        216.02195691        924.61171038
     671           60.63442914         36.14661243         24.48781672        271.47354454        207.02087279       1087.89828143
     672           61.29604069         34.69972504         26.59631566        275.14797771        198.73417952      -2677.11502898
     673           61.88576196         33.67856591         28.20719605        241.60755123        192.88574062      -9415.51784626
     674           62.54426116         31.79706366         30.74719750        214.47100646        182.10989713     -17601.36832811
     675           63.39286297         28.23918363         35.15367935        245.39955654        161.73301035     -25152.19825173
     676           64.37396654         24.38601684         39.98794969        306.05691251        139.66494097     -29671.39670512
     677           65.29773228         23.02908965         42.26864263        340.57238009        131.89347272     -29316.72877298
     678           66.04894136         25.72297110         40.32597025        325.99130980        147.32201916     -23905.70602514
     679           66.72247486         31.11893737         35.60353749        275.65703334        178.22609487     -15330.03756220
     680           67.53098175         36.14922217         31.38175958        237.98938131        207.03581946      -6757.64466915
     681           68.58242181         38.83259545         29.74982636        256.03254804        222.40418293      -1115.27359099
     682           69.77348208         39.70618047         30.06730161        296.43971856        227.40742729         66.53519161
     683           70.91679959         40.45996976         30.45682984        308.08402723        231.72457084      -3195.28953212
