istep  E_tot                                     E_kin                                    E_pot                F_norm                Temp                   Pressure              COM_momentum  CV_value     Inst_Bias     Tot_Bias
none   kJ/mol                                    kJ/mol                                   kJ/mol               kJ/(Åmol)             K                      Pa                    gÅ/fs         kJ/mol       kJ/mol
5805   32725.71668373                            13179.11790831                           19546.59877542       16038.73283176        48032.83617826         -146679776.89006633   0.00000000    1.65190091   13.91481830   188.17775924
5806   32768.49265416                            12961.15120891                           19807.34144525       16123.36168499        47238.43105667         -149391115.45662543   0.00000000    1.65680018   13.13523099   188.17775924
5807   32811.55185282                            12825.92727477                           19985.62457805       16163.17748763        46745.59161769         -150546311.06278175   0.00000000    1.66181182   12.37541028   188.17775924
5808   32854.72909594                            12774.56693523                           20080.16216072       16158.39021001        46558.40285496         -149561281.13916424   0.00000000    1.66692377   11.63826909   188.17775924
5809   32897.73098154                            12806.98407381                           20090.74690773       16108.63341575        46676.55090690         -146864403.58488542   0.00000000    1.67212388   10.92627339   188.17775924
5810   32940.14850436                            12920.95670298                           20019.19180138       16016.44257498        47091.93748008         -142856627.20762944   0.00000000    1.67739997   10.24144197   188.17775924
5811   32981.71551147                            13110.74881123                           19870.96670024       15889.31093096        47783.65700994         -137638253.01692787   0.00000000    1.68273972   9.58538115    188.17775924
5812   33022.42152506                            13367.48077826                           19654.94074680       15737.59532973        48719.34668204         -131317708.36764473   0.00000000    1.68813001   8.95937555    188.17775924
5813   33062.18962709                            13681.36716105                           19380.82246604       15569.95176718        49863.34230512         -123991437.08723691   0.00000000    1.69355606   8.36448148    188.17775924
5814   33100.75902229                            14043.14701683                           19057.61200546       15392.82635970        51181.89129043         -115715916.88838424   0.00000000    1.69900109   7.80154823    188.17775924
5815   33137.71632946                            14443.29796037                           18694.41836909       15212.95855157        52640.28819160         -106468628.33729102   0.00000000    1.70444586   7.27123481    188.17775924
5816   33172.40180176                            14869.02628842                           18303.37551334       15043.62014309        54191.90486123         -96050027.45500711    0.00000000    1.70986698   6.77414612    188.17775924
5817   33203.64211686                            15297.11677355                           17906.52534331       14942.92329958        55752.13068856         -83809175.03631762    0.00000000    1.71523159   6.31121804    188.17775924
5818   33229.83804910                            15676.37921866                           17553.45883044       15285.92324334        57134.39701482         -67898534.16789593    0.00000000    1.72048304   5.88468346    188.17775924
5819   33256.95340827                            15891.94898742                           17365.00442085       18414.69317827        57920.06624245         -43345083.10413691    0.00000000    1.72550082   5.50060597    188.17775924
5820   33378.72387472                            15773.35012480                           17605.37374992       33044.92001058        57487.81882050         1785093.45505482      0.00000000    1.72998518   5.17591169    188.17775924
5821   34197.11079113                            15690.33263636                           18506.77815477       68380.31673815        57185.25187712         82767194.30695578     0.00000000    1.73312722   4.95843762    188.17775924
5822   36573.70409558                            17878.71671051                           18694.98738507       87934.30903003        65161.07351101         148760001.59244430    0.00000000    1.73280168   4.98059481    188.17775924
5823   38045.29667946                            21968.36534177                           16076.93133769       36243.19770142        80066.27612768         88906608.25816284     0.00000000    1.72486244   5.54823313    188.17775924
5824   38339.94298874                            24070.00103591                           14269.94195283       14215.09982235        87725.93314759         56010904.35349803     0.00000000    1.70826922   6.91753014    188.17775924
5825   38395.81991860                            24876.90192787                           13518.91799073       13106.56571127        90666.77779482         66112859.69042276     0.00000000    1.69092100   8.64905745    188.17775924
5826   38423.27019033                            25483.54308882                           12939.72710151       12771.21757415        92877.75243711         82197034.19256711     0.00000000    1.67424090   10.64702269   188.17775924
5827   38444.83451609                            26025.51283531                           12419.32168077       12514.85709127        94853.02454771         99565473.02826190     0.00000000    1.65743696   13.03660246   188.17775924
5828   38464.49196221                            26508.54957248                           11955.94238973       12384.62117717        96613.50841514         118081848.65790670    0.00000000    1.64042509   15.89026744   188.17775924
5829   38483.57792253                            26914.96027748                           11568.61764505       12658.03292000        98094.71974886         138532565.15263212    0.00000000    1.62319642   19.27795363   188.17775924
5830   38507.75761472                            27214.74124862                           11293.01636611       14245.00730790        99187.30654990         162502307.90017670    0.00000000    1.60574821   23.27288957   188.17775924
5831   38560.88494759                            27385.61476682                           11175.27018077       18990.83354762        99810.07506630         192205510.07802802    0.00000000    1.58807753   27.95076351   188.17775924
5832   38709.28332009                            27497.14388326                           11212.13943682       27602.44355657        100216.55597166        227885944.71573240    0.00000000    1.57018032   33.38772518   188.17775924
5833   39017.11187341                            27820.15576262                           11196.95611079       34612.05388776        101393.81053398        259788100.35391641    0.00000000    1.55205111   39.65765322   188.17775924
5834   39332.05122356                            28564.44485485                           10767.60636871       30084.99914209        104106.45915621        266181809.10443237    0.00000000    1.53368274   46.82874095   188.17775924
5835   39459.73924241                            29396.34613935                           10063.39310306       18589.91138100        107138.42065718        244802295.71959665    0.00000000    1.51506597   54.95944827   188.17775924
5836   39502.96849280                            29927.72069556                           9575.24779724        13153.05118194        109075.07735799        229389370.25645605    0.00000000    1.49618890   64.09383546   188.17775924
5837   39537.08614380                            30188.41861742                           9348.66752637        12174.01476521        110025.22141619        223024758.84163597    0.00000000    1.47703705   74.25596443   188.17775924
5838   39568.49894262                            30307.58170533                           9260.91723728        12043.65340603        110459.52522316        220028650.25537640    0.00000000    1.45759470   85.44274671   188.17775924
5839   39598.96492540                            30353.51327914                           9245.45164627        11997.53720009        110626.92821441        217645807.14902204    0.00000000    1.43784639   97.61580232   188.17775924
5840   39629.20020190                            30357.37501732                           9271.82518458        11912.86722858        110641.00277074        214998247.93951687    0.00000000    1.41777699   110.69366910  188.17775924
5841   39659.02038304                            30329.83462136                           9329.18576168        11740.51435869        110540.62857752        211879957.79518828    0.00000000    1.39737104   124.54486079  188.17775924
5842   39692.76179003                            30270.57568487                           9422.18610516        11463.80696874        110324.65245466        208325012.17409229    0.00000000    1.37661151   138.98237142  188.17775924
5843   39710.12148328                            30336.90128179                           9373.22020149        11964.28045260        110566.38384772        205764207.67076623    0.00000000    1.35548152   153.75789679  188.17775924
5844   39752.73514484                            30537.72676970                           9215.00837513        11555.86148967        111298.31581985        204176208.14862329    0.00000000    1.33397596   168.55191942  188.17775924
5845   39790.96570693                            30715.25339905                           9075.71230788        11247.75298748        111945.33237770        202069232.41784832    0.00000000    1.31201309   183.03413261  188.17775924
5846   39827.76732453                            30857.55393977                           8970.21338477        10972.05862273        112463.96333677        199277890.49116606    0.00000000    1.28955195   196.78199935  188.17775924
5847   39861.86235294                            30957.30544352                           8904.55690942        10702.97466604        112827.51935558        195720027.32274011    0.00000000    1.26654083   209.32175273  188.17775924
5848   39892.78107241                            31009.40264197                           8883.37843044        10447.17835280        113017.39368677        191366437.45347774    0.00000000    1.24292367   220.13441472  188.17775924
5849   39920.10867460                            31010.59049212                           8909.51818248        10217.07535382        113021.72294553        186217539.94357178    0.00000000    1.21864141   228.67273842  188.17775924
5850   39943.41934663                            30959.07105283                           8984.34829380        10023.77372273        112833.95432516        180290039.91969416    0.00000000    1.19363072   234.38772780  188.17775924
5851   39962.35275835                            30854.16523158                           9108.18752678        9875.29465075         112451.61279354        170724634.45522010    0.00000000    1.16782253   236.76331463  188.17775924
5852   39976.70174728                            30696.13229377                           9280.56945351        9776.05995759         111875.64327379        160391168.58455560    0.00000000    1.14114050   235.35840263  188.17775924
5853   39986.45269706                            30486.04715495                           9500.40554211        9726.98185479         111109.96342128        149756438.42681542    0.00000000    1.11349939   229.85459691  188.17775924
5854   39991.77912827                            30225.62513975                           9766.15398852        9726.35842998         110160.82493717        138865932.75461802    0.00000000    1.08480335   220.10648416  188.17775924
5855   39993.03616474                            29916.96524126                           10076.07092348       9771.49362718         109035.87784723        127757420.50712031    0.00000000    1.05494399   206.18959112  188.17775924
5856   39990.79696217                            29562.30060120                           10428.49636098       9860.23233480         107743.26109753        116460960.13048513    0.00000000    1.02379836   188.43928807  188.17775924
5857   39985.91631828                            29163.89772900                           10822.01858928       9991.40731355         106291.23524677        104507692.55621184    0.00000000    0.99122667   167.47221440  188.17775924
5858   39979.56884495                            28724.16846227                           11255.40038269       10164.03449219        104688.59051903        92025224.05232337     0.00000000    0.95706998   144.18077523  188.17775924
5859   39973.22288557                            28245.91670315                           11727.30618242       10376.14469089        102945.54606359        79650702.69242807     0.00000000    0.92114785   119.69165068  188.17775924
5860   39968.54224803                            27732.57188046                           12235.97036757       10624.20044102        101074.60083474        67416650.25829586     0.00000000    0.88325599   95.28210483   188.17775924
5861   39967.22513885                            27188.30802068                           12778.91711817       10903.27672183        99090.96755999         55360524.83341775     0.00000000    0.84316428   72.25428849   188.17775924
5862   39970.80034669                            26618.03619213                           13352.76415457       11207.62282678        97012.54520210         43524957.72063391     0.00000000    0.80061522   51.77829334   188.17775924
5863   39980.41548253                            26027.31212355                           13953.10335898       11531.22076674        94859.58226408         31956694.13794712     0.00000000    0.75532326   34.72846864   188.17775924
5864   39996.66732289                            25422.20926993                           14574.45805296       11868.17684797        92654.21416273         20704531.23335968     0.00000000    0.70697550   21.55062823   188.17775924
5865   40019.52899552                            24809.19337638                           15210.33561914       12212.94185146        90420.00606213         9816651.68228098      0.00000000    0.65523452   12.20300795   188.17775924
5866   40048.41166453                            24195.01483783                           15853.39682671       12560.40874784        88181.56056586         -662016.62500825      0.00000000    0.59974437   6.20248576    188.17775924
5867   40082.35548480                            23586.61612670                           16495.73935810       12905.93461966        85964.18032645         -10623064.16970791    0.00000000    0.54014108   2.77551093    188.17775924
5868   40120.28894780                            22991.03772113                           17129.25122667       13245.31711286        83793.52518967         -19965651.58254482    0.00000000    0.47606977   1.06911586    188.17775924
5869   40161.25962790                            22415.30408043                           17745.95554747       13574.74510496        81695.19661880         -28683581.51983712    0.00000000    0.40721053   0.34553888    188.17775924
5870   40204.55521401                            21866.28477974                           18338.27043427       13890.74415250        79694.23158361         -36772400.27976336    0.00000000    0.33331570   0.09109991    188.17775924
5871   40249.69957716                            21350.54648753                           18899.15308963       14190.14364101        77814.56307523         -44228936.87616924    0.00000000    0.25425987   0.01902153    188.17775924
5872   40296.37624974                            20874.22113768                           19422.15511205       14470.08978340        76078.53964363         -51051133.27329562    0.00000000    0.17010189   0.00305637    188.17775924
5873   40344.34885850                            20442.90490363                           19901.44395487       14728.10816246        74506.55719721         -57238481.69440868    0.00000000    0.08115277   0.00036881    188.17775924
5874   40393.41437782                            20061.58267612                           20331.83170170       14962.19085610        73116.78375313         -62792497.15885434    0.00000000    0.01196269   0.00006246    188.17775924
5875   40443.38585814                            19734.56273452                           20708.82312363       15170.86435809        71924.92133932         -67716959.83679081    0.00000000    0.10826992   0.00071690    188.17775924
5876   40494.09009511                            19465.41233574                           21028.67775937       15353.19670654        70943.97124073         -72017996.42107897    0.00000000    0.20645520   0.00687213    188.17775924
5877   40545.38975502                            19256.89810179                           21288.49165322       15508.72673339        70184.01673468         -75704113.53679828    0.00000000    0.30493771   0.05279557    188.17775924
5878   40597.29941221                            19110.94529610                           21486.35411611       15637.33592150        69652.07466887         -78786228.58803490    0.00000000    0.40200044   0.31583792    188.17775924
5879   40650.33404201                            19028.62681421                           21621.70722780       15739.11308986        69352.05533658         -81112628.24075240    0.00000000    0.49595647   1.45195093    188.17775924
5880   40706.06090425                            19010.16263970                           21695.89826454       15814.26415465        69284.76049367         -82794624.67986548    0.00000000    0.58531213   5.14277402    188.17775924
5881   40767.21584927                            19054.87815374                           21712.33769552       15863.09395177        69447.73141293         -83889030.54141867    0.00000000    0.66889014   14.26224134   188.17775924
5882   40836.49172413                            19161.11656371                           21675.37516042       15886.05391445        69834.92971995         -84397133.10035881    0.00000000    0.74589127   31.77214744   188.17775924
5883   40914.39149934                            19326.21518608                           21588.17631326       15883.82667934        70436.65095322         -84327949.33138579    0.00000000    0.81589371   58.63376040   188.17775924
5884   40998.07670828                            19546.65496631                           21451.42174197       15857.41489797        71240.06950708         -83707430.62704377    0.00000000    0.87880482   92.56560348   188.17775924
5885   41082.40883942                            19818.32779821                           21264.08104121       15808.21840654        72230.21290815         -82571429.01618086    0.00000000    0.93478790   128.90230185  188.17775924
5886   41162.21408775                            20136.75995744                           21025.45413031       15738.11728413        73390.77614498         -80950497.68449390    0.00000000    0.98418535   162.73543492  188.17775924
5887   41234.02964744                            20497.21444000                           20736.81520744       15649.62882248        74704.49465263         -78861503.25317305    0.00000000    1.02745176   190.65960573  188.17775924
5888   41296.57963733                            20894.75063281                           20401.82900451       15546.29292885        76153.36178903         -76309882.62614883    0.00000000    1.06510181   211.30983686  188.17775924
5889   41350.35719725                            21324.49256083                           20025.86463642       15433.34386003        77719.60649302         -73295679.26283492    0.00000000    1.09767217   224.95617745  188.17775924
5890   41397.02408470                            21782.87667565                           19614.14740905       15313.27314277        79390.24099582         -69812337.16342482    0.00000000    1.12569490   232.77631754  188.17775924
5891   41437.56574296                            22268.69649752                           19168.86924544       15149.05004045        81160.86814087         -65841787.33940490    0.00000000    1.14967963   236.23387124  188.17775924
5892   41472.90469913                            22776.33742463                           18696.56727450       14939.58686553        83011.02485535         -61044889.07185709    0.00000000    1.17010271   236.70109249  188.17775924
5893   41505.41429873                            23294.13240188                           18211.28189685       14732.90599254        84898.18919284         -55808730.68044005    0.00000000    1.18740124   235.29495258  188.17775924
5894   41535.73925960                            23811.47575298                           17724.26350661       14529.22335897        86783.70752605         -50270561.26478394    0.00000000    1.20197069   232.84639015  188.17775924
5895   41564.32057071                            24319.77924866                           17244.54132206       14325.88192998        88636.27904914         -44483503.68973055    0.00000000    1.21416497   229.93360284  188.17775924
5896   41591.45189678                            24811.30849963                           16780.14339715       14122.95620150        90427.71487613         -38502520.70128687    0.00000000    1.22429801   226.93618640  188.17775924
5897   41617.33987993                            25279.12357862                           16338.21630130       13921.42017881        92132.72163054         -32384218.48710622    0.00000000    1.23264639   224.08849012  188.17775924
5898   41642.19272980                            25717.52888694                           15924.66384286       13722.08434402        93730.54103699         -25715683.59426602    0.00000000    1.23945233   221.52385444  188.17775924
5899   41666.37917408                            26123.39267537                           15542.98649871       13526.57581952        95209.75906935         -19191138.52834809    0.00000000    1.24492692   219.30816929  188.17775924
5900   41690.46368579                            26499.50659454                           15190.95709125       13349.81270738        96580.55022469         -12869084.03569768    0.00000000    1.24925317   217.46402860  188.17775924
5901   41712.88981469                            26854.56000433                           14858.32981036       13231.02043099        97874.58389110         -6637159.36037556     0.00000000    1.25258870   215.98756830  188.17775924
5902   41733.37749611                            27190.25366674                           14543.12382936       13139.01290095        99098.05869457         -639919.49934233      0.00000000    1.25506876   214.85965375  188.17775924
5903   41753.61256412                            27498.08191492                           14255.53064919       13032.20825760        100219.97473772        4951565.01541022      0.00000000    1.25681232   214.05158364  188.17775924
5904   41773.35675829                            27770.14734722                           14003.20941107       12915.78391629        101211.54901682        10119557.52090411     0.00000000    1.25792505   213.52944339  188.17775924
5905   41792.46523181                            28001.06302494                           13791.40220687       12801.23261261        102053.14820396        14885231.02959879     0.00000000    1.25849759   213.25884654  188.17775924
5906   41811.01133476                            28185.72296922                           13625.28836555       12702.24697703        102726.16296217        19274173.55456122     0.00000000    1.25860753   213.20673541  188.17775924
5907   41829.23101957                            28318.92587451                           13510.30514506       12639.27681075        103211.63652518        23295259.13749980     0.00000000    1.25832135   213.34227949  188.17775924
5908   41847.55089964                            28396.36843798                           13451.18246166       12645.55727092        103493.88500269        27064347.06295579     0.00000000    1.25769580   213.63742358  188.17775924
5909   41866.72560437                            28416.77818016                           13449.94742421       12771.36863662        103568.27069447        30635051.15569451     0.00000000    1.25677890   214.06718929  188.17775924
5910   41887.91318472                            28385.83022170                           13502.08296303       13066.88432332        103455.47724127        33976249.75270453     0.00000000    1.25561060   214.60985969  188.17775924
5911   41912.27575966                            28322.65746049                           13589.61829918       13513.47763195        103225.23672659        36905584.60939238     0.00000000    1.25422291   215.24719448  188.17775924
5912   41940.60581351                            28270.44848599                           13670.15732753       13931.12829227        103034.95501451        39171590.63771919     0.00000000    1.25263907   215.96491610  188.17775924
5913   41972.14155735                            28304.45632518                           13667.68523216       14022.96404281        103158.90056082        40825192.98465558     0.00000000    1.25087036   216.75404535  188.17775924
5914   41996.39154040                            28460.32956920                           13536.06197120       13635.61231081        103726.99882403        42157750.55919493     0.00000000    1.24890761   217.61429066  188.17775924
5915   42016.27329833                            28661.33698146                           13354.93631687       12926.80139951        104459.59384068        43529943.32502782     0.00000000    1.24672213   218.55276644  188.17775924
5916   42026.90703146                            28772.70587460                           13254.20115686       12352.05644045        104865.49079351        46482348.15920185     0.00000000    1.24432126   219.55984225  188.17775924
5917   42026.80463772                            28610.68452369                           13416.12011404       14010.46431931        104274.98503583        56132400.53810076     0.00000000    1.24174063   220.61400781  188.17775924
5918   42094.06597889                            27867.78834217                           14226.27763672       29436.56808911        101567.41303955        87009366.33501758     0.00000000    1.23904472   221.68344145  188.17775924
5919   43044.71509085                            26826.47709598                           16218.23799487       76276.63694777        97772.23244803         166114161.50384188    0.00000000    1.23641064   222.69645796  188.17775924
5920   46737.11047505                            29062.09772375                           17675.01275129       111286.67367271       105920.21322473        244837663.94467828    0.00000000    1.23436282   223.46193577  188.17775924
5921   49226.72443816                            34406.30902039                           14820.41541777       37719.26595767        125397.81616442        151315649.34346533    0.00000000    1.23408256   223.56518222  188.17775924
5922   49732.45316854                            36337.49862908                           13394.95453946       11893.72023276        132436.26249661        98840318.56184053     0.00000000    1.23599770   222.85238138  188.17775924
5923   49776.41618674                            36373.52963167                           13402.88655507       11829.56832183        132567.58169846        92588434.53258865     0.00000000    1.23778079   222.17348972  188.17775924
5924   49794.76334600                            36182.12823266                           13612.63511333       12011.95541638        131869.99692028        89209505.69850688     0.00000000    1.23926901   221.59572133  188.17775924
5925   49810.97664478                            35902.58085875                           13908.39578604       12237.88437708        130851.15383012        85072914.23416899     0.00000000    1.24069424   221.03298499  188.17775924
5926   49828.00354366                            35556.67426775                           14271.32927591       12512.77417475        129590.45681428        79835230.34754497     0.00000000    1.24207312   220.47984949  188.17775924
5927   49846.31406562                            35156.48491208                           14689.82915353       12833.31212001        128131.91991562        73521698.11454962     0.00000000    1.24340546   219.93732062  188.17775924
5928   49865.94908465                            34712.86580444                           15153.08328021       13191.84823420        126515.09820789        66229416.39234146     0.00000000    1.24468647   219.40827960  188.17775924
5929   49886.93241886                            34234.70048531                           15652.23193355       13577.19727800        124772.36879308        58065723.42322537     0.00000000    1.24590867   218.89680327  188.17775924
5930   49909.45438971                            33727.70054740                           16181.75384232       13975.98883243        122924.54823865        49125148.17620663     0.00000000    1.24706437   218.40716558  188.17775924
5931   49933.90495266                            33195.03926401                           16738.86568865       14375.93757853        120983.20191021        39484188.72288229     0.00000000    1.24814866   217.94252685  188.17775924
5932   49960.95357359                            32640.53889212                           17320.41468146       14769.78967766        118962.26047020        29218540.40534888     0.00000000    1.24916143   217.50397045  188.17775924
5933   49990.94165342                            32074.09677208                           17916.84488134       15157.50464264        116897.79593275        18445639.58646072     0.00000000    1.25010757   217.09030834  188.17775924
5934   50020.83598293                            31504.77133513                           18516.06464780       15524.97265727        114822.82280971        7275237.59459549      0.00000000    1.25099597   216.69843653  188.17775924
5935   50053.61028164                            30929.02750969                           19124.58277195       15855.66891143        112724.45711934        -4279742.09896149     0.00000000    1.25183834   216.32379332  188.17775924
5936   50089.43617710                            30341.41366783                           19748.02250927       16155.30152764        110582.82976624        -16216886.94436695    0.00000000    1.25264847   215.96068456  188.17775924
5937   50127.84408013                            29744.47148878                           20383.37259135       16422.86902441        108407.20419755        -28467076.67334877    0.00000000    1.25344179   215.60245863  188.17775924
5938   50168.48714217                            29144.43719041                           21024.04995176       16653.09948624        106220.30903844        -40931602.18929220    0.00000000    1.25423521   215.24158043  188.17775924
5939   50210.94772431                            28548.45958545                           21662.48813886       16842.07956370        104048.19897281        -53506716.17156114    0.00000000    1.25504702   214.86964861  188.17775924
5940   50254.86058151                            27963.19568402                           22291.66489749       16990.47799304        101915.13625238        -65545331.74642045    0.00000000    1.25589688   214.47739497  188.17775924
5941   50300.12160106                            27394.09426646                           22906.02733460       17103.88285766        99840.97959419         -76314780.01561949    0.00000000    1.25680561   214.05471502  188.17775924
5942   50346.88524576                            26845.34396462                           23501.54128113       17190.31482804        97840.99495682         -86525809.11793615    0.00000000    1.25779491   213.59076571  188.17775924
5943   50395.34331762                            26320.37666075                           24074.96665687       17256.73292577        95927.69023632         -95517477.50028774    0.00000000    1.25888690   213.07409893  188.17775924
5944   50445.55710789                            25822.59541909                           24622.96168881       17307.04914583        94113.46829826         -103236029.81638002   0.00000000    1.26010379   212.49274582  188.17775924
5945   50497.42936920                            25355.88030825                           25141.54906096       17342.61955820        92412.47050640         -110128743.19004105   0.00000000    1.26146771   211.83421286  188.17775924
5946   50550.72895219                            24924.44493369                           25626.28401850       17364.14969232        90840.05383846         -116195123.69306085   0.00000000    1.26300065   211.08541833  188.17775924
5947   50605.20355178                            24531.97084201                           26073.23270977       17372.83312920        89409.63612151         -121440116.54467736   0.00000000    1.26472442   210.23260530  188.17775924
5948   50660.73151542                            24180.89283800                           26479.83867742       17369.36415756        88130.09128627         -125878730.18907686   0.00000000    1.26666061   209.26124951  188.17775924
5949   50717.24278998                            23872.75105635                           26844.49173364       17353.23681571        87007.03253373         -129532604.16030119   0.00000000    1.26883061   208.15597012  188.17775924
5950   50774.60255233                            23609.01801402                           27165.58453831       17323.69531981        86045.82662413         -132423301.03600328   0.00000000    1.27125553   206.90045006  188.17775924
5951   50832.62672672                            23391.42188518                           27441.20484154       17280.46763838        85252.77209026         -134569589.85199517   0.00000000    1.27395620   205.47737456  188.17775924
5952   50891.11499472                            23221.78629271                           27669.32870201       17223.79221851        84634.51533896         -135988397.60148832   0.00000000    1.27695312   203.86839782  188.17775924
5953   50949.86284422                            23101.76748357                           27848.09536065       17154.24258579        84197.09275591         -136696494.03640366   0.00000000    1.28026640   202.05414869  188.17775924
5954   51008.66580284                            23032.65287475                           27976.01292808       17072.57432879        83945.19648288         -136711718.91650465   0.00000000    1.28391574   200.01428557  188.17775924
5955   51067.32281027                            23015.23563439                           28052.08717588       16979.62255314        83881.71731387         -136053658.67850181   0.00000000    1.28792037   197.72761051  188.17775924
5956   51125.63896280                            23049.74541485                           28075.89354795       16876.24615374        84007.49224381         -134743844.49234214   0.00000000    1.29229897   195.17225172  188.17775924
5957   51183.42678269                            23135.81573534                           28047.61104735       16763.31564235        84321.18559053         -132805497.56663027   0.00000000    1.29706967   192.32592369  188.17775924
5958   51240.50633275                            23272.47410103                           27968.03223172       16641.74021721        84819.25298300         -130262866.01252286   0.00000000    1.30225003   189.16627586  188.17775924
5959   51296.70543541                            23458.14698985                           27838.55844556       16512.52582494        85495.95953603         -126651744.97092970   0.00000000    1.30785699   185.67134196  188.17775924
5960   51351.86107014                            23690.67770197                           27661.18336817       16376.84993141        86343.44490488         -121741188.74902107   0.00000000    1.31390689   181.82010397  188.17775924
5961   51405.82219520                            23967.35979090                           27438.46240430       16236.13213260        87351.84512888         -116426078.59501623   0.00000000    1.32041542   177.59318330  188.17775924
5962   51458.45365187                            24284.99222444                           27173.46142743       16092.07400634        88509.49367194         -110735392.96537603   0.00000000    1.32739755   172.97366874  188.17775924
5963   51509.64094381                            24639.96697756                           26869.67396625       15946.63068226        89803.24066492         -104692282.99282755   0.00000000    1.33486750   167.94808335  188.17775924
5964   51559.29610847                            25028.41075980                           26530.88534867       15801.83007511        91218.96944786         -98312564.12204395    0.00000000    1.34283854   162.50748093  188.17775924
5965   51607.35867473                            25446.41225995                           26160.94641478       15659.20317622        92742.42478978         -91601180.79984866    0.00000000    1.35132288   156.64864617  188.17775924
5966   51653.72920536                            25890.20500043                           25763.52420493       15518.65389674        94359.87932270         -84544786.88956538    0.00000000    1.36033144   150.37535081  188.17775924
5967   51698.05578757                            26355.28319701                           25342.77259056       15380.29814930        96054.91118916         -77100280.38033125    0.00000000    1.36987362   143.69959213  188.17775924
5968   51740.04603661                            26833.45604516                           24906.58999145       15257.23447011        97797.66804432         -69172380.57137527    0.00000000    1.37995711   136.64271140  188.17775924
5969   51779.80353509                            27310.12474186                           24469.67879323       15198.74587016        99534.94284370         -59947397.26832597    0.00000000    1.39058774   129.23626455  188.17775924
5970   51818.19574562                            27763.41484233                           24054.78090329       15394.43509174        101187.01161555        -49477991.56771170    0.00000000    1.40176944   121.52250208  188.17775924
5971   51861.31003136                            28169.37698018                           23691.93305118       16522.89333891        102666.58809387        -37480854.95952546    0.00000000    1.41350434   113.55432303  188.17775924
5972   51931.78787870                            28537.00865772                           23394.77922097       19831.74953805        104006.46472782        -23570475.30940564    0.00000000    1.42579320   105.39460807  188.17775924
5973   52064.32200378                            28982.54487566                           23081.77712812       24268.06056822        105630.27356818        -9758284.33141894     0.00000000    1.43863591   97.11491325   188.17775924
5974   52222.94483250                            29674.53426918                           22548.41056332       24065.36106705        108152.30982334        -1584584.03337251     0.00000000    1.45203223   88.79360728   188.17775924
5975   52313.19066811                            30547.04408139                           21766.14658671       18736.18826286        111332.27385171        -196558.47656478      0.00000000    1.46598249   80.51363970   188.17775924
5976   52357.98413640                            31365.94545600                           20992.03868040       15371.34786995        114316.85566108        1288576.86491590      0.00000000    1.48048785   72.36020642   188.17775924
5977   52395.36085016                            32062.70793466                           20332.65291550       14457.18328409        116856.28798313        5687374.46983921      0.00000000    1.49554994   64.41853483   188.17775924
5978   52429.24890115                            32684.50359931                           19744.74530184       14169.69147272        119122.49498610        11708861.13862099     0.00000000    1.51116985   56.77163422   188.17775924
5979   52460.90473195                            33268.01535617                           19192.88937578       14007.35994073        121249.17181079        18378409.43096450     0.00000000    1.52734740   49.49756531   188.17775924
5980   52491.45629271                            33830.59502952                           18660.86126318       13875.87819167        123299.55920964        25366598.72309667     0.00000000    1.54408111   42.66635817   188.17775924
5981   52520.70999095                            34383.66807668                           18137.04191427       13744.86845684        125315.29859779        32636705.20549342     0.00000000    1.56136843   36.33699209   188.17775924
5982   52546.88816128                            34940.06433694                           17606.82382434       13594.43898532        127343.14982466        40282117.92074499     0.00000000    1.57920699   30.55464249   188.17775924
5983   52568.75120527                            35513.34103708                           17055.41016819       13420.66837905        129432.52378838        48443537.90586420     0.00000000    1.59759795   25.34831818   188.17775924
5984   52589.41824350                            36108.63860048                           16480.77964302       13243.31841463        131602.15536304        57214032.64514106     0.00000000    1.61655337   20.72913520   188.17775924
5985   52612.02273159                            36718.13451400                           15893.88821759       13070.69540384        133823.53448485        66580488.08570404     0.00000000    1.63610314   16.69097784   188.17775924
5986   52635.84702695                            37327.88637705                           15307.96064991       12893.48192094        136045.84644465        76455845.77501601     0.00000000    1.65628464   13.21553026   188.17775924
5987   52659.63122058                            37923.38437909                           14736.24684149       12710.63588720        138216.20854138        86729059.04916373     0.00000000    1.67712629   10.27605865   188.17775924
5988   52682.86273589                            38490.38816152                           14192.47457437       12530.36939369        140282.72012308        96794787.67897788     0.00000000    1.69864545   7.83730435    188.17775924
5989   52705.40606663                            39015.78642618                           13689.61964045       12361.80627009        142197.59553054        106648121.52158114    0.00000000    1.72085061   5.85578270    188.17775924
5990   52727.24835274                            39488.43571927                           13238.81263347       12211.81294353        143920.22114350        116394719.71406549    0.00000000    1.74374231   4.28139777    188.17775924
5991   52748.44084464                            39899.33160474                           12849.10923990       12085.26169904        145417.77924186        125951461.05734235    0.00000000    1.76731401   3.05985916    188.17775924
5992   52769.10344899                            40241.45158702                           12527.65186197       11985.86884454        146664.67551949        135224640.91709566    0.00000000    1.79155279   2.13549375    188.17775924
5993   52789.43623461                            40509.76160019                           12279.67463442       11916.43585835        147642.56273450        140688058.23807949    0.00000000    1.81643994   1.45405208    188.17775924
5994   52809.68613817                            40701.59878807                           12108.08735010       11877.62397803        148341.73579617        145488911.37753797    0.00000000    1.84195138   0.96514829    188.17775924
5995   52830.01700217                            40817.03721397                           12012.97978820       11865.14448921        148762.46463696        147997703.35193294    0.00000000    1.86805798   0.62407757    188.17775924
